frame_id,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,refined_east,refined_north,refined_alt,refined_yaw,selected_method,init_xy_error_m,refined_xy_error_m,selected_xy_error_m,init_alt_error_m,refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,refined_chamfer,gt_chamfer,init_overlap,refined_overlap,gt_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,safe_gate_accepted,refine_success,renderer_backend_init,renderer_backend_refined,renderer_backend_gt,corrected_refined_downward_yaw,corrected_yaw_error_deg,elapsed_ms,raw_refined_yaw,raw_yaw_error_deg,renderer_fallback_gt,renderer_fallback_init,renderer_fallback_refined,selected_alt,selected_east,selected_north,selected_yaw
000010.jpg,254481.3155152743,3364561.723565482,108.129,29.19999999999999,254482.3584690805,3364562.4662049846,109.227,26.63083800000001,254480.81301695475,3364561.7328923824,109.47515938896686,-155.9383130875671,temporal_predicted,1.2803382648970303,0.5025848706616219,2.512051310620841,1.097999999999999,1.3461593889668535,0.7167060000000021,2.5691619999999773,174.8616869124329,0.6000209999999981,0.9684820771217346,0.9942197799682617,,0.833268564968558,0.824030240938317,,0.004738158313557506,0.0077798144581417246,-0.003041656144584219,True,True,prototype,prototype,,24.06168691243289,5.138313087567099,111.19144499997446,-155.9383130875671,174.8616869124329,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',108.845706,254479.08472810633,3364562.878550503,28.59997899999999
000011.jpg,254481.8033773379,3364562.5964942747,108.228,29.19999999999999,254479.81853938298,3364560.08198679,106.494,29.452868999999993,254482.6569493824,3364559.9599073785,106.6697431569919,-150.29260530079503,init,3.203487099633923,2.771312991355637,3.203487099633923,1.7339999999999947,1.5582568430080954,1.7339999999999947,0.252869000000004,179.49260530079502,0.252869000000004,0.9296947121620178,0.8827774524688721,,0.8377056705034955,0.8758385707224066,,0.0023842258378863335,0.0020002174035956464,0.0003840084342906871,False,True,prototype,prototype,,29.70739469920497,0.5073946992049798,128.52381599998353,-150.29260530079503,179.49260530079502,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',106.494,254479.81853938298,3364560.08198679,29.452868999999993
000012.jpg,254482.2912294676,3364563.4694122127,108.417,29.19999999999999,254483.8746456505,3364561.253041241,109.803,30.843849000000006,254484.68366847042,3364558.7668692837,109.82029949128628,-147.5146588769661,init,2.723877216987456,5.276141997810704,2.723877216987456,1.3859999999999957,1.4032994912862762,1.3859999999999957,1.6438490000000172,176.7146588769661,1.6438490000000172,0.9326409697532654,0.9847738146781921,,0.843853175373859,0.8240964706297781,,0.003388788551092148,0.005905946561445792,-0.0025171580103536444,False,True,prototype,prototype,,32.48534112303389,3.285341123033902,124.00618300000588,-147.5146588769661,176.7146588769661,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',109.803,254483.8746456505,3364561.253041241,30.843849000000006
000013.jpg,254482.77909138665,3364564.3423410403,108.25,29.19999999999999,254484.66122530203,3364565.547452807,109.206,26.536040000000014,254482.3189798702,3364564.4220276847,109.46359317470342,-156.12410330125982,temporal_predicted,2.2348875689085874,0.4669609928792829,2.723881657982394,0.9560000000000031,1.2135931747034192,1.3860289999999935,2.6639599999999746,174.6758966987402,1.6438490000000172,0.9625040888786316,0.9867364168167114,,0.8339515331355094,0.8264978098064152,,0.004945076924438278,0.00800099673991402,-0.0030559198154757423,True,True,prototype,prototype,,23.875896698740178,5.324103301259811,114.54722700000275,-156.12410330125982,174.6758966987402,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',109.636029,254484.3625056511,3364562.12596324,30.843849000000006
000014.jpg,254483.26695298447,3364565.2152587976,108.18,29.19999999999999,254485.1087452324,3364567.0235949475,106.413,29.894059999999996,254482.2090920505,3364566.0930484347,106.72596221603453,-149.40934388353247,init,2.5811389570430356,1.3746215488555475,2.5811389570430356,1.7670000000000101,1.4540377839654752,1.7670000000000101,0.6940600000000074,178.60934388353246,0.6940600000000074,0.8819584250450134,0.9199717044830322,,0.8640974710034406,0.848934132586103,,0.0023416741557108858,0.002759083484609922,-0.00041740932889903614,False,True,prototype,prototype,,30.590656116467528,1.3906561164675395,111.66328799998837,-149.40934388353247,178.60934388353246,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',106.413,254485.1087452324,3364567.0235949475,29.894059999999996
000015.jpg,254483.75481450863,3364566.0881765727,108.223,29.19999999999999,254483.00355278433,3364568.43274937,107.784,29.16351800000001,254481.07452099517,3364569.913250186,108.17572724167258,-150.8768436232188,init,2.4619942690420635,4.6706703443531135,2.4619942690420635,0.43899999999999295,0.0472727583274235,0.43899999999999295,0.03648199999997814,179.9231563767812,0.03648199999997814,0.8748925924301147,0.9370474219322205,,0.8677986444507201,0.8469535441965547,,0.0017106530819243442,0.0031291237683035433,-0.0014184706863791992,False,True,prototype,prototype,,29.123156376781196,0.07684362321879235,121.65834900002892,-150.8768436232188,179.9231563767812,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',107.784,254483.00355278433,3364568.43274937,29.16351800000001
000016.jpg,254484.24267621207,3364566.9611054524,105.565,29.19999999999999,254485.271222078,3364564.332316524,106.164,28.990073999999993,254486.51746141716,3364561.7816306045,106.62516882549971,-151.2268068801254,init,2.822842154450397,5.656996325687366,2.822842154450397,0.5990000000000038,1.0601688254997157,0.5990000000000038,0.20992599999999584,179.57319311987465,0.20992599999999584,0.8801686763763428,0.9378566741943359,,0.8590912303017455,0.8389513108614233,,0.0020108479948248714,0.004127617537354429,-0.002116769542529558,False,True,prototype,prototype,,28.773193119874605,0.42680688012538326,122.95644800002492,-151.2268068801254,179.57319311987465,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',106.164,254485.271222078,3364564.332316524,28.990073999999993
000017.jpg,254484.73052797906,3364567.8340234812,104.692,29.19999999999999,254486.20797691398,3364566.2685146267,105.778,30.410404,254486.39773749668,3364563.932098531,106.26239304896444,-148.37388055677508,temporal_predicted,2.1525968802951216,4.2431834619328805,2.8228414558787605,1.0860000000000127,1.5703930489644478,0.5990180000000151,1.2104040000000111,177.57388055677507,0.20992599999999584,0.9011416435241699,0.9635072946548462,,0.8591457162052262,0.8347300307627029,,0.0025680806526603797,0.004805416722471516,-0.002237336069811136,True,True,prototype,prototype,,31.626119443224923,2.426119443224934,117.29816199999732,-148.37388055677508,177.57388055677507,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',105.29101800000001,254485.75908207853,3364565.2052385244,28.990073999999993
000018.jpg,254485.2183895379,3364568.7069523972,98.985,29.19999999999999,254484.68431592503,3364570.60282092,100.245,32.782351000000006,254482.89051807713,3364571.7770871874,100.06874506734312,-143.6396973801238,temporal_predicted,1.9696578583330149,3.852883746965466,2.822847328908269,1.2600000000000051,1.0837450673431164,0.5989950000000022,3.582351000000017,172.8396973801238,0.20992599999999584,0.9773531556129456,0.9959266781806946,,0.8255221644487529,0.819159249140742,,0.006208625001211961,0.00870345626026392,-0.002494831259051959,True,True,prototype,prototype,,36.360302619876194,7.160302619876205,108.04504200001475,-143.6396973801238,172.8396973801238,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',99.583995,254486.2469420786,3364566.078160524,28.990073999999993
000019.jpg,254485.70625077296,3364569.579870243,99.026,29.19999999999999,254480.98551870402,3364572.22926911,99.491,29.01227800000001,254480.99484282988,3364577.4280243632,99.57377127557993,-151.1818819707923,temporal_predicted,5.4133746982210145,9.153736280867022,2.822843010563168,0.4650000000000034,0.5477712755799331,0.5984499999999997,0.18772199999997952,179.61811802920772,0.20992599999999584,0.9694787859916687,0.9675360321998596,,0.8267564454682378,0.8333303800832816,,0.0036342061745623746,0.0057908897288143635,-0.002156683554251989,True,True,prototype,prototype,,28.81811802920771,0.3818819707922785,134.55548900003578,-151.1818819707923,179.61811802920772,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',99.62445,254486.7348020793,3364566.951082524,28.990073999999993
