frame_id,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,refined_east,refined_north,refined_alt,refined_yaw,selected_method,init_xy_error_m,refined_xy_error_m,selected_xy_error_m,init_alt_error_m,refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,refined_chamfer,gt_chamfer,init_overlap,refined_overlap,gt_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,safe_gate_accepted,refine_success,renderer_backend_init,renderer_backend_refined,renderer_backend_gt,alt,chamfer,east,final_gate_pass,method,north,overlap,pose_gate_pass,pose_gate_reason,score,selected,temporal_gate_pass,temporal_gate_reason,visual_gate_pass,visual_gate_reason,xy_error_m,yaw,yaw_error_deg
000009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.823857,0.8543301224708557,254478.59686810512,True,temporal_predicted,3364562.005628503,0.8730214748283954,True,ok,1.2935233811738744,True,True,ok,True,ok,2.512047653666242,28.59997899999999,0.6000209999999981
000010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.227,0.9684820771217346,254482.3584690805,True,init,3364562.4662049846,0.833268564968558,True,disabled,1.3710946235033734,False,True,disabled,True,init,1.2803382648970303,26.63083800000001,2.5691619999999773
000010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.47515938896686,0.9942197799682617,254480.81301695475,False,raw_refined_full,3364561.7328923824,0.824030240938317,False,pose_yaw_jump,8.486663446589596,False,False,temporal_xy,True,ok,0.5025848706616219,-155.9383130875671,174.8616869124329
000010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.47515938896686,0.9919525384902954,254480.81301695475,False,refined_corrected_yaw,3364561.7328923824,0.8230057231682328,True,ok,1.5375472139998456,False,False,temporal_xy,True,ok,0.5025848706616219,24.06168691243289,5.138313087567099
000010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.227,0.9919114708900452,254480.81301695597,False,refined_freeze_alt_corrected_yaw,3364561.7328923824,0.8230233872677171,True,ok,1.5325239580276901,False,False,temporal_xy,True,ok,0.5025848694394714,24.06168691243289,5.138313087567099
000010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.227,0.9691499471664429,254480.81301695597,False,refined_freeze_alt_init_yaw,3364561.7328923824,0.8313431781247792,True,ok,1.397935857326321,False,False,temporal_xy,True,ok,0.5025848694394714,26.63083800000001,2.5691619999999773
000010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.845706,0.8565695881843567,254479.08472810633,True,temporal_predicted,3364562.878550503,0.8703101815869427,True,ok,1.2261243592576165,True,True,ok,True,ok,2.512051310620841,28.59997899999999,0.6000209999999981
000011.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.494,0.9296947121620178,254479.81853938298,True,init,3364560.08198679,0.8377056705034955,True,disabled,1.3632380820894967,True,True,disabled,True,init,3.203487099633923,29.452868999999993,0.252869000000004
000011.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.6697431569919,0.8827774524688721,254482.6569493824,False,raw_refined_full,3364559.9599073785,0.8758385707224066,False,pose_yaw_jump,8.63640709160003,False,False,temporal_xy,True,ok,2.771312991355637,-150.29260530079503,179.49260530079502
000011.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.6697431569919,0.8807425498962402,254482.6569493824,False,refined_corrected_yaw,3364559.9599073785,0.8767918932278794,True,ok,1.487742639243523,False,False,temporal_xy,True,ok,2.771312991355637,29.70739469920497,0.5073946992049798
000011.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.494,0.8807594776153564,254482.65694938236,False,refined_freeze_alt_corrected_yaw,3364559.959907377,0.8767918932278794,True,ok,1.4842459839840298,False,False,temporal_xy,True,ok,2.771312992675743,29.70739469920497,0.5073946992049798
000011.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.494,0.891389787197113,254482.65694938236,False,refined_freeze_alt_init_yaw,3364559.959907377,0.8677176753054163,True,ok,1.4945733678115016,False,False,temporal_xy,True,ok,2.771312992675743,29.452868999999993,0.252869000000004
000011.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.945543,0.8534967303276062,254479.57258810583,False,temporal_predicted,3364563.7514725025,0.8726961372784408,False,pose_alt_jump,1.2953182567206303,False,True,ok,True,ok,2.512050020323094,28.59997899999999,0.6000209999999981
000012.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.803,0.9326409697532654,254483.8746456505,True,init,3364561.253041241,0.843853175373859,True,disabled,1.3630003905411887,True,True,disabled,True,init,2.723877216987456,30.843849000000006,1.6438490000000172
000012.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.82029949128628,0.9847738146781921,254484.68366847042,False,raw_refined_full,3364558.7668692837,0.8240964706297781,False,pose_yaw_jump,8.751215898233921,False,False,temporal_xy,True,ok,5.276141997810704,-147.5146588769661,176.7146588769661
000012.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.82029949128628,0.981416642665863,254484.68366847042,False,refined_corrected_yaw,3364558.7668692837,0.8259856282773355,True,ok,1.6955461736418465,False,False,temporal_xy,True,ok,5.276141997810704,32.48534112303389,3.285341123033902
000012.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.803,0.981416642665863,254484.68366847042,False,refined_freeze_alt_corrected_yaw,3364558.7668692837,0.8259856282773355,True,ok,1.6952001838161208,False,False,temporal_xy,True,ok,5.276141997810704,32.48534112303389,3.285341123033902
000012.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.803,0.9433208703994751,254484.68366847042,False,refined_freeze_alt_init_yaw,3364558.7668692837,0.8411871678525398,True,ok,1.573491759269507,False,False,temporal_xy,True,ok,5.276141997810704,30.843849000000006,1.6438490000000172
000012.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106.682604,0.9334903955459595,254480.3063993835,False,temporal_predicted,3364560.9549087896,0.8368262151521036,False,pose_alt_jump,1.4333460454557163,False,True,ok,True,ok,3.2034790350021636,29.452868999999993,0.252869000000004
000013.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.206,0.9625040888786316,254484.66122530203,True,init,3364565.547452807,0.8339515331355094,True,disabled,1.423929894623393,False,True,disabled,True,init,2.2348875689085874,26.536040000000014,2.6639599999999746
000013.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.46359317470342,0.9867364168167114,254482.3189798702,False,raw_refined_full,3364564.4220276847,0.8264978098064152,False,pose_yaw_jump,8.525784090914303,False,False,temporal_xy,True,ok,0.4669609928792829,-156.12410330125982,174.6758966987402
000013.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.46359317470342,0.9923592209815979,254482.3189798702,False,refined_corrected_yaw,3364564.4220276847,0.8248551646177759,True,ok,1.687493802378221,False,False,temporal_xy,True,ok,0.4669609928792829,23.875896698740178,5.324103301259811
