frame_id,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,refined_east,refined_north,refined_alt,refined_yaw,selected_method,init_xy_error_m,refined_xy_error_m,selected_xy_error_m,init_alt_error_m,refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,refined_chamfer,gt_chamfer,init_overlap,refined_overlap,gt_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,safe_gate_accepted,refine_success,renderer_backend_init,renderer_backend_refined,renderer_backend_gt,elapsed_ms,renderer_fallback_gt,renderer_fallback_init,renderer_fallback_refined
000000.jpg,254476.43692124507,3364552.994355502,109.956,29.19999999999999,254476.53949200793,3364557.073594403,111.18,28.179385999999994,254472.7383306361,3364558.955069091,111.3691296260804,-152.84034949958055,init,4.08052824670161,7.01496108215284,4.08052824670161,1.2240000000000038,1.4131296260803907,1.2240000000000038,1.0206139999999948,177.95965050041946,1.0206139999999948,0.9393740892410278,0.993258535861969,0.05480720475316048,0.8440766706711373,0.8284771655519894,0.9912320022950996,0.003155911690555513,0.004974630932944517,-0.0018187192423890037,False,True,prototype,prototype,prototype,1414.0241550000069,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
