frame_index,frame_id,init_source,selected_method,yaw_policy,yaw_pred,yaw_obs_corrected,yaw_obs_delta_deg,accepted_yaw_delta_deg,yaw_obs_trusted,selected_yaw_source,refine_success,elapsed_ms,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,raw_refined_east,raw_refined_north,raw_refined_alt,raw_refined_yaw,selected_east,selected_north,selected_alt,selected_yaw,raw_delta_east_m,raw_delta_north_m,raw_delta_alt_m,applied_delta_east_m,applied_delta_north_m,applied_delta_alt_m,init_xy_error_m,raw_refined_xy_error_m,selected_xy_error_m,init_alt_error_m,raw_refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,raw_refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,raw_refined_chamfer,selected_chamfer,init_overlap,raw_refined_overlap,selected_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,failure_reason,renderer_backend_init,renderer_backend_raw_refined,renderer_backend_selected,selected_yaw_score
10,000010.jpg,previous_frame_refine_only:000009.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.19325734851401,29.183643625309713,-0.00961372320429632,0.0,True,prediction,True,123.25079900000446,254481.3155152743,3364561.723565482,108.129,29.19999999999999,254480.34796859624,3364561.267839908,109.956,29.19325734851401,254480.8729801365,3364561.445024038,110.21180643606931,-150.8163563746903,254480.52515272677,3364561.792851448,109.956,29.19325734851401,0.5250115402741358,0.1771841300651431,0.25580643606930664,0.1771841300651431,0.5250115402741358,0.0,1.0695009925029122,0.5228983497094241,0.7933936611931469,1.8269999999999982,2.082806436069305,1.8269999999999982,0.006742651485978968,179.9836436253097,0.006742651485978968,0.670524537563324,0.5370354652404785,0.6459981799125671,0.9628347346852257,0.9594432275842577,0.9559280717869003,0.0005255599001732966,0.000326156349425825,0.00019940355074747157,,prototype,prototype,prototype,1.2398404369194826
11,000011.jpg,previous_frame_refine_only:000010.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.19325734851401,29.19697188537171,0.003714536857700068,0.0,True,prediction,True,123.10718999998471,254481.8033773379,3364562.5964942747,108.228,29.19999999999999,254480.52515272677,3364561.792851448,109.956,29.19325734851401,254481.54542169155,3364562.4149259445,110.05763387028128,-150.8030281146283,254481.14722722312,3364562.813120412,109.956,29.19325734851401,1.0202689647849184,0.6220744964666665,0.10163387028127602,0.6220744964666665,1.0202689647849184,0.0,1.5098675270630824,0.31544916230143466,0.6909847006792709,1.7280000000000086,1.8296338702812847,1.7280000000000086,0.006742651485978968,179.99697188537175,0.006742651485978968,0.766948938369751,0.4068499207496643,0.6107240915298462,0.9186321587458512,0.9617964832992021,0.9547171809900431,0.0009246048672745625,0.00020183619441619763,0.0007227686728583649,,prototype,prototype,prototype,0.9666842175751013
12,000012.jpg,previous_frame_refine_only:000011.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.19325734851401,29.17915735584856,-0.014099992665450145,-0.014099992665450145,True,clamped_raw_observation,True,127.20518999998376,254482.2912294676,3364563.4694122127,108.417,29.19999999999999,254481.14722722312,3364562.813120412,109.956,29.19325734851401,254481.96641990557,3364563.211299962,110.38928687665612,-150.82084264415144,254481.5454067735,3364563.632313094,109.956,29.17915735584856,0.8191926824511029,0.3981795497238636,0.433286876656112,0.3981795497238636,0.8191926824511029,0.0,1.3188859173042142,0.41487731393446453,0.7634056511313784,1.5390000000000015,1.9722868766561135,1.5390000000000015,0.006742651485978968,179.97915735584854,0.020842644151429113,0.7364746332168579,0.48872822523117065,0.635200023651123,0.936757358004202,0.95861508854323,0.9568848320062148,0.0007739004504401237,0.00026728401038174826,0.0005066164400583755,,prototype,prototype,prototype,1.0615199983840504
13,000013.jpg,previous_frame_refine_only:000012.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.17915735584856,29.162246155728326,-0.016911200120233616,0.0,True,prediction,True,125.43464200001608,254482.77909138665,3364564.3423410403,108.25,29.19999999999999,254481.5454067735,3364563.632313094,109.956,29.17915735584856,254482.5477820128,3364564.2853403646,109.99841981939971,-150.83775384427167,254482.19843404385,3364564.6346883336,109.956,29.17915735584856,1.002375239302637,0.6530272704549134,0.0424198193997114,0.6530272704549134,1.002375239302637,0.0,1.4234175104364333,0.2382290986722623,0.6500999074547774,1.706000000000003,1.7484198193997145,1.706000000000003,0.020842644151429113,179.96224615572834,0.020842644151429113,0.7476972937583923,0.37101149559020996,0.5853843688964844,0.927229051858132,0.9626783948000566,0.9572912250953794,0.0008414144006868204,0.000152451548880587,0.0006889628518062334,,prototype,prototype,prototype,0.9481540015680445
14,000014.jpg,previous_frame_refine_only:000013.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.17915735584856,29.15723373880482,-0.021923617043739796,0.0,True,prediction,True,128.8693439999804,254483.26695298447,3364565.2152587976,108.18,29.19999999999999,254482.19843404385,3364564.6346883336,109.956,29.17915735584856,254483.09103490834,3364564.9994211537,110.13588351663202,-150.84276626119518,254482.56316686395,3364565.5272891982,109.956,29.17915735584856,0.892600864492124,0.3647328200750053,0.1798835166320174,0.3647328200750053,0.892600864492124,0.0,1.2160570669839852,0.2784475858285967,0.7698557490469853,1.7759999999999962,1.9558835166320137,1.7759999999999962,0.020842644151429113,179.9572337388048,0.020842644151429113,0.7050774097442627,0.35039740800857544,0.6290705800056458,0.950661511722768,0.9670840279502004,0.9571702195580464,0.0006780974217690527,0.00015625232481397688,0.0005218450969550759,,prototype,prototype,prototype,1.1132623227284593
15,000015.jpg,previous_frame_refine_only:000014.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.17915735584856,29.15548100973595,-0.023676346112608826,0.0,True,prediction,True,121.37079199999334,254483.75481450863,3364566.0881765727,108.223,29.19999999999999,254482.56316686395,3364565.5272891982,109.956,29.17915735584856,254483.25683192073,3364565.926845464,110.11447082273662,-150.84451899026405,254482.96272313016,3364566.220954255,109.956,29.17915735584856,0.6936650567804463,0.39955626567825675,0.15847082273661783,0.39955626567825675,0.6936650567804463,0.0,1.3170492609940312,0.5234638330458986,0.8031429915203765,1.733000000000004,1.891470822736622,1.733000000000004,0.020842644151429113,179.955481009736,0.020842644151429113,0.7368682622909546,0.5453904867172241,0.6459355354309082,0.9347112397627789,0.9580626941541938,0.9579391414854561,0.0007695760577917099,0.00033149080991279334,0.00043808524787891656,,prototype,prototype,prototype,1.082808887758658
16,000016.jpg,previous_frame_refine_only:000015.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.17915735584856,29.159012962884617,-0.020144392963942437,-0.020144392963942437,True,clamped_raw_observation,True,113.76480600000605,254484.24267621207,3364566.9611054524,105.565,29.19999999999999,254482.96272313016,3364566.220954255,109.956,29.17915735584856,254484.04353054662,3364566.8633156414,110.19674736168236,-150.84098703711538,254483.605084517,3364567.301761672,109.956,29.159012962884617,1.080807416466996,0.6423613862134516,0.24074736168235233,0.6423613862134516,1.080807416466996,0.0,1.4785478303398882,0.22185996303377717,0.7228899152078146,4.391000000000005,4.631747361682358,4.391000000000005,0.020842644151429113,179.95901296288463,0.04098703711537155,0.7592161893844604,0.274728000164032,0.6168277263641357,0.9230443078227687,0.9717511129955481,0.9555861776552894,0.0008754442096687853,9.044941786366205e-05,0.0007849947918051233,,prototype,prototype,prototype,0.9833215591616039
17,000017.jpg,previous_frame_refine_only:000016.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.159012962884617,29.11279852290778,-0.046214439976836275,-0.046214439976836275,True,clamped_raw_observation,True,134.34522899999024,254484.73052797906,3364567.8340234812,104.692,29.19999999999999,254483.605084517,3364567.301761672,109.956,29.159012962884617,254484.14608181483,3364567.7793918196,109.88081897050142,-150.88720147709222,254484.08271466533,3364567.8427589703,109.956,29.11279852290778,0.5409972978231963,0.47763014771044254,-0.07518102949858019,0.47763014771044254,0.5409972978231963,0.0,1.2449600876919051,0.5869939840668824,0.647872208242511,5.26400000000001,5.18881897050143,5.26400000000001,0.04098703711537155,179.9127985229078,0.08720147709220782,0.7236782908439636,0.6379581093788147,0.5967209935188293,0.9409674339662671,0.9579399596902514,0.9579222799759556,0.0007027093330786253,0.0004708035703515634,0.00023190576272706187,,prototype,prototype,prototype,1.0176469435821232
18,000018.jpg,previous_frame_refine_only:000017.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.11279852290778,29.030033401367348,-0.08276512154043303,0.0,True,prediction,True,127.08752700001469,254485.2183895379,3364568.7069523972,98.985,29.19999999999999,254484.08271466533,3364567.8427589703,109.956,29.11279852290778,254485.02363616647,3364567.8450029995,110.32171292975545,-150.96996659863265,254484.08495869453,3364568.78368047,109.956,29.11279852290778,0.9409215011401102,0.0022440291941165924,0.3657129297554462,0.0022440291941165924,0.9409215011401102,0.0,1.427090640193544,0.8836773392544267,1.1360249442329458,10.971000000000004,11.33671292975545,10.971000000000004,0.08720147709220782,179.83003340136736,0.08720147709220782,0.7611376643180847,0.6847743391990662,0.7438563704490662,0.9246849387503305,0.957944831232925,0.9596545342381246,0.0009189936778663347,0.0006049759588980427,0.000314017718968292,,prototype,prototype,prototype,1.1964167184092065
19,000019.jpg,previous_frame_refine_only:000018.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.11279852290778,29.029278424489604,-0.08352009841817676,0.0,True,prediction,True,133.09372899999516,254485.70625077296,3364569.579870243,99.026,29.19999999999999,254484.08495869453,3364568.78368047,109.956,29.11279852290778,254485.2555586165,3364569.4313135236,110.34262490738183,-150.9707215755104,254484.7325917481,3364569.9542803923,109.956,29.11279852290778,1.1705999219848309,0.6476330533623695,0.38662490738182953,0.6476330533623695,1.1705999219848309,0.0,1.8062408914782193,0.4745445382688844,1.0431657857246948,10.930000000000007,11.316624907381836,10.930000000000007,0.08720147709220782,179.82927842448964,0.08720147709220782,0.793425977230072,0.5731099247932434,0.721237301826477,0.8923540356161956,0.9588907592805883,0.9574023212545406,0.0011123345951394488,0.0003961835366984208,0.000716151058441028,,prototype,prototype,prototype,1.0891247992187003
20,000020.jpg,previous_frame_refine_only:000019.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.11279852290778,29.022192448471742,-0.09060607443603885,-0.09060607443603885,True,clamped_raw_observation,True,138.8330059999987,254486.1941119357,3364570.4527881066,99.04,29.19999999999999,254484.7325917481,3364569.9542803923,109.956,29.11279852290778,254485.578284384,3364570.673152489,110.14202844258398,-150.97780755152826,254485.45146384454,3364570.799973028,109.956,29.022192448471742,0.8456926359212957,0.7188720968551934,0.1860284425839751,0.7188720968551934,0.8456926359212957,0.0,1.5441992099749104,0.6540673011972302,0.8197948260312786,10.915999999999997,11.102028442583972,10.915999999999997,0.08720147709220782,179.82219244847175,0.17780755152824668,0.7788206338882446,0.5943901538848877,0.6318328380584717,0.9161069080110302,0.9631619882627448,0.9598211129180513,0.0009478033171035349,0.00043090480418565374,0.0005168985129178811,,prototype,prototype,prototype,0.9858163190458143
21,000021.jpg,previous_frame_refine_only:000020.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.022192448471742,28.84043478129692,-0.18175766717482134,0.0,True,prediction,True,133.62680600002363,254486.6819732777,3364571.3257170757,98.949,29.19999999999999,254485.45146384454,3364570.799973028,109.956,29.022192448471742,254486.14011141474,3364571.1641246914,110.27846840955317,-151.15956521870308,254485.8156155084,3364571.4886205983,109.956,29.022192448471742,0.6886475702049211,0.36415166361257434,0.32246840955316713,0.36415166361257434,0.6886475702049211,0.0,1.338118182025326,0.5654435225630497,0.8815403235771561,11.007000000000005,11.329468409553172,11.007000000000005,0.17780755152824668,179.6404347812969,0.17780755152824668,0.765101969242096,0.7109261751174927,0.6761353015899658,0.9285990780166802,0.9469155787028891,0.9556779392617095,0.000851648161187768,0.0007096793900321549,0.00014196877115561313,,prototype,prototype,prototype,1.0909651893058112
22,000022.jpg,previous_frame_refine_only:000021.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.022192448471742,28.85401923998151,-0.16817320849023076,0.0,True,prediction,True,134.81038000000467,254487.1698342946,3364572.1986349765,98.853,29.19999999999999,254485.8156155084,3364571.4886205983,109.956,29.022192448471742,254486.94392685025,3364572.02186953,110.39573691412807,-151.1459807600185,254486.3488644406,3364572.6169319395,109.956,29.022192448471742,1.128311341832159,0.5332489316351712,0.43973691412806204,0.5332489316351712,1.128311341832159,0.0,1.5290614566001957,0.28684524835508896,0.9213923433534474,11.103000000000009,11.54273691412807,11.103000000000009,0.17780755152824668,179.6540192399815,0.17780755152824668,0.7760735154151917,0.6612393856048584,0.6629319190979004,0.912595130047852,0.9598114173714972,0.9568449490579697,0.0009921263554133475,0.0006002452137181535,0.00039188114169519395,,prototype,prototype,prototype,1.042284910339732
23,000023.jpg,previous_frame_refine_only:000022.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.022192448471742,28.843066088480327,-0.17912635999141457,0.0,True,prediction,True,145.73157899999956,254487.65768563029,3364573.0715531097,98.747,29.19999999999999,254486.3488644406,3364572.6169319395,109.956,29.022192448471742,254486.94816121663,3364573.3644474833,110.15390963293612,-151.15693391151967,254487.09637998443,3364573.216228715,109.956,29.022192448471742,0.5992967760248575,0.7475155438296497,0.19790963293611696,0.7475155438296497,0.5992967760248575,0.0,1.3855299761970126,0.7676014641019191,0.5796508077138806,11.209000000000003,11.40690963293612,11.209000000000003,0.17780755152824668,179.64306608848034,0.17780755152824668,0.7612521052360535,0.6976235508918762,0.5763811469078064,0.9308299003556213,0.9367627900426041,0.9625013203760431,0.0008766215032665059,0.0007795104174874723,9.71110857790336e-05,,prototype,prototype,prototype,0.9104010026332288
24,000024.jpg,previous_frame_refine_only:000023.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.022192448471742,28.846676172974043,-0.17551627549769933,0.0,True,prediction,True,149.67417799999794,254488.14554675412,3364573.944482133,98.727,29.19999999999999,254487.09637998443,3364573.216228715,109.956,29.022192448471742,254487.97314020176,3364573.4440936903,110.22039038874209,-151.15332382702596,254487.32424496041,3364574.0929889325,109.956,29.022192448471742,0.8767602173320483,0.2278649751096964,0.2643903887420862,0.2278649751096964,0.8767602173320483,0.0,1.2771468008578564,0.529256660536984,0.8346202165716194,11.229,11.493390388742085,11.229,0.17780755152824668,179.64667617297403,0.17780755152824668,0.7495855689048767,0.6965715289115906,0.6607972979545593,0.9341185195649103,0.9462318124028818,0.957250317841503,0.0008439927963384738,0.0007074843015288934,0.00013650849480958038,,prototype,prototype,prototype,1.0820938965761009
25,000025.jpg,previous_frame_refine_only:000024.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.022192448471742,28.8473114230473,-0.1748810254244404,0.0,True,prediction,True,119.80789300000083,254488.63340755538,3364574.8174000834,98.748,29.19999999999999,254487.32424496041,3364574.0929889325,109.956,29.022192448471742,254488.29525537902,3364574.5451724725,110.21573655307293,-151.1526885769527,254487.7764285004,3364575.063999351,109.956,29.022192448471742,0.9710104186087847,0.45218353997915983,0.2597365530729263,0.45218353997915983,0.9710104186087847,0.0,1.4962213123732344,0.434113771403505,0.8917534970536476,11.207999999999998,11.467736553072925,11.207999999999998,0.17780755152824668,179.6473114230473,0.17780755152824668,0.7766890525817871,0.6948119401931763,0.6705182194709778,0.9145830756453979,0.9518138285653702,0.9560192956726097,0.00099357384412239,0.0006897464142336199,0.0003038274298887701,,prototype,prototype,prototype,1.0490963468107437
26,000026.jpg,previous_frame_refine_only:000025.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.022192448471742,28.847394402812853,-0.17479804565888912,0.0,True,prediction,True,125.83529299999441,254489.12126853588,3364575.6903291424,98.767,29.19999999999999,254487.7764285004,3364575.063999351,109.956,29.022192448471742,254488.3644294639,3364575.718977792,110.37372104171664,-151.15260559718715,254488.43140694257,3364575.652000315,109.956,29.022192448471742,0.5880009635002352,0.6549784410744905,0.41772104171663216,0.6549784410744905,0.5880009635002352,0.0,1.4835375723132913,0.7573810969486994,0.6909255509245128,11.189000000000007,11.60672104171664,11.189000000000007,0.17780755152824668,179.6473944028129,0.17780755152824668,0.7721518874168396,0.7203387022018433,0.6346522569656372,0.9184418959976116,0.9399729544616358,0.9575349923605135,0.0009397051859802256,0.000770013551421774,0.0001696916345584516,,prototype,prototype,prototype,0.9889207322675219
27,000027.jpg,previous_frame_refine_only:000026.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.022192448471742,28.8480628381335,-0.17412961033824104,0.0,True,prediction,True,129.7307979999971,254489.60912919132,3364576.5632471307,98.764,29.19999999999999,254488.43140694257,3364575.652000315,109.956,29.022192448471742,254489.51173304647,3364575.901624397,110.47299789078534,-151.1519371618665,254488.68103102563,3364576.732326419,109.956,29.022192448471742,1.0803261038963683,0.24962408188730478,0.5169978907853334,0.24962408188730478,1.0803261038963683,0.0,1.4890938366342965,0.6687530567586617,0.9433737387261977,11.192000000000007,11.70899789078534,11.192000000000007,0.17780755152824668,179.6480628381335,0.17780755152824668,0.7776594161987305,0.6906848549842834,0.6911632418632507,0.9153931770400863,0.9460805964348179,0.9547903821352225,0.0009661346363524596,0.0007304474274860695,0.00023568720886639005,,prototype,prototype,prototype,1.0874386617044591
