frame_id,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,refined_east,refined_north,refined_alt,refined_yaw,selected_method,init_xy_error_m,refined_xy_error_m,selected_xy_error_m,init_alt_error_m,refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,refined_chamfer,gt_chamfer,init_overlap,refined_overlap,gt_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,safe_gate_accepted,refine_success,renderer_backend_init,renderer_backend_refined,renderer_backend_gt,corrected_refined_downward_yaw,corrected_yaw_error_deg,elapsed_ms,init_pose_policy,init_source,raw_refined_yaw,raw_yaw_error_deg,renderer_fallback_gt,renderer_fallback_init,renderer_fallback_refined,selected_alt,selected_east,selected_north,selected_yaw
000000.jpg,254476.43692124507,3364552.994355502,109.956,29.19999999999999,254476.53949200793,3364557.073594403,111.18,28.179385999999994,254472.73834009882,3364558.9550789287,111.36909928638488,-152.84034861089805,init,4.08052824670161,7.01496445212093,4.08052824670161,1.2240000000000038,1.4130992863848775,1.2240000000000038,1.0206139999999948,177.95965138910196,1.0206139999999948,0.9393740892410278,0.9934669137001038,0.05480720475316048,0.8440766706711373,0.828441304620681,0.9912320022950996,0.003155911690555513,0.004974615915368001,-0.001818704224812488,False,True,prototype,prototype,prototype,27.159651389101953,2.040348610898036,1492.3604969999928,per_frame_file,init_noisy_poses.txt,-152.84034861089805,177.95965138910196,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',111.18,254476.53949200793,3364557.073594403,28.179385999999994
000001.jpg,254476.92477416995,3364553.8672732455,110.231,29.19999999999999,254476.03086971297,3364552.285125038,110.8,29.087871000000007,254477.69937012292,3364551.947361654,110.973931142129,-151.02273247132317,init,1.8172116355129764,2.0702800315189496,1.8172116355129764,0.5690000000000026,0.7429311421290095,0.5690000000000026,0.11212899999998172,179.77726752867682,0.11212899999998172,0.8673178553581238,0.8403000831604004,0.0537356473505497,0.8922004824443849,0.8839095863486107,0.9909407665505227,0.0012718576666278143,0.00151612864768443,-0.0002442709810566157,False,True,prototype,prototype,prototype,28.977267528676833,0.22273247132315532,287.00656799999535,per_frame_file,init_noisy_poses.txt,-151.02273247132317,179.77726752867682,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',110.8,254476.03086971297,3364552.285125038,29.087871000000007
000002.jpg,254477.4126366352,3364554.740190791,109.979,29.19999999999999,254479.65329464382,3364549.1982149333,111.546,29.007136000000003,254482.84232130347,3364544.2231704565,111.76492068171501,-151.18419441384498,init,5.977795975003348,11.835928029215012,5.977795975003348,1.5670000000000073,1.7859206817150124,1.5670000000000073,0.19286399999998594,179.61580558615503,0.19286399999998594,0.9503520727157593,0.9863184094429016,0.0648108720779419,0.8331758118301621,0.8256682775469444,0.9877668206216452,0.004299301576490204,0.0071827635789910955,-0.0028834620025008917,False,True,prototype,prototype,prototype,28.815805586155022,0.3841944138449662,131.25701799999945,per_frame_file,init_noisy_poses.txt,-151.18419441384498,179.61580558615503,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',111.546,254479.65329464382,3364549.1982149333,29.007136000000003
000003.jpg,254477.90049927725,3364555.6131194406,109.536,29.19999999999999,254479.94162956064,3364555.2034170134,109.157,30.12621999999999,254479.12007576684,3364553.128986346,109.18611419759691,-148.94786014665462,init,2.081842672395745,2.7673604834552603,2.081842672395745,0.3790000000000049,0.34988580240309375,0.3790000000000049,0.9262200000000007,178.1478601466546,0.9262200000000007,0.8899412155151367,0.9496034383773804,0.05130583047866821,0.8651033742056744,0.8362480980936186,0.9921596706345654,0.002163318529104193,0.00370671390555799,-0.0015433953764537969,False,True,prototype,prototype,prototype,31.05213985334538,1.8521398533453919,124.91365300000723,per_frame_file,init_noisy_poses.txt,-148.94786014665462,178.1478601466546,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',109.157,254479.94162956064,3364555.2034170134,30.12621999999999
000004.jpg,254478.38835198412,3364556.486037237,109.094,29.19999999999999,254480.86189791223,3364555.8784438665,108.941,30.57139699999999,254479.84516248366,3364553.394866955,108.82960230018944,-148.05174731255423,init,2.5470765913995095,3.4172548258114634,2.5470765913995095,0.1529999999999916,0.2643976998105586,0.1529999999999916,1.3713970000000018,177.25174731255422,1.3713970000000018,0.9245753884315491,0.9753168225288391,0.05716824531555176,0.8471458811391572,0.8296422790259175,0.9897362007933543,0.0030920631058203676,0.00515508003688107,-0.002063016931060702,False,True,prototype,prototype,prototype,31.948252687445773,2.7482526874457847,113.82030900000473,per_frame_file,init_noisy_poses.txt,-148.05174731255423,177.25174731255422,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',108.941,254480.86189791223,3364555.8784438665,30.57139699999999
000005.jpg,254478.87621448273,3364557.358965922,108.652,29.19999999999999,254476.26519601344,3364552.815815422,109.047,27.858868,254481.44835564366,3364552.268844295,109.01432559080422,-153.4836954192453,init,5.240003235877206,5.703091120843095,5.240003235877206,0.394999999999996,0.3623255908042182,0.394999999999996,1.3411319999999876,177.31630458075472,1.3411319999999876,0.968603253364563,0.9604483246803284,0.0588674321770668,0.8312979825031245,0.8323513658275308,0.9900910551687199,0.004578313169380029,0.005603338126093149,-0.0010250249567131204,False,True,prototype,prototype,prototype,26.516304580754706,2.683695419245282,124.80433700000049,per_frame_file,init_noisy_poses.txt,-153.4836954192453,177.31630458075472,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',109.047,254476.26519601344,3364552.815815422,27.858868
000006.jpg,254479.36407665766,3364558.231883538,108.413,29.19999999999999,254473.60305762038,3364555.78972327,107.946,26.813594999999992,254479.06285817997,3364558.747938016,108.0534766446799,-155.57471863009158,init,6.257274735997921,0.5975322548395819,6.257274735997921,0.46699999999999875,0.3595233553200927,0.46699999999999875,2.3864049999999963,175.22528136990843,2.3864049999999963,1.0071680545806885,0.9918991923332214,0.05489911884069443,0.8196243580858965,0.8237112852497468,0.9909199139968371,0.005808916408568621,0.007296839263290167,-0.0014879228547215462,False,True,prototype,prototype,prototype,24.42528136990842,4.77471863009157,109.1487319999942,per_frame_file,init_noisy_poses.txt,-155.57471863009158,175.22528136990843,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',107.946,254473.60305762038,3364555.78972327,26.813594999999992
000007.jpg,254479.85193876142,3364559.104801173,108.167,29.19999999999999,254475.37454710572,3364559.214718537,109.064,28.733735999999993,254477.79627053827,3364562.6866086437,109.01223549805582,-151.73496747126873,init,4.478740656197932,4.129784086625132,4.478740656197932,0.8969999999999914,0.8452354980558141,0.8969999999999914,0.46626399999999535,179.0650325287313,0.46626399999999535,0.9941924810409546,0.9201087951660156,0.05877966433763504,0.8185067232837934,0.8537331917905167,0.989897381457891,0.0032334491067255535,0.0029373339687784514,0.0002961151379471021,False,True,prototype,prototype,prototype,28.26503252873127,0.9349674712687204,118.80861000000209,per_frame_file,init_noisy_poses.txt,-151.73496747126873,179.0650325287313,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',109.064,254475.37454710572,3364559.214718537,28.733735999999993
000008.jpg,254480.3397914293,3364559.977730127,108.096,29.19999999999999,254478.10900810472,3364561.132706504,108.813,28.59997899999999,254478.04660266123,3364563.413774668,109.00366277247667,-152.0021923457695,init,2.512043923212948,4.13099465162864,2.512043923212948,0.7169999999999987,0.9076627724766695,0.7169999999999987,0.6000209999999981,178.7978076542305,0.6000209999999981,0.8452165126800537,0.9126750230789185,0.05624542757868767,0.8749600369436255,0.8546943270221307,0.991137082164044,0.0018686540618849297,0.0031655436808553836,-0.001296889618970454,False,True,prototype,prototype,prototype,27.997807654230513,1.2021923457694754,195.62733099999718,per_frame_file,init_noisy_poses.txt,-152.0021923457695,178.7978076542305,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',108.813,254478.10900810472,3364561.132706504,28.59997899999999
000009.jpg,254480.82765338855,3364560.850647796,108.107,29.19999999999999,254482.4616538305,3364563.9792714324,107.9,27.572969,254478.50215484583,3364564.3362079086,108.06152461376041,-154.052196791325,init,3.529623677223757,4.190116080846256,3.529623677223757,0.20699999999999363,0.04547538623958758,0.20699999999999363,1.6270309999999881,176.747803208675,1.6270309999999881,0.9382580518722534,0.9781408905982971,0.05629318207502365,0.842282648973902,0.8291189497273738,0.9906477739937534,0.0036237976358582578,0.005966787226498127,-0.0023429895906398692,False,True,prototype,prototype,prototype,25.947803208674998,3.252196791324991,126.93221300000346,per_frame_file,init_noisy_poses.txt,-154.052196791325,176.747803208675,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',107.9,254482.4616538305,3364563.9792714324,27.572969
