frame_id,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,refined_east,refined_north,refined_alt,refined_yaw,selected_method,init_xy_error_m,refined_xy_error_m,selected_xy_error_m,init_alt_error_m,refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,refined_chamfer,gt_chamfer,init_overlap,refined_overlap,gt_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,safe_gate_accepted,refine_success,renderer_backend_init,renderer_backend_refined,renderer_backend_gt,corrected_refined_downward_yaw,corrected_yaw_error_deg,raw_refined_yaw,raw_yaw_error_deg,selected_yaw
000000.jpg,,,,29.19999999999999,,,,28.179385999999994,,,,,init,,,,,,,,,1.0206139999999948,,,,,,,,,,,,,,,27.159651389101953,2.040348610898036,-152.84034861089805,177.95965138910196,28.179385999999994
000001.jpg,,,,29.19999999999999,,,,29.087871000000007,,,,,init,,,,,,,,,0.11212899999998172,,,,,,,,,,,,,,,28.977267528676833,0.22273247132315532,-151.02273247132317,179.77726752867682,29.087871000000007
000002.jpg,,,,29.19999999999999,,,,29.007136000000003,,,,,init,,,,,,,,,0.19286399999998594,,,,,,,,,,,,,,,28.815805586155022,0.3841944138449662,-151.18419441384498,179.61580558615503,29.007136000000003
000003.jpg,,,,29.19999999999999,,,,30.12621999999999,,,,,init,,,,,,,,,0.9262200000000007,,,,,,,,,,,,,,,31.05213985334538,1.8521398533453919,-148.94786014665462,178.1478601466546,30.12621999999999
000004.jpg,,,,29.19999999999999,,,,30.57139699999999,,,,,init,,,,,,,,,1.3713970000000018,,,,,,,,,,,,,,,31.948252687445773,2.7482526874457847,-148.05174731255423,177.25174731255422,30.57139699999999
000005.jpg,,,,29.19999999999999,,,,27.858868,,,,,init,,,,,,,,,1.3411319999999876,,,,,,,,,,,,,,,26.516304580754706,2.683695419245282,-153.4836954192453,177.31630458075472,27.858868
000006.jpg,,,,29.19999999999999,,,,26.813594999999992,,,,,init,,,,,,,,,2.3864049999999963,,,,,,,,,,,,,,,24.42528136990842,4.77471863009157,-155.57471863009158,175.22528136990843,26.813594999999992
000007.jpg,,,,29.19999999999999,,,,28.733735999999993,,,,,init,,,,,,,,,0.46626399999999535,,,,,,,,,,,,,,,28.26503252873127,0.9349674712687204,-151.73496747126873,179.0650325287313,28.733735999999993
000008.jpg,,,,29.19999999999999,,,,28.59997899999999,,,,,init,,,,,,,,,0.6000209999999981,,,,,,,,,,,,,,,27.997807654230513,1.2021923457694754,-152.0021923457695,178.7978076542305,28.59997899999999
000009.jpg,,,,29.19999999999999,,,,27.572969,,,,,init,,,,,,,,,1.6270309999999881,,,,,,,,,,,,,,,25.947803208674998,3.252196791324991,-154.052196791325,176.747803208675,27.572969
000010.jpg,,,,29.19999999999999,,,,26.63083800000001,,,,,init,,,,,,,,,2.5691619999999773,,,,,,,,,,,,,,,24.061688308343264,5.138311691656725,-155.93831169165674,174.86168830834328,26.63083800000001
000011.jpg,,,,29.19999999999999,,,,29.452868999999993,,,,,init,,,,,,,,,0.252869000000004,,,,,,,,,,,,,,,29.707393986060026,0.5073939860600376,-150.29260601393997,179.49260601393996,29.452868999999993
000012.jpg,,,,29.19999999999999,,,,30.843849000000006,,,,,init,,,,,,,,,1.6438490000000172,,,,,,,,,,,,,,,32.48533874922043,3.2853387492204433,-147.51466125077957,176.71466125077956,30.843849000000006
000013.jpg,,,,29.19999999999999,,,,26.536040000000014,,,,,init,,,,,,,,,2.6639599999999746,,,,,,,,,,,,,,,23.87589407822307,5.324105921776919,-156.12410592177693,174.6758940782231,26.536040000000014
000014.jpg,,,,29.19999999999999,,,,29.894059999999996,,,,,init,,,,,,,,,0.6940600000000074,,,,,,,,,,,,,,,30.590653742707133,1.3906537427071441,-149.40934625729287,178.60934625729286,29.894059999999996
000015.jpg,,,,29.19999999999999,,,,29.16351800000001,,,,,init,,,,,,,,,0.03648199999997814,,,,,,,,,,,,,,,29.123154460011108,0.07684553998888077,-150.8768455399889,179.92315446001112,29.16351800000001
000016.jpg,,,,29.19999999999999,,,,28.990073999999993,,,,,init,,,,,,,,,0.20992599999999584,,,,,,,,,,,,,,,28.77319553057498,0.42680446942500794,-151.22680446942502,179.573195530575,28.990073999999993
000017.jpg,,,,29.19999999999999,,,,30.410404,,,,,init,,,,,,,,,1.2104040000000111,,,,,,,,,,,,,,,31.626118323727184,2.426118323727195,-148.37388167627282,177.5738816762728,30.410404
000018.jpg,,,,29.19999999999999,,,,32.782351000000006,,,,,init,,,,,,,,,3.582351000000017,,,,,,,,,,,,,,,36.36030374803252,7.160303748032533,-143.63969625196748,172.83969625196747,32.782351000000006
000019.jpg,,,,29.19999999999999,,,,29.01227800000001,,,,,init,,,,,,,,,0.18772199999997952,,,,,,,,,,,,,,,28.818119939550883,0.38188006044910594,-151.18188006044912,179.61811993955087,29.01227800000001
000020.jpg,,,,29.19999999999999,,,,30.333890999999994,,,,,init,,,,,,,,,1.1338910000000055,,,,,,,,,,,,,,,31.468340751545895,2.2683407515459066,-148.5316592484541,177.7316592484541,30.333890999999994
000021.jpg,,,,29.19999999999999,,,,26.58156600000001,,,,,init,,,,,,,,,2.6184339999999793,,,,,,,,,,,,,,,23.967911566149894,5.232088433850095,-156.0320884338501,174.7679115661499,26.58156600000001
000022.jpg,,,,29.19999999999999,,,,25.643771000000015,,,,,init,,,,,,,,,3.5562289999999734,,,,,,,,,,,,,,,22.09153344832393,7.1084665516760595,-157.90846655167607,172.8915334483239,25.643771000000015
000023.jpg,,,,29.19999999999999,,,,30.04242099999999,,,,,init,,,,,,,,,0.8424210000000016,,,,,,,,,,,,,,,30.885264960331682,1.6852649603316934,-149.11473503966832,178.3147350396683,30.04242099999999
000024.jpg,,,,29.19999999999999,,,,28.792519,,,,,init,,,,,,,,,0.40748099999999,,,,,,,,,,,,,,,28.38283035952827,0.8171696404717181,-151.61716964047173,179.18283035952828,28.792519
000025.jpg,,,,29.19999999999999,,,,29.014031999999986,,,,,init,,,,,,,,,0.18596800000000258,,,,,,,,,,,,,,,28.83145606559384,0.36854393440614786,-151.16854393440616,179.63145606559385,29.014031999999986
000026.jpg,,,,29.19999999999999,,,,31.612899,,,,,init,,,,,,,,,2.41289900000001,,,,,,,,,,,,,,,34.02370267552331,4.823702675523322,-145.9762973244767,175.17629732447668,31.612899
000027.jpg,,,,29.19999999999999,,,,30.260531000000015,,,,,init,,,,,,,,,1.0605310000000259,,,,,,,,,,,,,,,31.317719714477818,2.117719714477829,-148.68228028552218,177.88228028552217,30.260531000000015
000028.jpg,,,,29.19999999999999,,,,26.304710999999998,,,,,init,,,,,,,,,2.895288999999991,,,,,,,,,,,,,,,23.408157078266242,5.791842921733746,-156.59184292173376,174.20815707826625,26.304710999999998
000029.jpg,,,,29.19999999999999,,,,27.905824999999993,,,,,init,,,,,,,,,1.2941749999999956,,,,,,,,,,,,,,,26.610604304685012,2.589395695314977,-153.389395695315,177.41060430468502,27.905824999999993
000030.jpg,,,,29.19999999999999,,,,28.500325000000004,,,,,init,,,,,,,,,0.699674999999985,,,,,,,,,,,,,,,27.795382823690915,1.404617176309074,-152.20461717630909,178.5953828236909,28.500325000000004
000031.jpg,,,,29.19999999999999,,,,31.03782000000001,,,,,init,,,,,,,,,1.837820000000022,,,,,,,,,,,,,,,32.86710082570875,3.667100825708758,-147.13289917429125,176.33289917429124,31.03782000000001
000032.jpg,,,,29.19999999999999,,,,26.300104000000005,,,,,init,,,,,,,,,2.899895999999984,,,,,,,,,,,,,,,23.409677767500852,5.790322232499136,-156.59032223249915,174.20967776750086,26.300104000000005
000033.jpg,,,,29.19999999999999,,,,30.284689000000014,,,,,init,,,,,,,,,1.0846890000000258,,,,,,,,,,,,,,,31.374051444771226,2.174051444771237,-148.62594855522877,177.82594855522876,30.284689000000014
000034.jpg,,,,29.19999999999999,,,,28.97665699999999,,,,,init,,,,,,,,,0.22334299999999985,,,,,,,,,,,,,,,28.754185246739354,0.4458147532606347,-151.24581475326065,179.5541852467394,28.97665699999999
000035.jpg,,,,29.19999999999999,,,,26.940341999999987,,,,,init,,,,,,,,,2.2596580000000017,,,,,,,,,,,,,,,24.672292089438628,4.527707910561361,-155.32770791056137,175.4722920894386,26.940341999999987
000036.jpg,,,,29.19999999999999,,,,28.52221800000001,,,,,init,,,,,,,,,0.6777819999999792,,,,,,,,,,,,,,,27.84734916503649,1.352650834963498,-152.1526508349635,178.64734916503653,28.52221800000001
000037.jpg,,,,29.19999999999999,,,,31.36895100000001,,,,,init,,,,,,,,,2.168951000000021,,,,,,,,,,,,,,,33.536768092763964,4.336768092763975,-146.46323190723604,175.66323190723602,31.36895100000001
000038.jpg,,,,29.19999999999999,,,,33.221194999999994,,,,,init,,,,,,,,,4.021195000000006,,,,,,,,,,,,,,,37.24089301853172,8.040893018531733,-142.75910698146828,171.95910698146827,33.221194999999994
000039.jpg,,,,29.19999999999999,,,,27.56383299999999,,,,,init,,,,,,,,,1.6361670000000004,,,,,,,,,,,,,,,25.927514645453073,3.272485354546916,-154.07248535454693,176.72751464545308,27.56383299999999
000040.jpg,,,,29.19999999999999,,,,30.283804000000003,,,,,init,,,,,,,,,1.0838040000000149,,,,,,,,,,,,,,,31.372463577472928,2.1724635774729393,-148.62753642252707,177.82753642252706,30.283804000000003
000041.jpg,,,,29.19999999999999,,,,28.86919800000001,,,,,init,,,,,,,,,0.33080199999997717,,,,,,,,,,,,,,,28.538738898142896,0.6612611018570931,-151.4612611018571,179.33873889814288,28.86919800000001
000042.jpg,,,,29.19999999999999,,,,30.43704199999999,,,,,init,,,,,,,,,1.2370420000000024,,,,,,,,,,,,,,,31.674226926160685,2.4742269261606964,-148.32577307383931,177.5257730738393,30.43704199999999
000043.jpg,,,,29.19999999999999,,,,29.38589300000001,,,,,init,,,,,,,,,0.1858930000000214,,,,,,,,,,,,,,,29.56694917160911,0.36694917160912155,-150.4330508283909,179.63305082839088,29.38589300000001
000044.jpg,,,,29.19999999999999,,,,29.975974000000008,,,,,init,,,,,,,,,0.7759740000000193,,,,,,,,,,,,,,,30.755886068038336,1.5558860680383475,-149.24411393196166,178.44411393196165,29.975974000000008
000045.jpg,,,,29.19999999999999,,,,30.975558000000007,,,,,init,,,,,,,,,1.775558000000018,,,,,,,,,,,,,,,32.750396065755325,3.5503960657553364,-147.24960393424467,176.44960393424466,30.975558000000007
000046.jpg,,,,29.19999999999999,,,,28.073230999999993,,,,,init,,,,,,,,,1.126768999999996,,,,,,,,,,,,,,,26.942576697651873,2.2574233023481156,-153.05742330234813,177.74257669765188,28.073230999999993
000047.jpg,,,,29.19999999999999,,,,27.50839400000001,,,,,init,,,,,,,,,1.6916059999999788,,,,,,,,,,,,,,,25.819016486738633,3.3809835132613557,-154.18098351326137,176.61901648673864,27.50839400000001
000048.jpg,,,,29.19999999999999,,,,29.216755000000006,,,,,init,,,,,,,,,0.016755000000017617,,,,,,,,,,,,,,,29.232035836725856,0.03203583672586774,-150.76796416327414,179.96796416327413,29.216755000000006
000049.jpg,,,,29.19999999999999,,,,30.157505000000015,,,,,init,,,,,,,,,0.957505000000026,,,,,,,,,,,,,,,31.11902079932875,1.919020799328763,-148.88097920067125,178.08097920067124,30.157505000000015
000050.jpg,,,,29.19999999999999,,,,31.194344,,,,,init,,,,,,,,,1.9943440000000123,,,,,,,,,,,,,,,33.19529233878799,3.995292338788005,-146.804707661212,176.004707661212,31.194344
000051.jpg,,,,29.19999999999999,,,,29.52180899999999,,,,,init,,,,,,,,,0.3218090000000018,,,,,,,,,,,,,,,29.836965134142446,0.6369651341424571,-150.16303486585755,179.36303486585754,29.52180899999999
000052.jpg,,,,29.19999999999999,,,,27.31723199999999,,,,,init,,,,,,,,,1.8827679999999987,,,,,,,,,,,,,,,25.4374298901931,3.7625701098068873,-154.5625701098069,176.23742989019308,27.31723199999999
000053.jpg,,,,29.19999999999999,,,,29.930498,,,,,init,,,,,,,,,0.7304980000000114,,,,,,,,,,,,,,,30.660947272471446,1.4609472724714578,-149.33905272752855,178.53905272752854,29.930498
000054.jpg,,,,29.19999999999999,,,,30.596118999999987,,,,,init,,,,,,,,,1.3961189999999988,,,,,,,,,,,,,,,31.98440176172869,2.7844017617287022,-148.0155982382713,177.2155982382713,30.596118999999987
000055.jpg,,,,29.19999999999999,,,,24.565563999999995,,,,,init,,,,,,,,,4.634435999999994,,,,,,,,,,,,,,,19.931976513220576,9.268023486779413,-160.06802348677942,170.73197651322062,24.565563999999995
000056.jpg,,,,29.19999999999999,,,,26.251218999999992,,,,,init,,,,,,,,,2.9487809999999968,,,,,,,,,,,,,,,23.300986630592888,5.8990133694071005,-156.6990133694071,174.1009866305929,26.251218999999992
000057.jpg,,,,29.19999999999999,,,,32.532083,,,,,init,,,,,,,,,3.3320830000000115,,,,,,,,,,,,,,,35.85734344854174,6.657343448541752,-144.14265655145826,173.34265655145825,32.532083
000058.jpg,,,,29.19999999999999,,,,25.37605400000001,,,,,init,,,,,,,,,3.823945999999978,,,,,,,,,,,,,,,21.55110949438864,7.648890505611348,-158.44889050561136,172.35110949438865,25.37605400000001
000059.jpg,,,,29.19999999999999,,,,29.804448000000008,,,,,init,,,,,,,,,0.6044480000000192,,,,,,,,,,,,,,,30.40203109676304,1.2020310967630508,-149.59796890323696,178.79796890323695,29.804448000000008
000060.jpg,,,,29.19999999999999,,,,28.757492000000013,,,,,init,,,,,,,,,0.44250799999997525,,,,,,,,,,,,,,,28.31141529767632,0.8885847023236693,-151.68858470232368,179.11141529767633,28.757492000000013
000061.jpg,,,,29.19999999999999,,,,32.651178000000016,,,,,init,,,,,,,,,3.451178000000027,,,,,,,,,,,,,,,36.09824456386497,6.898244563864978,-143.90175543613503,173.10175543613502,32.651178000000016
000062.jpg,,,,29.19999999999999,,,,30.62631300000001,,,,,init,,,,,,,,,1.4263130000000217,,,,,,,,,,,,,,,32.05395088503252,2.853950885032532,-147.94604911496748,177.14604911496747,30.62631300000001
000063.jpg,,,,29.19999999999999,,,,33.248964,,,,,init,,,,,,,,,4.048964000000012,,,,,,,,,,,,,,,37.297907403447226,8.097907403447238,-142.70209259655277,171.90209259655276,33.248964
000064.jpg,,,,29.19999999999999,,,,31.724761,,,,,init,,,,,,,,,2.5247610000000122,,,,,,,,,,,,,,,34.24933854776597,5.049338547765984,-145.75066145223403,174.95066145223402,31.724761
000065.jpg,,,,29.19999999999999,,,,26.700466000000006,,,,,init,,,,,,,,,2.499533999999983,,,,,,,,,,,,,,,24.20577835537253,4.9942216446274585,-155.79422164462747,175.0057783553725,26.700466000000006
000066.jpg,,,,29.19999999999999,,,,31.63889900000001,,,,,init,,,,,,,,,2.4388990000000206,,,,,,,,,,,,,,,34.07129127133973,4.871291271339743,-145.92870872866027,175.12870872866026,31.63889900000001
000067.jpg,,,,29.19999999999999,,,,28.336798999999985,,,,,init,,,,,,,,,0.8632010000000037,,,,,,,,,,,,,,,27.472830894813484,1.7271691051865048,-152.52716910518652,178.27283089481352,28.336798999999985
