alt,alt_error_m,east,frame_id,init_xy_error_m,method,north,strategy,xy_error_m,yaw,yaw_error_deg
99.47713644616306,0.5451364461630561,254511.849419882,000070.jpg,3.5589119870711006,refined,3364611.3913277243,raw_refined_only,2.9873696843512647,-148.64319241082558,177.84319241082557
100.75457116123289,1.8825711612328888,254511.1847763094,000071.jpg,3.8190885836541297,refined,3364614.2163590067,raw_refined_only,0.7634044447399133,-149.45782075802342,178.6578207580234
98.85401656944305,0.08998343055695557,254509.99754791244,000072.jpg,1.3297943097600868,refined,3364617.7423500246,raw_refined_only,2.459875453502856,-149.6877998228509,178.8877998228509
104.59645504597574,1.6045449540242487,254509.64645395492,000073.jpg,2.162438500588091,refined,3364619.665405218,raw_refined_only,3.803876778245704,-145.47667883500478,174.67667883500476
106.24199434369802,0.22400565630196922,254515.69670323606,000074.jpg,4.987090912109113,refined,3364611.2233964805,raw_refined_only,7.107404202523748,-152.2826193424872,178.51738065751283
107.46819736529142,0.7781973652914189,254516.21569089746,000075.jpg,3.4660361893373532,refined,3364613.2543508313,raw_refined_only,6.107943170038105,-136.3158641775657,165.51586417756567
106.58971785567701,0.34828214432299376,254510.43185805084,000076.jpg,3.967545636953788,refined,3364623.930793616,raw_refined_only,5.532574345504428,-150.02956564591406,179.22956564591405
107.66722519416362,0.48422519416361354,254514.15348689986,000077.jpg,6.439504465275706,refined,3364619.154268845,raw_refined_only,1.0658805874865587,-150.95354786891565,179.84645213108433
107.84384526498616,0.49184526498615355,254519.10153803922,000078.jpg,5.341978595359967,refined,3364613.3160391185,raw_refined_only,9.032219790961284,-139.1501127498268,168.3501127498268
107.57648226246238,0.060482262462372205,254515.9830535777,000079.jpg,3.5534432899799873,refined,3364619.3904133444,raw_refined_only,2.75473854261111,-150.97609117522504,179.823908824775
107.21521250531077,0.40978749468922615,254515.99269731413,000080.jpg,2.562157450642094,refined,3364621.1349677453,raw_refined_only,1.7732669154969982,-149.95307286555143,179.15307286555142
105.20418254192919,2.4948174580708127,254515.95253849597,000081.jpg,8.787287317620725,refined,3364622.5513135637,raw_refined_only,1.1497302159134504,-151.36553247398118,179.4344675260188
107.95670120418072,0.21470120418071303,254512.99982799817,000082.jpg,3.2213205333053527,refined,3364629.1970059327,raw_refined_only,5.763418726604788,-143.07981913895415,172.27981913895414
108.18824307620525,0.4632430762052593,254515.4581750279,000083.jpg,3.8652456282868726,refined,3364627.087537512,raw_refined_only,2.2036066272332246,-150.9559577406247,179.84404225937533
108.28827733080834,0.5822773308083384,254514.30808376215,000084.jpg,4.017617534597836,refined,3364631.4694354446,raw_refined_only,6.015389330173804,-152.21621979904813,178.58378020095188
107.85291844420135,0.28491844420135237,254518.46400819047,000085.jpg,3.868432721461126,refined,3364624.700646028,raw_refined_only,2.5540143190255034,-153.97175703759808,176.82824296240193
104.90059345774353,2.5184065422564714,254518.83328772098,000086.jpg,2.5542374936715295,refined,3364626.52426999,raw_refined_only,1.6030698081078991,-146.730898542119,175.930898542119
108.74909560289234,1.4720956028923382,254519.8100154711,000087.jpg,1.8169398444817435,refined,3364626.0113905864,raw_refined_only,3.071152808234709,-149.04875414138354,178.24875414138353
107.30795255862176,0.2279525586217659,254525.89493959167,000088.jpg,7.507507308845879,refined,3364617.316368612,raw_refined_only,14.096873081731545,-148.6704774321909,177.87047743219088
108.30248698499054,1.4354869849905327,254517.10324932964,000089.jpg,7.334846152980117,refined,3364635.7152591255,raw_refined_only,5.734926250150823,-155.44683046814785,175.35316953185213
106.96472115255892,0.35372115255891856,254515.073741221,000090.jpg,6.811513605774411,refined,3364639.772200742,raw_refined_only,9.760258698237337,-146.95309197502596,176.15309197502594
104.89794061798602,1.4560593820139758,254519.92308557886,000091.jpg,0.7597707093780388,refined,3364633.6300462107,raw_refined_only,1.5052850892556924,-149.0086820731388,178.2086820731388
107.10478409565985,1.05078409565985,254519.73191939015,000092.jpg,1.6981790925085674,refined,3364635.690661223,raw_refined_only,2.8674149547308385,-151.26319076965822,179.53680923034176
106.72532342281193,0.9573234228119247,254521.9732126511,000093.jpg,0.9512814974057557,refined,3364633.079489809,raw_refined_only,1.1090102513877043,-148.79080258191172,177.9908025819117
108.09982442390174,2.101824423901732,254522.80606093345,000094.jpg,2.40950245050013,refined,3364633.3023652337,raw_refined_only,1.8196847609430202,-151.20820774059533,179.59179225940466
105.78236959781498,0.7306304021850281,254522.99815937696,000095.jpg,3.2009292923775057,refined,3364635.359220284,raw_refined_only,0.602244406413432,-153.791931415928,177.00806858407202
107.43654907215387,0.41354907215387016,254522.62790364126,000096.jpg,0.8501279967640029,refined,3364637.470524181,raw_refined_only,0.93308395472663,-155.8715021891629,174.92849781083714
109.19985124561936,1.8018512456193605,254523.13204369924,000097.jpg,1.8066093004164898,refined,3364638.1921702945,raw_refined_only,0.8175766687723627,-160.24194331249532,170.5580566875047
107.86001301091164,0.5280130109116499,254525.81694986706,000098.jpg,2.088113075222963,refined,3364634.509126896,raw_refined_only,4.326419413796152,-152.76620251608895,178.03379748391103
107.2064544018358,0.2454544018358007,254521.0430436486,000099.jpg,4.81964684200742,refined,3364645.3263925817,raw_refined_only,6.970760517569576,-149.06697532746574,178.26697532746573
111.36913006566465,1.413130065664646,254472.73831786687,000000.jpg,4.08052824670161,corrected_refined_only,3364558.955059821,corrected_refined_only,7.01495993747442,27.159651985702823,2.040348014297166
110.97396087646484,0.7429608764648492,254477.6993564563,000001.jpg,1.8172116355129764,corrected_refined_only,3364551.9473616746,corrected_refined_only,2.070274899180827,28.97727031319272,0.2227296868072699
111.76489051245153,1.7858905124515303,254482.84230900044,000002.jpg,5.977795975003348,corrected_refined_only,3364544.2231763126,corrected_refined_only,11.835917181660722,28.81580422708126,0.38419577291872997
109.18614391703159,0.3498560829684152,254479.12003441408,000003.jpg,2.081842672395745,corrected_refined_only,3364553.1289835707,corrected_refined_only,2.76734475084601,31.052139387061317,1.852139387061328
108.82957240752876,0.26442759247123604,254479.8451671854,000004.jpg,2.5470765913995095,corrected_refined_only,3364553.3948720493,corrected_refined_only,3.4172522220045582,31.948255883946757,2.7482558839467686
109.01435540057719,0.3623554005771865,254481.4483689493,000005.jpg,5.240003235877206,corrected_refined_only,3364552.2688418315,corrected_refined_only,5.703099320389642,26.516304984578028,2.6836950154219608
108.05350673943758,0.3594932605624166,254479.06278170395,000006.jpg,6.257274735997921,corrected_refined_only,3364558.7479433445,corrected_refined_only,0.5975754120504777,24.425283832700643,4.774716167299346
109.01232519652694,0.845325196526943,254477.79623414896,000007.jpg,4.478740656197932,corrected_refined_only,3364562.686641686,corrected_refined_only,4.129830858064145,28.265037723813236,0.9349622761867522
109.00360284559429,0.9076028455942833,254478.04658789892,000008.jpg,2.512043923212948,corrected_refined_only,3364563.413766805,corrected_refined_only,4.130996306517921,27.997807956138587,1.2021920438614018
108.0614648712799,0.04553512872010401,254478.50217864863,000009.jpg,3.529623677223757,corrected_refined_only,3364564.336195527,corrected_refined_only,4.190092570842369,25.947800433071592,3.2521995669283967
109.47515938896686,1.3461593889668535,254480.81301695475,000010.jpg,1.2803382648970303,corrected_refined_only,3364561.7328923824,corrected_refined_only,0.5025848706616219,24.06168691243289,5.138313087567099
106.6697431569919,1.5582568430080954,254482.6569493824,000011.jpg,3.203487099633923,corrected_refined_only,3364559.9599073785,corrected_refined_only,2.771312991355637,29.70739469920497,0.5073946992049798
109.82029949128628,1.4032994912862762,254484.68366847042,000012.jpg,2.723877216987456,corrected_refined_only,3364558.7668692837,corrected_refined_only,5.276141997810704,32.48534112303389,3.285341123033902
109.46359317470342,1.2135931747034192,254482.3189798702,000013.jpg,2.2348875689085874,corrected_refined_only,3364564.4220276847,corrected_refined_only,0.4669609928792829,23.875896698740178,5.324103301259811
106.72596221603453,1.4540377839654752,254482.2090920505,000014.jpg,2.5811389570430356,corrected_refined_only,3364566.0930484347,corrected_refined_only,1.3746215488555475,30.590656116467528,1.3906561164675395
108.17572724167258,0.0472727583274235,254481.07452099517,000015.jpg,2.4619942690420635,corrected_refined_only,3364569.913250186,corrected_refined_only,4.6706703443531135,29.123156376781196,0.07684362321879235
106.62516882549971,1.0601688254997157,254486.51746141716,000016.jpg,2.822842154450397,corrected_refined_only,3364561.7816306045,corrected_refined_only,5.656996325687366,28.773193119874605,0.42680688012538326
106.26239304896444,1.5703930489644478,254486.39773749668,000017.jpg,2.1525968802951216,corrected_refined_only,3364563.932098531,corrected_refined_only,4.2431834619328805,31.626119443224923,2.426119443224934
100.06874506734312,1.0837450673431164,254482.89051807713,000018.jpg,1.9696578583330149,corrected_refined_only,3364571.7770871874,corrected_refined_only,3.852883746965466,36.360302619876194,7.160302619876205
99.57377127557993,0.5477712755799331,254480.99484282988,000019.jpg,5.4133746982210145,corrected_refined_only,3364577.4280243632,corrected_refined_only,9.153736280867022,28.81811802920771,0.3818819707922785
97.69214655458927,1.3478534454107347,254481.328846401,000020.jpg,4.831679570647073,corrected_refined_only,3364578.7926346427,corrected_refined_only,9.655249813857228,31.468340124216553,2.2683401242165644
98.54647646192461,0.40252353807538555,254491.9214665221,000021.jpg,6.187424118118592,corrected_refined_only,3364560.337034389,corrected_refined_only,12.173883384093758,23.967911221519017,5.232088778480971
100.977993180044,2.124993180044001,254483.7507828014,000022.jpg,4.601743672001107,corrected_refined_only,3364579.06038878,corrected_refined_only,7.666392787708337,22.09153593456469,7.1084640654352995
100.2462530694902,1.4992530694901944,254484.7914101151,000023.jpg,2.7257827861494097,corrected_refined_only,3364577.606046631,corrected_refined_only,5.3644353685915585,30.885267007738094,1.685267007738105
98.78714482393116,0.060144823931153724,254486.2904776686,000024.jpg,2.4094077629936126,corrected_refined_only,3364577.134285232,corrected_refined_only,3.6900034043474177,28.38283077814691,0.8171692218530779
99.07491594739258,0.32691594739257823,254486.34804248944,000025.jpg,2.4909342869597335,corrected_refined_only,3364578.4094905052,corrected_refined_only,4.257464865756972,28.831455291470803,0.3685447085291855
98.42178720515221,0.34521279484778233,254491.8018401477,000026.jpg,3.9117022155153895,corrected_refined_only,3364570.19804565,corrected_refined_only,6.1115171705930065,34.02370244070045,4.823702440700458
100.14118784014136,1.3771878401413602,254492.5290211615,000027.jpg,4.356765551135366,corrected_refined_only,3364570.3844316998,corrected_refined_only,6.833998042681508,31.31771958425651,2.1177195842565197
98.42884661071002,0.28315338928997846,254492.18229594236,000028.jpg,6.327043797561451,corrected_refined_only,3364572.2829559287,corrected_refined_only,5.55914264479481,23.40815679115269,5.791843208847297
98.05990332085639,0.7300966791436139,254485.69829898683,000029.jpg,8.671469170548388,corrected_refined_only,3364587.1444722707,corrected_refined_only,10.096647507067544,26.61060597802438,2.5893940219756075
99.01478192210197,0.1282180778980262,254493.37946048562,000030.jpg,3.066628486555273,corrected_refined_only,3364573.3269510865,corrected_refined_only,6.293078338034254,27.795382939951793,1.4046170600481958
100.0915676979348,0.03156769793480407,254488.5604978222,000031.jpg,3.3345583950605704,corrected_refined_only,3364584.0154991257,corrected_refined_only,4.968555745070194,32.86710134595799,3.6671013459580024
98.55814519431442,1.8068548056855747,254490.42405049442,000032.jpg,1.5980659612311043,corrected_refined_only,3364583.3905527606,corrected_refined_only,2.950159430441249,23.409679179566723,5.790320820433266
101.54360800795257,0.9436080079525766,254495.04046371748,000033.jpg,2.972509113967172,corrected_refined_only,3364576.6016292623,corrected_refined_only,5.770794514011694,31.374052057685276,2.1740520576852873
103.67348658852279,1.1504865885227957,254492.50092706704,000034.jpg,4.654874590987484,corrected_refined_only,3364582.832378293,corrected_refined_only,0.5467491582794098,28.75418550984506,0.44581449015493035
109.2938576694578,0.41514233054220995,254494.4532711375,000035.jpg,3.0339752336628685,corrected_refined_only,3364581.5035105753,corrected_refined_only,2.249511706257762,24.672291939441862,4.527708060558126
109.55198718421161,0.30598718421161664,254493.42717065584,000036.jpg,1.6656449694115103,corrected_refined_only,3364585.199730325,corrected_refined_only,0.9678162534322143,27.847350146980403,1.3526498530195852
109.18422797415406,0.4492279741540557,254491.35399876226,000037.jpg,5.775116681156617,corrected_refined_only,3364589.9608090753,corrected_refined_only,5.622596780956869,33.53676835780769,4.336768357807699
107.53141843248159,0.7635815675184148,254497.50137124254,000038.jpg,2.5947833683667025,corrected_refined_only,3364581.5614487384,corrected_refined_only,5.251274892001596,37.2408906147821,8.040890614782114
110.39921170566231,2.116211705662309,254491.80397835415,000039.jpg,5.944751136847968,corrected_refined_only,3364593.920817449,corrected_refined_only,7.794908825707961,25.927516178656163,3.272483821343826
108.8207085300237,0.5497085300236932,254495.0856146258,000040.jpg,1.7958689281700833,corrected_refined_only,3364588.9262869377,corrected_refined_only,1.3340689087212723,31.372462474134295,2.1724624741343064
106.90473566297442,1.355264337025588,254496.18604405178,000041.jpg,0.800201518323074,corrected_refined_only,3364588.813072491,corrected_refined_only,0.25476470205138896,28.5387363232295,0.6612636767704885
107.83436294924468,0.4116370507553171,254495.27075028693,000042.jpg,2.274533575383041,corrected_refined_only,3364591.9812564813,corrected_refined_only,2.8539545901592414,31.67422635866788,2.4742263586678916
108.8282676404342,0.6332676404342124,254497.28174353225,000043.jpg,2.6259461782954245,corrected_refined_only,3364589.3710123776,corrected_refined_only,1.1666137283770948,29.566949031221128,0.3669490312211394
107.96588731184602,0.1651126881539824,254497.36693788887,000044.jpg,1.4311733807480536,corrected_refined_only,3364591.4673990053,corrected_refined_only,0.5396687985567573,30.755885358265544,1.5558853582655559
107.00929874181747,0.9757012581825251,254496.4789258359,000045.jpg,1.744391845490635,corrected_refined_only,3364594.27450469,corrected_refined_only,2.7657111145493594,32.75039384851786,3.5503938485178708
108.16167125757784,0.19867125757784265,254499.46532196982,000046.jpg,3.1761427591638522,corrected_refined_only,3364591.3818570888,corrected_refined_only,1.8618239684503797,26.942576244232527,2.257423755767462
107.11039280612022,0.9526071938797855,254500.75023736493,000047.jpg,1.9312640072184801,corrected_refined_only,3364590.309796634,corrected_refined_only,3.9614858431305042,25.8190165161231,3.3809834838768893
107.44159823283553,0.6854017671644641,254501.12686083422,000048.jpg,3.9381888648368575,corrected_refined_only,3364591.2811435983,corrected_refined_only,3.831036007805126,29.232034181141245,0.03203418114125611
107.27177355252206,1.1512264474779386,254493.26473308064,000049.jpg,7.114187152486687,corrected_refined_only,3364607.6369413915,corrected_refined_only,13.819226428748001,31.11901980345698,1.9190198034569903
109.57032510079443,0.5843251007944303,254505.27439155645,000050.jpg,4.645694277476121,corrected_refined_only,3364588.276497358,corrected_refined_only,9.471500204644167,33.19529352953853,3.995293529538543
110.75116473902017,1.28116473902017,254500.89945815376,000051.jpg,1.6064949981140477,corrected_refined_only,3364597.3423143257,corrected_refined_only,0.45192245594068653,29.83696720057378,0.6369672005737925
110.6701799472794,0.7671799472793879,254502.43361914123,000052.jpg,1.078483091317743,corrected_refined_only,3364596.7362654177,corrected_refined_only,1.7655026018310704,25.43743138701899,3.762568612980999
104.37390446662903,0.7270955333709708,254504.19654112495,000053.jpg,2.8177880654662877,corrected_refined_only,3364594.4668829623,corrected_refined_only,5.156368099967244,30.660949002739954,1.4609490027399659
100.03033633902669,0.4476636609733049,254502.34222058803,000054.jpg,5.841082436323703,corrected_refined_only,3364599.9595989715,corrected_refined_only,0.4718025602900234,31.98440179873805,2.7844017987380596
99.13600159436464,0.1850015943646497,254502.93116052114,000055.jpg,1.4125083062805972,corrected_refined_only,3364601.2326380787,corrected_refined_only,0.4075032885269119,19.931977335710457,9.268022664289532
101.5103101823479,0.8436898176521055,254506.45229634133,000056.jpg,3.1418607703918777,corrected_refined_only,3364596.369214821,corrected_refined_only,6.132770812980455,23.300989097949667,5.899010902050321
104.33341675717384,1.2774167571738388,254503.76643079627,000057.jpg,5.357914343783149,corrected_refined_only,3364602.4701635307,corrected_refined_only,0.5547666894103429,35.857341546126236,6.657341546126247
102.54823932796717,0.4207606720328272,254502.2062846458,000058.jpg,3.2762417550560237,corrected_refined_only,3364609.054105765,corrected_refined_only,5.989239994333214,21.55110952567827,7.648890474321718
101.89762334153056,0.3293766584694424,254504.04350097958,000059.jpg,1.41056856412715,corrected_refined_only,3364606.1485965424,corrected_refined_only,2.028355868807177,30.40203284353109,1.2020328435311
97.69105465710163,1.2689453428983626,254508.2399627402,000060.jpg,3.107998904696465,corrected_refined_only,3364599.688276463,corrected_refined_only,6.2198554187087804,28.311416325585554,0.8885836744144342
99.98469323292375,1.2636932329237425,254506.2534424736,000061.jpg,1.2329916146010917,corrected_refined_only,3364605.0405094307,corrected_refined_only,1.2034471799607354,36.098245890922186,6.8982458909221975
99.76614052895457,1.0681405289545722,254503.93755856567,000062.jpg,2.4409705514998064,corrected_refined_only,3364611.0367187075,corrected_refined_only,4.78747726211527,32.05394900245801,2.853949002458023
99.80973787978292,1.0947378797829117,254509.67556806875,000063.jpg,3.352405617664904,corrected_refined_only,3364603.3359287274,corrected_refined_only,5.2833058893117,37.29790536652948,8.097905366529488
99.19293621648103,0.48593621648103635,254510.29502878722,000064.jpg,3.044882971593019,corrected_refined_only,3364603.8711105627,corrected_refined_only,5.643251475475913,34.249338799991534,5.049338799991546
100.43804270680994,1.7260427068099347,254509.52943506156,000065.jpg,2.020437721659263,corrected_refined_only,3364605.909745137,corrected_refined_only,4.0664554263749855,24.205780098397298,4.9942199016026905
98.00460703484714,0.9073929651528658,254509.0140371733,000066.jpg,1.5110626615027245,corrected_refined_only,3364609.0109926625,corrected_refined_only,1.6404494126048619,34.071289223195976,4.871289223195987
99.75288769043982,0.6598876904398168,254511.9838062321,000067.jpg,3.652663712946468,corrected_refined_only,3364604.790793894,corrected_refined_only,7.27519033675109,27.472826614141866,1.7271733858581229
99.57431411277503,0.3403141127750331,254508.3873142708,000068.jpg,6.070978404380088,corrected_refined_only,3364613.979709113,corrected_refined_only,2.0357635285931193,31.741662139701504,2.541662139701515
99.87709031812847,0.7660903181284624,254509.83417491234,000069.jpg,0.5148464563544212,corrected_refined_only,3364612.855202048,corrected_refined_only,0.45577173553153305,28.356207069257863,0.8437929307421257
99.47713644616306,0.5451364461630561,254511.849419882,000070.jpg,3.5589119870711006,corrected_refined_only,3364611.3913277243,corrected_refined_only,2.9873696843512647,31.356807589174423,2.1568075891744343
100.75457116123289,1.8825711612328888,254511.1847763094,000071.jpg,3.8190885836541297,corrected_refined_only,3364614.2163590067,corrected_refined_only,0.7634044447399133,30.542179241976584,1.342179241976595
98.85401656944305,0.08998343055695557,254509.99754791244,000072.jpg,1.3297943097600868,corrected_refined_only,3364617.7423500246,corrected_refined_only,2.459875453502856,30.312200177149094,1.1122001771491057
104.59645504597574,1.6045449540242487,254509.64645395492,000073.jpg,2.162438500588091,corrected_refined_only,3364619.665405218,corrected_refined_only,3.803876778245704,34.523321164995224,5.323321164995235
106.24199434369802,0.22400565630196922,254515.69670323606,000074.jpg,4.987090912109113,corrected_refined_only,3364611.2233964805,corrected_refined_only,7.107404202523748,27.71738065751279,1.4826193424871974
107.46819736529142,0.7781973652914189,254516.21569089746,000075.jpg,3.4660361893373532,corrected_refined_only,3364613.2543508313,corrected_refined_only,6.107943170038105,43.684135822434314,14.484135822434325
106.58971785567701,0.34828214432299376,254510.43185805084,000076.jpg,3.967545636953788,corrected_refined_only,3364623.930793616,corrected_refined_only,5.532574345504428,29.97043435408594,0.7704343540859497
107.66722519416362,0.48422519416361354,254514.15348689986,000077.jpg,6.439504465275706,corrected_refined_only,3364619.154268845,corrected_refined_only,1.0658805874865587,29.04645213108435,0.15354786891563776
107.84384526498616,0.49184526498615355,254519.10153803922,000078.jpg,5.341978595359967,corrected_refined_only,3364613.3160391185,corrected_refined_only,9.032219790961284,40.8498872501732,11.649887250173208
107.57648226246238,0.060482262462372205,254515.9830535777,000079.jpg,3.5534432899799873,corrected_refined_only,3364619.3904133444,corrected_refined_only,2.75473854261111,29.023908824774963,0.17609117522502515
107.21521250531077,0.40978749468922615,254515.99269731413,000080.jpg,2.562157450642094,corrected_refined_only,3364621.1349677453,corrected_refined_only,1.7732669154969982,30.046927134448566,0.8469271344485776
105.20418254192919,2.4948174580708127,254515.95253849597,000081.jpg,8.787287317620725,corrected_refined_only,3364622.5513135637,corrected_refined_only,1.1497302159134504,28.634467526018824,0.5655324739811647
107.95670120418072,0.21470120418071303,254512.99982799817,000082.jpg,3.2213205333053527,corrected_refined_only,3364629.1970059327,corrected_refined_only,5.763418726604788,36.92018086104585,7.720180861045861
108.18824307620525,0.4632430762052593,254515.4581750279,000083.jpg,3.8652456282868726,corrected_refined_only,3364627.087537512,corrected_refined_only,2.2036066272332246,29.04404225937529,0.15595774062470014
108.28827733080834,0.5822773308083384,254514.30808376215,000084.jpg,4.017617534597836,corrected_refined_only,3364631.4694354446,corrected_refined_only,6.015389330173804,27.783780200951867,1.4162197990481218
107.85291844420135,0.28491844420135237,254518.46400819047,000085.jpg,3.868432721461126,corrected_refined_only,3364624.700646028,corrected_refined_only,2.5540143190255034,26.02824296240192,3.17175703759807
104.90059345774353,2.5184065422564714,254518.83328772098,000086.jpg,2.5542374936715295,corrected_refined_only,3364626.52426999,corrected_refined_only,1.6030698081078991,33.26910145788099,4.069101457881004
108.74909560289234,1.4720956028923382,254519.8100154711,000087.jpg,1.8169398444817435,corrected_refined_only,3364626.0113905864,corrected_refined_only,3.071152808234709,30.95124585861646,1.7512458586164712
107.30795255862176,0.2279525586217659,254525.89493959167,000088.jpg,7.507507308845879,corrected_refined_only,3364617.316368612,corrected_refined_only,14.096873081731545,31.329522567809107,2.1295225678091185
108.30248698499054,1.4354869849905327,254517.10324932964,000089.jpg,7.334846152980117,corrected_refined_only,3364635.7152591255,corrected_refined_only,5.734926250150823,24.55316953185215,4.64683046814784
106.96472115255892,0.35372115255891856,254515.073741221,000090.jpg,6.811513605774411,corrected_refined_only,3364639.772200742,corrected_refined_only,9.760258698237337,33.046908024974044,3.8469080249740557
104.89794061798602,1.4560593820139758,254519.92308557886,000091.jpg,0.7597707093780388,corrected_refined_only,3364633.6300462107,corrected_refined_only,1.5052850892556924,30.9913179268612,1.7913179268612112
107.10478409565985,1.05078409565985,254519.73191939015,000092.jpg,1.6981790925085674,corrected_refined_only,3364635.690661223,corrected_refined_only,2.8674149547308385,28.736809230341777,0.4631907696582118
106.72532342281193,0.9573234228119247,254521.9732126511,000093.jpg,0.9512814974057557,corrected_refined_only,3364633.079489809,corrected_refined_only,1.1090102513877043,31.20919741808828,2.0091974180882914
108.09982442390174,2.101824423901732,254522.80606093345,000094.jpg,2.40950245050013,corrected_refined_only,3364633.3023652337,corrected_refined_only,1.8196847609430202,28.791792259404673,0.4082077405953157
105.78236959781498,0.7306304021850281,254522.99815937696,000095.jpg,3.2009292923775057,corrected_refined_only,3364635.359220284,corrected_refined_only,0.602244406413432,26.20806858407201,2.9919314159279793
107.43654907215387,0.41354907215387016,254522.62790364126,000096.jpg,0.8501279967640029,corrected_refined_only,3364637.470524181,corrected_refined_only,0.93308395472663,24.128497810837104,5.071502189162885
109.19985124561936,1.8018512456193605,254523.13204369924,000097.jpg,1.8066093004164898,corrected_refined_only,3364638.1921702945,corrected_refined_only,0.8175766687723627,19.758056687504677,9.441943312495312
107.86001301091164,0.5280130109116499,254525.81694986706,000098.jpg,2.088113075222963,corrected_refined_only,3364634.509126896,corrected_refined_only,4.326419413796152,27.233797483911047,1.9662025160889414
107.2064544018358,0.2454544018358007,254521.0430436486,000099.jpg,4.81964684200742,corrected_refined_only,3364645.3263925817,corrected_refined_only,6.970760517569576,30.93302467253426,1.7330246725342704
111.18,1.2240000000000038,254476.53949200793,000000.jpg,4.08052824670161,init,3364557.073594403,old_visual_gate,4.08052824670161,28.179385999999994,1.0206139999999948
110.8,0.5690000000000026,254476.03086971297,000001.jpg,1.8172116355129764,init,3364552.285125038,old_visual_gate,1.8172116355129764,29.087871000000007,0.11212899999998172
111.546,1.5670000000000073,254479.65329464382,000002.jpg,5.977795975003348,init,3364549.1982149333,old_visual_gate,5.977795975003348,29.007136000000003,0.19286399999998594
109.157,0.3790000000000049,254479.94162956064,000003.jpg,2.081842672395745,init,3364555.2034170134,old_visual_gate,2.081842672395745,30.12621999999999,0.9262200000000007
108.941,0.1529999999999916,254480.86189791223,000004.jpg,2.5470765913995095,init,3364555.8784438665,old_visual_gate,2.5470765913995095,30.57139699999999,1.3713970000000018
109.0143552897498,0.36235528974980014,254481.4483560775,000005.jpg,5.240003235877206,refined,3364552.2688356033,old_visual_gate,5.703099073910767,-153.48369553058626,177.31630446941375
108.05347647238523,0.359523527614769,254479.06284161477,000006.jpg,6.257274735997921,refined,3364558.747960466,old_visual_gate,0.5975599942132089,-155.5747187632564,175.22528123674363
109.01226608641446,0.8452660864144548,254477.7962917525,000007.jpg,4.478740656197932,refined,3364562.686643692,old_visual_gate,4.1298039249726965,-151.7349654125821,179.06503458741793
108.813,0.7169999999999987,254478.10900810472,000008.jpg,2.512043923212948,init,3364561.132706504,old_visual_gate,2.512043923212948,28.59997899999999,0.6000209999999981
107.9,0.20699999999999363,254482.4616538305,000009.jpg,3.529623677223757,init,3364563.9792714324,old_visual_gate,3.529623677223757,27.572969,1.6270309999999881
109.227,1.097999999999999,254482.3584690805,000010.jpg,1.2803382648970303,init,3364562.4662049846,old_visual_gate,1.2803382648970303,26.63083800000001,2.5691619999999773
106.66974321659654,1.5582567834034506,254482.65695185823,000011.jpg,3.203487099633923,refined,3364559.959893377,old_visual_gate,2.7713270747469387,-150.2926062071266,179.49260620712658
109.803,1.3859999999999957,254483.8746456505,000012.jpg,2.723877216987456,init,3364561.253041241,old_visual_gate,2.723877216987456,30.843849000000006,1.6438490000000172
109.206,0.9560000000000031,254484.66122530203,000013.jpg,2.2348875689085874,init,3364565.547452807,old_visual_gate,2.2348875689085874,26.536040000000014,2.6639599999999746
106.413,1.7670000000000101,254485.1087452324,000014.jpg,2.5811389570430356,init,3364567.0235949475,old_visual_gate,2.5811389570430356,29.894059999999996,0.6940600000000074
107.784,0.43899999999999295,254483.00355278433,000015.jpg,2.4619942690420635,init,3364568.43274937,old_visual_gate,2.4619942690420635,29.16351800000001,0.03648199999997814
106.164,0.5990000000000038,254485.271222078,000016.jpg,2.822842154450397,init,3364564.332316524,old_visual_gate,2.822842154450397,28.990073999999993,0.20992599999999584
105.778,1.0860000000000127,254486.20797691398,000017.jpg,2.1525968802951216,init,3364566.2685146267,old_visual_gate,2.1525968802951216,30.410404,1.2104040000000111
100.245,1.2600000000000051,254484.68431592503,000018.jpg,1.9696578583330149,init,3364570.60282092,old_visual_gate,1.9696578583330149,32.782351000000006,3.582351000000017
99.5738013619557,0.5478013619557061,254480.99481055271,000019.jpg,5.4133746982210145,refined,3364577.4280480957,old_visual_gate,9.15377324137768,-151.18188187943133,179.61811812056868
97.778,1.2620000000000005,254483.17411780026,000020.jpg,4.831679570647073,init,3364574.2243611068,old_visual_gate,4.831679570647073,30.333890999999994,1.1338910000000055
98.647,0.3019999999999925,254490.58757483566,000021.jpg,6.187424118118592,init,3364566.5267074187,old_visual_gate,6.187424118118592,26.58156600000001,2.6184339999999793
100.876,2.0230000000000103,254487.90199036128,000022.jpg,4.601743672001107,init,3364576.7417608076,old_visual_gate,4.601743672001107,25.643771000000015,3.5562289999999734
100.326,1.5789999999999935,254485.93284718867,000023.jpg,2.7257827861494097,init,3364575.1821985436,old_visual_gate,2.7257827861494097,30.04242099999999,0.8424210000000016
98.711,0.016000000000005343,254485.90709415788,000024.jpg,2.4094077629936126,init,3364574.8358719144,old_visual_gate,2.4094077629936126,28.792519,0.40748099999999
99.056,0.3079999999999927,254486.42999527688,000025.jpg,2.4909342869597335,init,3364575.979178011,old_visual_gate,2.4909342869597335,29.014031999999986,0.18596800000000258
98.281,0.48599999999999,254488.4562069574,000026.jpg,3.9117022155153895,init,3364571.835577877,old_visual_gate,3.9117022155153895,31.612899,2.41289900000001
