frame_index,frame_id,init_source,selected_method,refine_success,elapsed_ms,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,raw_refined_east,raw_refined_north,raw_refined_alt,raw_refined_yaw,selected_east,selected_north,selected_alt,selected_yaw,raw_delta_east_m,raw_delta_north_m,raw_delta_alt_m,applied_delta_east_m,applied_delta_north_m,applied_delta_alt_m,init_xy_error_m,raw_refined_xy_error_m,selected_xy_error_m,init_alt_error_m,raw_refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,raw_refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,raw_refined_chamfer,selected_chamfer,init_overlap,raw_refined_overlap,selected_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,failure_reason,renderer_backend_init,renderer_backend_raw_refined,renderer_backend_selected
0,000000.jpg,gt_first_pose,swap_xy_freeze_alt_refine_only,True,1429.131166999994,254788.64145618468,3363802.653119775,88.805,29.19999999999999,254788.64145618468,3363802.653119775,88.805,29.19999999999999,254788.63552004198,3363802.626675492,88.81745289545506,-150.8007302230411,254788.61501190168,3363802.647183632,88.805,29.199269776958886,-0.005936142697464675,-0.026444282848387957,0.012452895455055568,-0.026444282848387957,-0.005936142697464675,0.0,0.0,0.027102359408180843,0.02710235961391181,0.0,0.012452895455055568,0.0,0.0,179.9992697769589,0.0007302230411028177,0.1753319352865219,0.3295969069004059,0.2579939365386963,0.9576363434410752,0.9268243918693769,0.9391091858269466,6.58418199842951e-05,8.732873781506593e-05,-2.1486917830770835e-05,,prototype,prototype,prototype
1,000001.jpg,previous_frame_refine_only:000000.jpg,swap_xy_freeze_alt_refine_only,True,120.70835900000532,254789.12931911834,3363803.5260398947,88.854,29.19999999999999,254788.61501190168,3363802.647183632,88.805,29.199269776958886,254789.80964743675,3363802.3938098676,88.84208122361451,-150.80235069535502,254788.36163813726,3363803.841819167,88.805,29.197649304644983,1.1946355350664817,-0.25337376445531845,0.03708122361450705,-0.25337376445531845,1.1946355350664817,0.0,1.0182829879336264,1.3209055436066335,0.8300907406011394,0.04899999999999238,0.01191877638548533,0.04899999999999238,0.0007302230411028177,179.997649304645,0.0023506953550054277,0.9659389853477478,0.9981276392936707,0.9435901641845703,0.8519371868289191,0.8386274158911954,0.8562992125984252,0.0008198312910584112,0.0010915635405884434,-0.00027173224953003217,,prototype,prototype,prototype
2,000002.jpg,previous_frame_refine_only:000001.jpg,swap_xy_freeze_alt_refine_only,True,129.51574999999593,254789.61718198095,3363804.398960034,88.934,29.19999999999999,254788.36163813726,3363803.841819167,88.805,29.197649304644983,254789.8106844239,3363805.010901962,88.98641190398484,-150.8197031370024,254789.53072093226,3363805.290865454,88.805,29.180296862997608,1.4490462866378948,1.169082794804126,0.18141190398483786,1.169082794804126,1.4490462866378948,0.0,1.37360703582248,0.6418069170101337,0.8960863748297097,0.12899999999999068,0.052411903984847186,0.12899999999999068,0.0023506953550054277,179.98029686299765,0.0197031370023808,0.9924803972244263,0.9220128655433655,0.9221277236938477,0.8445190908073004,0.8501623558392117,0.8608890381816146,0.0010586893768049777,0.0007439413457177579,0.0003147480310872197,,prototype,prototype,prototype
