frame_index,frame_id,init_source,selected_method,refine_success,elapsed_ms,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,raw_refined_east,raw_refined_north,raw_refined_alt,raw_refined_yaw,selected_east,selected_north,selected_alt,selected_yaw,raw_delta_east_m,raw_delta_north_m,raw_delta_alt_m,applied_delta_east_m,applied_delta_north_m,applied_delta_alt_m,init_xy_error_m,raw_refined_xy_error_m,selected_xy_error_m,init_alt_error_m,raw_refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,raw_refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,raw_refined_chamfer,selected_chamfer,init_overlap,raw_refined_overlap,selected_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,failure_reason,renderer_backend_init,renderer_backend_raw_refined,renderer_backend_selected
10,000010.jpg,previous_frame_refine_only:000009.jpg,swap_xy_freeze_alt_refine_only,True,129.71530000001508,254793.52005368512,3363811.38233351,89.049,29.19999999999999,254792.50685080636,3363810.83153633,88.805,25.798261096060543,254793.65243554267,3363811.2787225554,88.92634151224047,-157.61112410479433,254792.9540370333,3363811.9771210654,88.805,22.388875895205672,1.1455847363104112,0.44718622555956244,0.12134151224046263,0.44718622555956244,1.1455847363104112,0.0,1.1532378797671603,0.16810766236036578,0.8210646052774333,0.24399999999999977,0.12265848775953714,0.24399999999999977,3.401738903939446,173.18887589520568,6.811124104794317,1.321143388748169,1.497670292854309,1.4979474544525146,0.7331034331275946,0.7063940079513256,0.7070529575856085,0.004577003264178832,0.007260917375485103,-0.0026839141113062705,,prototype,prototype,prototype
11,000011.jpg,previous_frame_refine_only:000010.jpg,swap_xy_freeze_alt_refine_only,True,133.32518400000026,254794.0079158972,3363812.2552538086,88.89,29.19999999999999,254792.9540370333,3363811.9771210654,88.805,22.388875895205672,254794.0858887346,3363812.647110654,88.9861067244783,-164.42771081679604,254793.62402662187,3363813.1089727664,88.805,15.572289183203964,1.1318517012987286,0.6699895886704326,0.18110672447829756,0.6699895886704326,1.1318517012987286,0.0,1.0899626060585454,0.39953917293943725,0.9360593115491399,0.08499999999999375,0.09610672447830382,0.08499999999999375,6.811124104794317,166.37228918320397,13.627710816796025,1.492928385734558,1.5869966745376587,1.556386947631836,0.7076446731498844,0.692337883214862,0.6954995421045745,0.007284828772147496,0.009906806827833256,-0.0026219780556857595,,prototype,prototype,prototype
12,000012.jpg,previous_frame_refine_only:000011.jpg,swap_xy_freeze_alt_refine_only,True,128.21390900001006,254794.4957782856,3363813.1281852094,88.843,29.19999999999999,254793.62402662187,3363813.1089727664,88.805,15.572289183203964,254794.47323551786,3363813.8476850465,88.86553736962378,-178.06352898962072,254794.36273890184,3363813.958181662,88.805,1.9364710103792788,0.8492088959901594,0.7387122800573707,0.06053736962377343,0.7387122800573707,0.8492088959901594,0.0,0.8719633485402453,0.7198528961006395,0.8405912140116512,0.0379999999999967,0.022537369623776726,0.0379999999999967,13.627710816796025,152.73647101037932,27.26352898962071,1.5782723426818848,1.6689311265945435,1.6631412506103516,0.6942724287634705,0.6829230667518787,0.6827026907904886,0.00979982316493988,0.01222012440363566,-0.00242030123869578,,prototype,prototype,prototype
13,000013.jpg,previous_frame_refine_only:000012.jpg,swap_xy_freeze_alt_refine_only,True,134.79656600000567,254794.98363073997,3363814.001105759,88.98,29.19999999999999,254794.36273890184,3363813.958181662,88.805,1.9364710103792788,254789.88575234634,3363790.894539004,89.77676306571811,174.85879516012096,254771.29909624363,3363809.481195107,88.805,-5.1412048398790375,-4.476986555499025,-23.063642657827586,0.9717630657181076,-23.063642657827586,-4.476986555499025,0.0,0.622373804673831,23.662244003954076,24.11196314296575,0.17499999999999716,0.7967630657181104,0.17499999999999716,27.26352898962071,145.65879516012097,34.341204839879026,1.6448990106582642,2.103472948074341,1.8485758304595947,0.6902794520547946,0.6141369863013698,0.6520986301369863,0.012078595037261644,0.011845055967569351,0.00023353906969229322,,prototype,prototype,prototype
14,000014.jpg,previous_frame_refine_only:000013.jpg,swap_xy_freeze_alt_refine_only,True,130.46052500001792,254795.471492734,3363814.87402611,88.941,29.19999999999999,254771.29909624363,3363809.481195107,88.805,-5.1412048398790375,254764.51273532913,3363811.3037439026,97.23215520288795,174.9506167220321,254773.12164504032,3363802.6948341923,88.805,-5.049383277967877,-6.7863609144988,1.822548795491457,8.427155202887946,1.822548795491457,-6.7863609144988,0.0,24.766658602103952,31.163946718830832,25.45286639453841,0.13599999999999568,8.29115520288795,0.13599999999999568,34.341204839879026,145.75061672203208,34.249383277967866,1.831777572631836,1.780131459236145,1.856153964996338,0.6536304281144559,0.6661846544849043,0.6540686210069673,0.011927879725893339,0.011881418836613497,4.646088927984238e-05,,prototype,prototype,prototype
15,000015.jpg,previous_frame_refine_only:000014.jpg,swap_xy_freeze_alt_refine_only,True,128.89099100002,254795.95935465567,3363815.7469464773,88.798,29.19999999999999,254773.12164504032,3363802.6948341923,88.805,-5.049383277967877,254766.0500687215,3363806.5795739796,96.37958089634776,177.99833387682978,254777.00638482784,3363795.623257873,88.805,-2.001666123170253,-7.071576318820007,3.8847397873178124,7.574580896347754,3.8847397873178124,-7.071576318820007,0.0,26.30434594466914,31.282680569357407,27.64376798365788,0.007000000000005002,7.581580896347759,0.007000000000005002,34.249383277967866,148.79833387682982,31.20166612317024,1.8625801801681519,1.7272286415100098,1.8769376277923584,0.6552399392725913,0.6730181082092015,0.6504653567735263,0.011794944604237875,0.011762284208089113,3.266039614876169e-05,,prototype,prototype,prototype
16,000016.jpg,previous_frame_refine_only:000015.jpg,swap_xy_freeze_alt_refine_only,True,145.98783400001025,254796.44721650638,3363816.6198668643,88.813,29.19999999999999,254777.00638482784,3363795.623257873,88.805,-2.001666123170253,254777.47700288097,3363794.7326005334,94.44334347266704,177.48140739462625,254776.11572748862,3363796.093875926,88.805,-2.518592605373783,0.47061805313569494,-0.8906573397107422,5.638343472667032,-0.8906573397107422,0.47061805313569494,0.0,28.614743148972998,28.9641404573428,28.89092850149402,0.007999999999995566,5.630343472667036,0.007999999999995566,31.20166612317024,148.28140739462629,31.71859260537377,1.8702294826507568,1.9225199222564697,1.9275338649749756,0.6518178624747519,0.6474488451743216,0.6490515500131729,0.01169271736095349,0.01165943748007218,3.327988088130951e-05,,prototype,prototype,prototype
17,000017.jpg,previous_frame_refine_only:000016.jpg,swap_xy_freeze_alt_refine_only,True,143.43409199997836,254796.93506867034,3363817.492787484,88.871,29.19999999999999,254776.11572748862,3363796.093875926,88.805,-2.518592605373783,254791.63791705773,3363786.5475018183,91.08333444874734,168.40108629577097,254766.5693533811,3363811.616065496,88.805,-11.598913704229062,15.522189569106558,-9.546374107711017,2.27833444874733,-9.546374107711017,15.522189569106558,0.0,29.855625652661466,31.395390109777843,30.92915334033915,0.06599999999998829,2.2123344487473418,0.06599999999998829,31.71859260537377,139.201086295771,40.79891370422905,1.933976173400879,2.0712828636169434,1.908397912979126,0.6465832488875182,0.6289818037626118,0.6606599991188262,0.01177747423450152,0.012003152476002773,-0.000225678241501253,,prototype,prototype,prototype
18,000018.jpg,previous_frame_refine_only:000017.jpg,swap_xy_freeze_alt_refine_only,True,139.9513920000004,254797.42293037643,3363818.365707906,88.877,29.19999999999999,254766.5693533811,3363811.616065496,88.805,-11.598913704229062,254769.2063096748,3363825.7975482717,72.6220578448847,176.60788960897577,254780.75083615666,3363814.2530217897,88.805,-3.392110391024289,2.636956293688854,14.18148277560249,-16.182942155115313,14.18148277560249,2.636956293688854,0.0,31.583237422194937,29.178929641806963,17.171863986292415,0.07199999999998852,16.2549421551153,0.07199999999998852,40.79891370422905,147.40788960897578,32.59211039102428,1.875280737876892,1.622231125831604,1.8407816886901855,0.6645757675800594,0.6884560360955211,0.6621327170683394,0.012033979098002115,0.012098914477974176,-6.49353799720611e-05,,prototype,prototype,prototype
19,000019.jpg,previous_frame_refine_only:000018.jpg,swap_xy_freeze_alt_refine_only,True,138.1106999999986,254797.91079225895,3363819.238639433,88.825,29.19999999999999,254780.75083615666,3363814.2530217897,88.805,-3.392110391024289,254760.64144222808,3363818.9699771754,80.18670984823257,166.1116154356852,254785.46779154247,3363794.14362786,88.805,-13.888384564314833,-20.109393928578356,4.716955385636538,-8.61829015176744,4.716955385636538,-20.109393928578356,0.0,17.86954047301942,37.27031836638817,28.010495759093356,0.01999999999999602,8.638290151767436,0.01999999999999602,32.59211039102428,136.91161543568523,43.08838456431482,1.8416987657546997,1.8572713136672974,2.0326480865478516,0.6612477360507998,0.667925022366727,0.6445981626552033,0.012067273414383331,0.012089294070998827,-2.2020656615495682e-05,,prototype,prototype,prototype
20,000020.jpg,previous_frame_refine_only:000019.jpg,swap_xy_freeze_alt_refine_only,True,122.97620900000084,254798.39865382045,3363820.11155989,88.833,29.19999999999999,254785.46779154247,3363794.14362786,88.805,-13.888384564314833,254795.4536779876,3363787.503271763,96.48068576212972,164.39397121364925,254778.82743544676,3363804.1295143054,88.805,-15.606028786350748,9.98588644512347,-6.640356096904725,7.675685762129717,-6.640356096904725,9.98588644512347,0.0,29.009320798177733,32.741003912974314,25.26773376672453,0.027999999999991587,7.647685762129726,0.027999999999991587,43.08838456431482,135.19397121364926,44.80602878635074,2.0523431301116943,2.0874836444854736,2.0296950340270996,0.6410172092513428,0.626548284555519,0.6396360846212868,0.01149536669254303,0.011796935771902403,-0.00030156907935937304,,prototype,prototype,prototype
21,000021.jpg,previous_frame_refine_only:000020.jpg,swap_xy_freeze_alt_refine_only,True,141.557975000012,254798.88651530858,3363820.9844803642,88.975,29.19999999999999,254778.82743544676,3363804.1295143054,88.805,-15.606028786350748,254769.7959710953,3363802.5042398553,77.0541055733338,166.45445456798376,254777.20216099732,3363795.098049953,88.805,-13.545545432016297,-9.031464351457544,-1.6252744500525296,-11.750894426666207,-1.6252744500525296,-9.031464351457544,0.0,26.20031613832741,34.46417055279354,33.76860230046333,0.1699999999999875,11.920894426666194,0.1699999999999875,44.80602878635074,137.25445456798377,42.745545432016286,1.99007248878479,1.8460625410079956,1.955970287322998,0.6495678478824546,0.6594425237683664,0.6538677614520311,0.011884369266529879,0.011941944559415182,-5.75752928853035e-05,,prototype,prototype,prototype
22,000022.jpg,previous_frame_refine_only:000021.jpg,swap_xy_freeze_alt_refine_only,True,129.34902500001044,254799.37436711232,3363821.8574010744,89.037,29.19999999999999,254777.20216099732,3363795.098049953,88.805,-13.545545432016297,254789.7963274594,3363783.0344717824,93.86110821459442,165.91916535526715,254765.13858282697,3363807.692216415,88.805,-14.080834644732818,12.594166462076828,-12.063578170724213,5.056108214594417,-12.063578170724213,12.594166462076828,0.0,34.75154092176793,39.98698141149987,37.050524720556886,0.23199999999999932,4.824108214594418,0.23199999999999932,42.745545432016286,136.71916535526714,43.280834644732806,1.9410858154296875,2.054941415786743,1.8773646354675293,0.654474439481237,0.6291405019313351,0.6589844845816879,0.011545778873066107,0.011772477068006992,-0.00022669819494088549,,prototype,prototype,prototype
23,000023.jpg,previous_frame_refine_only:000022.jpg,swap_xy_freeze_alt_refine_only,True,131.1820250000153,254799.86222845587,3363822.7303215843,89.012,29.19999999999999,254765.13858282697,3363807.692216415,88.805,-14.080834644732818,254760.54017376382,3363789.5024501747,90.03582490142435,166.39785609894003,254746.9488165869,3363803.093807352,88.805,-13.602143901060003,-4.598409063153667,-18.1897662403062,1.2308249014243415,-18.1897662403062,-4.598409063153667,0.0,37.840139704345496,51.48121427878893,56.43954151849645,0.20699999999999363,1.023824901424348,0.20699999999999363,43.280834644732806,137.19785609894006,42.80214390105999,1.879631757736206,1.942934513092041,1.82682466506958,0.6616207751533342,0.6476358258297447,0.6645787115577015,0.012037355763216814,0.012038545217365026,-1.1894541482124904e-06,,prototype,prototype,prototype
24,000024.jpg,previous_frame_refine_only:000023.jpg,swap_xy_freeze_alt_refine_only,True,141.6881920000037,254800.350089727,3363823.603242111,88.902,29.19999999999999,254746.9488165869,3363803.093807352,88.805,-13.602143901060003,254758.77294802453,3363810.755765986,82.89176965970546,166.85766072386195,254754.61077522123,3363814.917938789,88.805,-13.142339276138046,11.824131437635515,7.661958634387702,-5.913230340294547,7.661958634387702,11.824131437635515,0.0,57.204308291628045,43.51685139027547,46.55662557846922,0.0969999999999942,6.010230340294541,0.0969999999999942,42.80214390105999,137.65766072386197,42.342339276138034,1.8342578411102295,1.8120355606079102,1.8242700099945068,0.665984409702565,0.6673561816835779,0.6613247397988068,0.012405758568396172,0.012200502989192804,0.00020525557920336723,,prototype,prototype,prototype
25,000025.jpg,previous_frame_refine_only:000024.jpg,swap_xy_freeze_alt_refine_only,True,136.75794199997426,254800.83795092715,3363824.4761626585,88.922,29.19999999999999,254754.61077522123,3363814.917938789,88.805,-13.142339276138046,254764.298854869,3363817.12829268,98.17705937754363,167.08058009655895,254756.82112911248,3363824.606018437,88.805,-12.919419903441053,9.688079647778068,2.210353890899569,9.372059377543621,2.210353890899569,9.688079647778068,0.0,47.20499356305898,37.270588055071215,44.01701336060627,0.11699999999999022,9.255059377543631,0.11699999999999022,42.342339276138034,137.88058009655896,42.11941990344104,1.8168178796768188,1.813965082168579,1.74000084400177,0.6605770687677223,0.666269832680361,0.6754691659992641,0.012332292273640633,0.011986061775436005,0.00034623049820462805,,prototype,prototype,prototype
26,000026.jpg,previous_frame_refine_only:000025.jpg,swap_xy_freeze_alt_refine_only,True,117.53829900001733,254801.3258123037,3363825.349094307,89.106,29.19999999999999,254756.82112911248,3363824.606018437,88.805,-12.919419903441053,254775.70079939812,3363819.763005348,98.34538788627833,168.54065791410596,254751.97811602315,3363843.485688722,88.805,-11.459342085894036,18.8796702856489,-4.84301308915019,9.540387886278324,-4.84301308915019,18.8796702856489,0.0,44.510886170680564,26.226812163698128,52.5750053274118,0.3009999999999877,9.239387886278337,0.3009999999999877,42.11941990344104,139.34065791410598,40.659342085894025,1.731606125831604,1.8483091592788696,1.5953187942504883,0.6791927476796892,0.6596589682710986,0.7015109000647528,0.012029397301375866,0.01245773226643602,-0.000428334965060154,,prototype,prototype,prototype
27,000027.jpg,previous_frame_refine_only:000026.jpg,swap_xy_freeze_alt_refine_only,True,131.98555000002443,254801.81367335806,3363826.2220148887,89.275,29.19999999999999,254751.97811602315,3363843.485688722,88.805,-11.459342085894036,254775.54071510385,3363804.0324814627,104.728758841753,161.85786064395225,254712.52490876362,3363867.0482878024,88.805,-18.142139356047778,23.562599080702057,-39.453207259532064,15.923758841753,-39.453207259532064,23.562599080702057,0.0,52.74103913569701,34.389587509727775,98.17977410254836,0.46999999999999886,15.453758841753,0.46999999999999886,40.659342085894025,132.6578606439523,47.34213935604777,1.6087318658828735,2.080274820327759,1.5227200984954834,0.6947340809233392,0.6264891686886572,0.706079087153256,0.012263604439795017,0.012190925267835459,7.267917195955854e-05,,prototype,prototype,prototype
28,000028.jpg,previous_frame_refine_only:000027.jpg,swap_xy_freeze_alt_refine_only,True,129.86313900000823,254802.30152472804,3363827.094935705,89.046,29.19999999999999,254712.52490876362,3363867.0482878024,88.805,-18.142139356047778,254703.3487992411,3363842.6004072507,96.84731300268322,160.93607288878295,254688.07702821345,3363857.87217828,88.805,-19.063927111217026,-9.176109522522893,-24.447880551684648,8.042313002683215,-24.447880551684648,-9.176109522522893,0.0,98.26551336987013,100.16017935861845,118.29824286321094,0.24099999999999966,7.801313002683216,0.24099999999999966,47.34213935604777,131.73607288878293,48.263927111217015,1.5239962339401245,1.6856052875518799,1.5144424438476562,0.7015585831062671,0.6715858310626703,0.7111280653950953,0.0116567254687349,0.012351097694287697,-0.0006943722255527973,,prototype,prototype,prototype
29,000029.jpg,previous_frame_refine_only:000028.jpg,swap_xy_freeze_alt_refine_only,True,118.55984400000352,254802.7893856379,3363827.967856321,89.03,29.19999999999999,254688.07702821345,3363857.87217828,88.805,-19.063927111217026,254682.85992511097,3363870.485486508,88.16582027170807,163.91790704181264,254700.69033644305,3363852.6550751776,88.805,-16.08209295818733,-5.217103102477267,12.61330822808668,-0.6391797282919356,12.61330822808668,-5.217103102477267,0.0,118.54616576545854,127.24317026461354,105.0412995986105,0.22499999999999432,0.8641797282919299,0.22499999999999432,48.263927111217015,134.71790704181262,45.28209295818732,1.5131971836090088,1.4631260633468628,1.584558129310608,0.7121149808437413,0.7199939392627546,0.6919413840126409,0.011680065498997768,0.012023737654089928,-0.00034367215509215933,,prototype,prototype,prototype
30,000030.jpg,previous_frame_refine_only:000029.jpg,swap_xy_freeze_alt_refine_only,True,133.8326219999999,254803.27724647656,3363828.8407769557,88.973,29.19999999999999,254700.69033644305,3363852.6550751776,88.805,-16.08209295818733,254691.74558802022,3363845.196052532,95.85786081850529,165.35789110402177,254693.2313137979,3363843.7103267536,88.805,-14.642108895978254,-8.944748422829434,-7.459022645372897,7.05286081850528,-7.459022645372897,-8.944748422829434,0.0,105.31474213054184,112.72446884862245,111.04598511564896,0.16799999999999216,6.884860818505288,0.16799999999999216,45.28209295818732,136.15789110402181,43.84210889597824,1.5801537036895752,1.6016697883605957,1.613772988319397,0.6916294764340917,0.6992271688255143,0.6874496571241973,0.011695260647684336,0.011913832587500414,-0.00021857193981607813,,prototype,prototype,prototype
31,000031.jpg,previous_frame_refine_only:000030.jpg,swap_xy_freeze_alt_refine_only,True,136.66385799999148,254803.7651072406,3363829.7136976086,88.903,29.19999999999999,254693.2313137979,3363843.7103267536,88.805,-14.642108895978254,254701.6795122088,3363834.5813937522,103.72162414714694,163.6547896366811,254684.10238079604,3363852.1585251642,88.805,-16.34521036331887,8.448198410886107,-9.128933001309633,14.916624147146933,-9.128933001309633,8.448198410886107,0.0,111.41644905601399,102.20158109707724,121.74949028289737,0.09799999999999898,14.818624147146934,0.09799999999999898,43.84210889597824,134.45478963668108,45.54521036331886,1.590963363647461,1.6324574947357178,1.5774946212768555,0.6891689624503785,0.6777370441875095,0.7075207705156294,0.011806260173519453,0.012058278235296408,-0.00025201806177695477,,prototype,prototype,prototype
32,000032.jpg,previous_frame_refine_only:000031.jpg,swap_xy_freeze_alt_refine_only,True,126.8212070000061,254804.2529679347,3363830.5866182777,88.863,29.19999999999999,254684.10238079604,3363852.1585251642,88.805,-16.34521036331887,254682.36614493123,3363840.3174631796,98.35609481390566,164.39064642427743,254672.2613188126,3363850.4222892993,88.805,-15.609353575722594,-1.7362358648097143,-11.841061984654516,9.55109481390565,-11.841061984654516,-1.7362358648097143,0.0,122.07174430017051,122.27463745349604,133.47377751021804,0.057999999999992724,9.493094813905657,0.057999999999992724,45.54521036331886,135.19064642427747,44.80935357572258,1.563389778137207,1.510175347328186,1.5084221363067627,0.7083077462935345,0.7061584349504343,0.7087244495131152,0.011917335446923971,0.011734861570099989,0.00018247387682398218,,prototype,prototype,prototype
