frame_index,frame_id,init_source,selected_method,yaw_policy,yaw_pred,yaw_obs_corrected,yaw_obs_delta_deg,accepted_yaw_delta_deg,yaw_obs_trusted,selected_yaw_source,refine_success,elapsed_ms,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,raw_refined_east,raw_refined_north,raw_refined_alt,raw_refined_yaw,selected_east,selected_north,selected_alt,selected_yaw,raw_delta_east_m,raw_delta_north_m,raw_delta_alt_m,applied_delta_east_m,applied_delta_north_m,applied_delta_alt_m,init_xy_error_m,raw_refined_xy_error_m,selected_xy_error_m,init_alt_error_m,raw_refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,raw_refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,raw_refined_chamfer,selected_chamfer,init_overlap,raw_refined_overlap,selected_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,failure_reason,candidate_source,candidate_yaw,candidate_yaw_delta_deg,chamfer_norm,edge_chamfer,edge_overlap,feature_loss,feature_norm,grid_offset_deg,render_failed,score,selected
0,000000.jpg,,,,29.19999999999999,29.199627982818356,-0.0003720171816326001,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prediction,29.19999999999999,0.0,1.4327382919084077,0.0785243809223175,0.9884886410500081,1.356883997990129e-05,1.1933642162114313,,False,1.7425907049112577,True
0,000000.jpg,,,,29.19999999999999,29.199627982818356,-0.0003720171816326001,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,26.19999999999999,-3.0,17.84867671361388,0.9782360792160034,0.8302702121174087,0.005314986687153578,467.4471017039264,-3.0,False,134.97018192747808,False
0,000000.jpg,,,,29.19999999999999,29.199627982818356,-0.0003720171816326001,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,27.19999999999999,-2.0,17.37442857786638,0.9522438645362854,0.8374603288447401,0.0037830083553368845,332.7113303403213,-2.0,False,100.77480083410197,False
0,000000.jpg,,,,29.19999999999999,29.199627982818356,-0.0003720171816326001,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,28.19999999999999,-1.0,15.926935181740701,0.8729107975959778,0.8716895877785946,0.0019272433516258995,169.49888532611797,-1.0,False,58.4599669254916,False
0,000000.jpg,,,,29.19999999999999,29.199627982818356,-0.0003720171816326001,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,28.69999999999999,-0.5,13.48600212463169,0.7391300797462463,0.9321869788958419,0.0008884745766408741,78.14033980409084,-0.5,False,33.10390009675856,False
0,000000.jpg,,,,29.19999999999999,29.199627982818356,-0.0003720171816326001,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,29.69999999999999,0.5,13.266856608839591,0.7271193265914917,0.9381757544243424,0.0008507110906066373,74.81908367759725,0.5,False,32.04845177381456,False
0,000000.jpg,,,,29.19999999999999,29.199627982818356,-0.0003720171816326001,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,30.19999999999999,1.0,15.869379671846428,0.8697563409805298,0.8693586272435495,0.0018874016823247075,165.99485531849766,1.0,False,57.5287348742273,False
0,000000.jpg,,,,29.19999999999999,29.199627982818356,-0.0003720171816326001,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,31.19999999999999,2.0,17.446761486404785,0.9562082290649414,0.8378727295547865,0.0037381896981969476,328.7695798495886,2.0,False,99.86128371924715,False
0,000000.jpg,,,,29.19999999999999,29.199627982818356,-0.0003720171816326001,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,32.19999999999999,3.0,18.05666740324372,0.9896354675292969,0.827042728299654,0.00531827724383523,467.73650246339565,3.0,False,135.25375029079296,False
0,000000.jpg,,,,29.19999999999999,29.199627982818356,-0.0003720171816326001,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clamped_raw_observation,29.199627982818356,-0.0003720171816326001,1.4419458902025306,0.07902902364730835,0.9883093363934662,1.3564217321497077e-05,1.192957658603594,,False,1.7518871289754117,False
