frame_index,frame_id,init_source,selected_method,yaw_policy,yaw_pred,yaw_obs_corrected,yaw_obs_delta_deg,accepted_yaw_delta_deg,yaw_obs_trusted,selected_yaw_source,refine_success,elapsed_ms,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,raw_refined_east,raw_refined_north,raw_refined_alt,raw_refined_yaw,selected_east,selected_north,selected_alt,selected_yaw,raw_delta_east_m,raw_delta_north_m,raw_delta_alt_m,applied_delta_east_m,applied_delta_north_m,applied_delta_alt_m,init_xy_error_m,raw_refined_xy_error_m,selected_xy_error_m,init_alt_error_m,raw_refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,raw_refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,raw_refined_chamfer,selected_chamfer,init_overlap,raw_refined_overlap,selected_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,failure_reason,renderer_backend_init,renderer_backend_raw_refined,renderer_backend_selected,selected_yaw_score
11,000011.jpg,previous_frame_refine_only:000010.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.101496622412327,28.999676727601923,-0.10181989481040432,0.0,True,prediction,True,122.85639899999978,254794.0079158972,3363812.2552538086,88.89,29.19999999999999,254793.43787888627,3363811.4807299483,88.805,29.101496622412327,254794.17528068696,3363811.517287392,88.92923751752824,-151.00032327239808,254793.47443632994,3363812.2181317485,88.805,29.101496622412327,0.7374018006958067,0.03655744390562177,0.12423751752822909,0.03655744390562177,0.7374018006958067,0.0,0.961680510372656,0.7567069476286118,0.5347695728413299,0.08499999999999375,0.039237517528235344,0.08499999999999375,0.09850337758766159,179.79967672760193,0.09850337758766159,0.9131268858909607,0.9366202354431152,0.8899124264717102,0.8709389036675244,0.854083991103746,0.8521433866817845,0.0007757857189668963,0.0007742995512671769,1.4861676997194326e-06,,prototype,prototype,prototype,1.3372328330195775
12,000012.jpg,previous_frame_refine_only:000011.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.101496622412327,29.014289089437142,-0.08720753297518513,-0.08720753297518513,True,clamped_raw_observation,True,135.78137799999013,254794.4957782856,3363813.1281852094,88.843,29.19999999999999,254793.47443632994,3363812.2181317485,88.805,29.101496622412327,254794.88828858113,3363812.658720357,88.96900234185159,-150.98571091056286,254793.9150249381,3363813.631984,88.805,29.014289089437142,1.4138522511930205,0.4405886083841324,0.16400234185158524,0.4405886083841324,1.4138522511930205,0.0,1.367968088819296,0.6119326595324711,0.7688222630778787,0.0379999999999967,0.12600234185158854,0.0379999999999967,0.09850337758766159,179.81428908943712,0.18571091056284672,1.0089277029037476,0.886671245098114,0.896756112575531,0.8385084954933116,0.8650417612446835,0.8614055578817462,0.001011006689320008,0.0007486072330114742,0.0002623994563085338,,prototype,prototype,prototype,1.2262867843075123
13,000013.jpg,previous_frame_refine_only:000012.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.014289089437142,28.83676000497448,-0.17752908446266247,0.0,True,prediction,True,131.39555500001165,254794.98363073997,3363814.001105759,88.98,29.19999999999999,254793.9150249381,3363813.631984,88.805,29.014289089437142,254794.60231724134,3363814.390083051,89.20980255305767,-151.16323999502552,254794.67312398893,3363814.3192763035,88.805,29.014289089437142,0.6872923032497056,0.7580990507267416,0.40480255305766377,0.7580990507267416,0.6872923032497056,0.0,1.13056146784419,0.5447047988789513,0.44457500823419355,0.17499999999999716,0.22980255305766661,0.17499999999999716,0.18571091056284672,179.63676000497446,0.18571091056284672,0.9561665058135986,0.929092526435852,0.8406272530555725,0.8542246575342466,0.8548821917808219,0.866454794520548,0.0009823821407432358,0.0009515871837114295,3.0794957031806346e-05,,prototype,prototype,prototype,1.1769246839466607
14,000014.jpg,previous_frame_refine_only:000013.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.014289089437142,28.818217725476217,-0.19607136396092528,0.0,True,prediction,True,131.65109799999186,254795.471492734,3363814.87402611,88.941,29.19999999999999,254794.67312398893,3363814.3192763035,88.805,29.014289089437142,254795.50108221357,3363815.026726407,88.84180201683193,-151.18178227452378,254795.38057409253,3363815.1472345283,88.805,29.014289089437142,0.8279582246323116,0.7074501034803689,0.03680201683192763,0.7074501034803689,0.8279582246323116,0.0,0.9721831107501827,0.15554072786673676,0.2879392978572509,0.13599999999999568,0.09919798316806805,0.13599999999999568,0.18571091056284672,179.61821772547626,0.18571091056284672,0.9495026469230652,0.9370352625846863,0.834171712398529,0.8571052977520704,0.8546733271986329,0.8645107576355111,0.0008785810884243498,0.0008671904991691312,1.1390589255218632e-05,,prototype,prototype,prototype,1.2015085726005548
15,000015.jpg,previous_frame_refine_only:000014.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.014289089437142,28.833668838582867,-0.18062025085427535,0.0,True,prediction,True,124.31199200000265,254795.95935465567,3363815.7469464773,88.798,29.19999999999999,254795.38057409253,3363815.1472345283,88.805,29.014289089437142,254796.23596729434,3363815.0738079986,88.95367987174541,-151.16633116141713,254795.30714756247,3363816.0026277304,88.805,29.014289089437142,0.8553932018112391,-0.07342652976512909,0.14867987174540076,-0.07342652976512909,0.8553932018112391,0.0,0.8334514755219831,0.7277568024238492,0.7005333650666729,0.007000000000005002,0.15567987174540576,0.007000000000005002,0.18571091056284672,179.63366883858288,0.18571091056284672,0.9057455062866211,0.9328151345252991,0.8787457942962646,0.8674778322955401,0.8539461814341349,0.8665097141851306,0.0008335161061647037,0.0009675246838014573,-0.00013400857763675356,,prototype,prototype,prototype,1.3183610987723375
16,000016.jpg,previous_frame_refine_only:000015.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.014289089437142,28.831923822977387,-0.1823652664597546,0.0,True,prediction,True,130.26338000000237,254796.44721650638,3363816.6198668643,88.813,29.19999999999999,254795.30714756247,3363816.0026277304,88.805,29.014289089437142,254796.6313434323,3363816.9968664055,89.0169289689511,-151.1680761770226,254796.30138623863,3363817.3268235996,88.805,29.014289089437142,1.3241958698199596,0.9942386751063168,0.21192896895109925,0.9942386751063168,1.3241958698199596,0.0,1.2964340882959597,0.41956093586249676,0.7218409053548814,0.007999999999995566,0.20392896895110368,0.007999999999995566,0.18571091056284672,179.6319238229774,0.18571091056284672,0.9723989367485046,0.9199681878089905,0.8461551666259766,0.843593571616756,0.8599499429173619,0.8728813559322034,0.001033532724250108,0.0009615671588107944,7.196556543931365e-05,,prototype,prototype,prototype,1.1722424285564175
17,000017.jpg,previous_frame_refine_only:000016.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.014289089437142,28.82022249523874,-0.19406659419840366,0.0,True,prediction,True,124.60896300001423,254796.93506867034,3363817.492787484,88.871,29.19999999999999,254796.30138623863,3363817.3268235996,88.805,29.014289089437142,254796.87398782317,3363818.0361198783,89.11699036415666,-151.17977750476126,254797.0106825174,3363817.899425184,88.805,29.014289089437142,0.5726015845430084,0.709296278655529,0.3119903641566566,0.709296278655529,0.5726015845430084,0.0,0.6550552917113437,0.5467549364125327,0.4136081149750289,0.06599999999998829,0.2459903641566683,0.06599999999998829,0.18571091056284672,179.62022249523875,0.18571091056284672,0.8743293285369873,0.9304447770118713,0.8191353678703308,0.8720535753623827,0.85707362206459,0.8729788077719522,0.000776239923046281,0.0009438808968601128,-0.0001676409738138318,,prototype,prototype,prototype,1.2766807817228314
18,000018.jpg,previous_frame_refine_only:000017.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.014289089437142,28.82711192959826,-0.18717715983888183,0.0,True,prediction,True,122.26057300000548,254797.42293037643,3363818.365707906,88.877,29.19999999999999,254797.0106825174,3363817.899425184,88.805,29.014289089437142,254797.44882565402,3363818.1663198443,89.05212325975299,-151.17288807040174,254797.27757717812,3363818.33756832,88.805,29.014289089437142,0.4381431366200559,0.2668946604244411,0.247123259752982,0.2668946604244411,0.4381431366200559,0.0,0.6223888448382775,0.20106258858899578,0.1480519792691595,0.07199999999998852,0.17512325975299348,0.07199999999998852,0.18571091056284672,179.6271119295983,0.18571091056284672,0.8587477207183838,0.9422251582145691,0.8427882194519043,0.8750962914053043,0.8564542753383955,0.8612083195774183,0.0007265611202456057,0.0008764399875265857,-0.00014987886728098,,prototype,prototype,prototype,1.3692902386387067
19,000019.jpg,previous_frame_refine_only:000018.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.014289089437142,28.830144881940498,-0.18414420749664373,0.0,True,prediction,True,117.26889999999912,254797.91079225895,3363819.238639433,88.825,29.19999999999999,254797.27757717812,3363818.33756832,88.805,29.014289089437142,254798.41205754876,3363818.3920989726,89.27585699036717,-151.1698551180595,254797.3321078312,3363819.4720486915,88.805,29.014289089437142,1.1344803706451785,0.054530652705579996,0.4708569903671673,0.054530652705579996,1.1344803706451785,0.0,1.1013130751051619,0.9838178905696303,0.6239836126749622,0.01999999999999602,0.4508569903671713,0.01999999999999602,0.18571091056284672,179.6301448819405,0.18571091056284672,0.9479323029518127,0.9645620584487915,0.8862494826316833,0.8600606629279682,0.8456368516376809,0.8670652672005587,0.0009009771844527373,0.0009970477452346433,-9.607056078190601e-05,,prototype,prototype,prototype,1.2566317347274576
20,000020.jpg,previous_frame_refine_only:000019.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.014289089437142,28.834027238760115,-0.18026185067702727,0.0,True,prediction,True,143.97500000001173,254798.39865382045,3363820.11155989,88.833,29.19999999999999,254797.3321078312,3363819.4720486915,88.805,29.014289089437142,254798.20648927402,3363819.8543253276,89.29950924217701,-151.16597276123989,254797.71438446676,3363820.346430134,88.805,29.014289089437142,0.8743814428162295,0.38227663608267903,0.49450924217700276,0.38227663608267903,0.8743814428162295,0.0,1.243581489284324,0.3210869557131465,0.7234559971616137,0.027999999999991587,0.4665092421770112,0.027999999999991587,0.18571091056284672,179.63402723876015,0.18571091056284672,0.980646550655365,0.9386426210403442,0.8776525259017944,0.8467609339033213,0.8564726515400636,0.8707223501041325,0.0010379704278117667,0.000857597430391858,0.00018037299741990875,,prototype,prototype,prototype,1.195197706198092
21,000021.jpg,previous_frame_refine_only:000020.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.014289089437142,28.818993961677904,-0.19529512775923763,0.0,True,prediction,True,132.61059600000635,254798.88651530858,3363820.9844803642,88.975,29.19999999999999,254797.71438446676,3363820.346430134,88.805,29.014289089437142,254798.8227058849,3363821.149070985,88.98873824439943,-151.1810060383221,254798.5170253175,3363821.4547515516,88.805,29.014289089437142,1.1083214181417134,0.8026408511213958,0.18373824439942155,0.8026408511213958,1.1083214181417134,0.0,1.3345406725272513,0.1765268111049414,0.5980617385983792,0.1699999999999875,0.013738244399434052,0.1699999999999875,0.18571091056284672,179.61899396167792,0.18571091056284672,0.985989511013031,0.9245263338088989,0.8869630098342896,0.8431503889369057,0.8587510803802939,0.8590751944684529,0.0010527282332380612,0.0008785603082894037,0.00017416792494865752,,prototype,prototype,prototype,1.2044422663657686
22,000022.jpg,previous_frame_refine_only:000021.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.014289089437142,28.824138892828955,-0.19015019660818666,0.0,True,prediction,True,141.0304789999941,254799.37436711232,3363821.8574010744,89.037,29.19999999999999,254798.5170253175,3363821.4547515516,88.805,29.014289089437142,254799.18264298685,3363822.0061381175,89.2519421428442,-151.17586110717104,254799.06841188445,3363822.12036922,88.805,29.014289089437142,0.6656176693504676,0.551386565901339,0.4469421428441933,0.551386565901339,0.6656176693504676,0.0,0.9471861439679666,0.2426537621594773,0.40343629875767556,0.23199999999999932,0.214942142844194,0.23199999999999932,0.18571091056284672,179.62413889282897,0.18571091056284672,0.9614488482475281,0.9231859445571899,0.8251505494117737,0.8518590449062385,0.857814893938413,0.8726613581925293,0.0009259095240850002,0.0008618653131028017,6.404421098219848e-05,,prototype,prototype,prototype,1.1679545898686312
23,000023.jpg,previous_frame_refine_only:000022.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.014289089437142,28.837288257955578,-0.1770008314815641,0.0,True,prediction,True,134.15510000001518,254799.86222845587,3363822.7303215843,89.012,29.19999999999999,254799.06841188445,3363822.12036922,88.805,29.014289089437142,254800.0193751587,3363822.237186831,89.26911683380604,-151.16271174204442,254799.1852294962,3363823.0713324943,88.805,29.014289089437142,0.9509632742556278,0.11681761080399156,0.4641168338060311,0.11681761080399156,0.9509632742556278,0.0,1.0010927207530624,0.5175683250921473,0.7580343212161849,0.20699999999999363,0.25711683380603745,0.20699999999999363,0.18571091056284672,179.63728825795556,0.18571091056284672,0.9274479746818542,0.9364005327224731,0.9121808409690857,0.8616512244986733,0.855061116186002,0.8590630301448519,0.0008847088126155237,0.000892566410281385,-7.857597665861249e-06,,prototype,prototype,prototype,1.339352910371115
24,000024.jpg,previous_frame_refine_only:000023.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.014289089437142,28.826535861955904,-0.18775322748123813,0.0,True,prediction,True,143.04877600000054,254800.350089727,3363823.603242111,88.902,29.19999999999999,254799.1852294962,3363823.0713324943,88.805,29.014289089437142,254800.3351878043,3363823.715814521,89.30816728435457,-151.1734641380441,254799.82971152276,3363824.221290802,88.805,29.014289089437142,1.1499583081167657,0.6444820268079638,0.5031672843545607,0.6444820268079638,1.1499583081167657,0.0,1.280557377717949,0.11355445753308806,0.8079465700946892,0.0969999999999942,0.4061672843545665,0.0969999999999942,0.18571091056284672,179.62653586195592,0.18571091056284672,1.0027949810028076,0.9348731637001038,0.9196603894233704,0.840656708618212,0.8558768453599268,0.8553542655576362,0.0010741199172722797,0.0008253119885921478,0.0002488079286801319,,prototype,prototype,prototype,1.253414720530041
25,000025.jpg,previous_frame_refine_only:000024.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.014289089437142,28.82832252974933,-0.18596655968781306,0.0,True,prediction,True,193.05289100000778,254800.83795092715,3363824.4761626585,88.922,29.19999999999999,254799.82971152276,3363824.221290802,88.805,29.014289089437142,254800.36867341332,3363825.1537630437,89.10922232456505,-151.17167747025067,254800.7621837642,3363824.7602526927,88.805,29.014289089437142,0.5389618905610405,0.932472241576761,0.30422232456504616,0.932472241576761,0.5389618905610405,0.0,1.039954979675365,0.824235201228601,0.29402008522003004,0.11699999999999022,0.18722232456505594,0.11699999999999022,0.18571091056284672,179.6283225297493,0.18571091056284672,0.9501017332077026,0.974324107170105,0.8283443450927734,0.8586116582610013,0.8402129916231953,0.8642611311933158,0.0009277181040185193,0.0010406454481805365,-0.00011292734416201722,,prototype,prototype,prototype,1.1892805982894055
26,000026.jpg,previous_frame_refine_only:000025.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.014289089437142,28.838005513871792,-0.1762835755653498,0.0,True,prediction,True,138.99769999997602,254801.3258123037,3363825.349094307,89.106,29.19999999999999,254800.7621837642,3363824.7602526927,88.805,29.014289089437142,254801.3759749613,3363824.851438545,89.3644443443045,-151.1619944861282,254800.8533696173,3363825.37404389,88.805,29.014289089437142,0.6137911971018184,0.09118585241958499,0.5594443443044952,0.09118585241958499,0.6137911971018184,0.0,0.8151144565565754,0.500177518051033,0.4731010183848552,0.3009999999999877,0.25844434430450747,0.3009999999999877,0.18571091056284672,179.6380055138718,0.18571091056284672,0.9221959114074707,0.9229346513748169,0.8658624887466431,0.862594431254047,0.8564213252751997,0.8666738614288798,0.0008004762154693404,0.000851598015287891,-5.112179981855058e-05,,prototype,prototype,prototype,1.279414199269055
27,000027.jpg,previous_frame_refine_only:000026.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.014289089437142,28.82156407489228,-0.19272501454486246,0.0,True,prediction,True,143.93318300000146,254801.81367335806,3363826.2220148887,89.275,29.19999999999999,254800.8533696173,3363825.37404389,88.805,29.014289089437142,254801.8300477629,3363825.736890939,89.01459075696766,-151.17843592510772,254801.21621666607,3363826.350722036,88.805,29.014289089437142,0.976678145583719,0.36284704925492406,0.20959075696765694,0.36284704925492406,0.976678145583719,0.0,1.2811081489801475,0.48540021384469995,0.6111628494479309,0.46999999999999886,0.2604092430323419,0.46999999999999886,0.18571091056284672,179.62156407489226,0.18571091056284672,0.9702749252319336,0.943572998046875,0.8706130385398865,0.8501322491092312,0.8547882921284455,0.8668327977790894,0.0009500766755081713,0.0008545531697260836,9.552350578208768e-05,,prototype,prototype,prototype,1.2180577462397921
