frame_id,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,refined_east,refined_north,refined_alt,refined_yaw,selected_method,init_xy_error_m,refined_xy_error_m,selected_xy_error_m,init_alt_error_m,refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,refined_chamfer,gt_chamfer,init_overlap,refined_overlap,gt_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,safe_gate_accepted,refine_success,renderer_backend_init,renderer_backend_refined,renderer_backend_gt,corrected_refined_downward_yaw,corrected_yaw_error_deg,elapsed_ms,raw_refined_yaw,raw_yaw_error_deg,renderer_fallback_gt,renderer_fallback_init,renderer_fallback_refined,selected_alt,selected_east,selected_north,selected_yaw
000000.jpg,254476.43692124507,3364552.994355502,109.956,29.19999999999999,254476.53949200793,3364557.073594403,111.18,28.179385999999994,254472.73834149248,3364558.955077149,111.36915893107653,-152.84034891620678,init,4.08052824670161,7.0149622050348865,4.08052824670161,1.2240000000000038,1.4131589310765236,1.2240000000000038,1.0206139999999948,177.95965108379323,1.0206139999999948,0.9393740892410278,0.9935206770896912,0.05480720475316048,0.8440766706711373,0.8284054436893726,0.9912320022950996,0.003155911690555513,0.004974632756784558,-0.0018187210662290454,False,True,prototype,prototype,prototype,27.15965108379322,2.040348916206767,1321.9020720000003,-152.84034891620678,177.95965108379323,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',111.18,254476.53949200793,3364557.073594403,28.179385999999994
000001.jpg,254476.92477416995,3364553.8672732455,110.231,29.19999999999999,254476.03086971297,3364552.285125038,110.8,29.087871000000007,254477.6993283572,3364551.947325091,110.97392980568111,-151.02273004959778,init,1.8172116355129764,2.070298313125336,1.8172116355129764,0.5690000000000026,0.7429298056811149,0.5690000000000026,0.11212899999998172,179.77726995040223,0.11212899999998172,0.8673178553581238,0.8402853012084961,0.0537356473505497,0.8922004824443849,0.8838917180380595,0.9909407665505227,0.0012718576666278143,0.001516112107007454,-0.0002442544403796396,False,True,prototype,prototype,prototype,28.977269950402217,0.22273004959777154,113.92350399999884,-151.02273004959778,179.77726995040223,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',110.8,254476.03086971297,3364552.285125038,29.087871000000007
000002.jpg,254477.4126366352,3364554.740190791,109.979,29.19999999999999,254479.65329464382,3364549.1982149333,111.546,29.007136000000003,254482.84227483807,3364544.2231727913,111.7649200502783,-151.18419491381457,temporal_predicted,5.977795975003348,11.835904638816562,1.817208970187993,1.5670000000000073,1.7859200502783068,0.5695790000000045,0.19286399999998594,179.61580508618545,0.11212899999998172,0.9503520727157593,0.9863058924674988,0.0648108720779419,0.8331758118301621,0.8256504449239439,0.9877668206216452,0.004299301576490204,0.0071827732026577,-0.0028834716261674958,True,True,prototype,prototype,prototype,28.815805086185435,0.38419491381455373,114.30070000000114,-151.18419491381457,179.61580508618545,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',110.548579,254476.51872971238,3364553.158047038,29.087871000000007
