frame_id,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,refined_east,refined_north,refined_alt,refined_yaw,selected_method,init_xy_error_m,refined_xy_error_m,selected_xy_error_m,init_alt_error_m,refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,refined_chamfer,gt_chamfer,init_overlap,refined_overlap,gt_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,safe_gate_accepted,refine_success,renderer_backend_init,renderer_backend_refined,renderer_backend_gt,corrected_refined_downward_yaw,corrected_yaw_error_deg,elapsed_ms,init_pose_policy,init_source,raw_refined_yaw,raw_yaw_error_deg,renderer_fallback_gt,renderer_fallback_init,renderer_fallback_refined,selected_alt,selected_east,selected_north,selected_yaw
000000.jpg,254476.43692124507,3364552.994355502,109.956,29.19999999999999,254476.53949200793,3364557.073594403,111.18,28.179385999999994,254472.73829204368,3364558.955051914,111.36907129827887,-152.8403499264502,init,4.08052824670161,7.014966834051118,4.08052824670161,1.2240000000000038,1.4130712982788651,1.2240000000000038,1.0206139999999948,177.95965007354982,1.0206139999999948,0.9393740892410278,0.9932422041893005,0.05480720475316048,0.8440766706711373,0.8285488874146062,0.9912320022950996,0.003155911690555513,0.004974647657945752,-0.0018187359673902392,False,True,prototype,prototype,prototype,27.159650073549813,2.040349926450176,975.2421689999551,first_pose_odom,first_frame_init_noisy_pose,-152.8403499264502,177.95965007354982,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',111.18,254476.53949200793,3364557.073594403,28.179385999999994
000001.jpg,254476.92477416995,3364553.8672732455,110.231,29.19999999999999,254477.02735200932,3364557.946516403,111.45484400000001,28.179385999999994,254473.12654658468,3364560.0478383475,111.58081671688706,-152.84255871190769,init,4.080532679852053,7.254372320875632,4.080532679852053,1.223844000000014,1.3498167168870623,1.223844000000014,1.0206139999999948,177.95744128809235,1.0206139999999948,0.9381085634231567,0.9945999383926392,0.0537356473505497,0.8415974269632807,0.8259805235414992,0.9909407665505227,0.0031418794533237815,0.005050480831414461,-0.0019086013780906796,False,True,prototype,prototype,prototype,27.157441288092315,2.042558711907674,109.05007499997055,first_pose_odom,first_pose_odom:000000.jpg->000001.jpg,-152.84255871190769,177.95744128809235,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',111.45484400000001,254477.02735200932,3364557.946516403,28.179385999999994
000002.jpg,254477.4126366352,3364554.740190791,109.979,29.19999999999999,254477.51521200893,3364558.819438402,111.20342300000002,28.179385999999994,254473.9361640978,3364560.785079648,111.12972958385944,-152.83885487941532,init,4.080537070047708,6.973273449011801,4.080537070047708,1.2244230000000158,1.1507295838594445,1.2244230000000158,1.0206139999999948,177.96114512058466,1.0206139999999948,0.9376869797706604,0.984089732170105,0.0648108720779419,0.8410221659503896,0.8282718405050199,0.9877668206216452,0.0031674418908854327,0.0049548820437242585,-0.0017874401528388257,False,True,prototype,prototype,prototype,27.161145120584678,2.038854879415311,123.01527099998566,first_pose_odom,first_pose_odom:000001.jpg->000002.jpg,-152.83885487941532,177.96114512058466,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',111.20342300000002,254477.51521200893,3364558.819438402,28.179385999999994
000003.jpg,254477.90049927725,3364555.6131194406,109.536,29.19999999999999,254478.00307200936,3364559.692360401,110.76070200000001,28.179385999999994,254474.3563601642,3364561.7095512357,110.68412367906421,-152.8363800083017,init,4.080530355171533,7.051765926646319,4.080530355171533,1.2247020000000077,1.1481236790642129,1.2247020000000077,1.0206139999999948,177.96361999169835,1.0206139999999948,0.9358202815055847,0.9781869053840637,0.05130583047866821,0.8423341985142755,0.8296249888123154,0.9921596706345654,0.0031602464926739535,0.004936159122735262,-0.0017759126300613084,False,True,prototype,prototype,prototype,27.16361999169831,2.036380008301677,132.83605700002,first_pose_odom,first_pose_odom:000002.jpg->000003.jpg,-152.8363800083017,177.96361999169835,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',110.76070200000001,254478.00307200936,3364559.692360401,28.179385999999994
000004.jpg,254478.38835198412,3364556.486037237,109.094,29.19999999999999,254478.4909320093,3364560.5652824007,110.31851900000001,28.179385999999994,254474.97507151368,3364562.86981168,110.42022171989083,-152.84397891465542,init,4.080534740235231,7.238995766666681,4.080534740235231,1.224519000000015,1.3262217198908388,1.224519000000015,1.0206139999999948,177.95602108534456,1.0206139999999948,0.9384872317314148,0.981985867023468,0.05716824531555176,0.8408844299766974,0.8275076934023516,0.9897362007933543,0.003160442846516768,0.005019454945189257,-0.0018590120986724892,False,True,prototype,prototype,prototype,27.156021085344577,2.043978914655412,122.58869899994806,first_pose_odom,first_pose_odom:000003.jpg->000004.jpg,-152.84397891465542,177.95602108534456,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',110.31851900000001,254478.4909320093,3364560.5652824007,28.179385999999994
000005.jpg,254478.87621448273,3364557.358965922,108.652,29.19999999999999,254478.9787920087,3364561.4382044007,109.876675,28.179385999999994,254475.2009706181,3364563.511742929,110.27665308304131,-152.84355697215457,init,4.080527994487972,7.1668739601347395,4.080527994487972,1.2246750000000048,1.6246530830413093,1.2246750000000048,1.0206139999999948,177.95644302784547,1.0206139999999948,0.9408660531044006,0.9827938079833984,0.0588674321770668,0.8409748259239421,0.8293697554008213,0.9900910551687199,0.003169161422799031,0.005003821492816011,-0.0018346600700169806,False,True,prototype,prototype,prototype,27.156443027845427,2.043556972154562,121.32217399999945,first_pose_odom,first_pose_odom:000004.jpg->000005.jpg,-152.84355697215457,177.95644302784547,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',109.876675,254478.9787920087,3364561.4382044007,28.179385999999994
000006.jpg,254479.36407665766,3364558.231883538,108.413,29.19999999999999,254479.4666520087,3364562.3111264003,109.63750900000001,28.179385999999994,254475.6293758394,3364564.52679051,109.76361420191824,-152.84086540771565,init,4.0805323221646175,7.319415549598837,4.0805323221646175,1.2245090000000118,1.3506142019182477,1.2245090000000118,1.0206139999999948,177.95913459228439,1.0206139999999948,0.9363812208175659,0.979398787021637,0.05489911884069443,0.8404854558700713,0.830872292410754,0.9909199139968371,0.0031554153732334576,0.0050590507841358585,-0.001903635410902401,False,True,prototype,prototype,prototype,27.159134592284346,2.0408654077156427,125.87022400003889,first_pose_odom,first_pose_odom:000005.jpg->000006.jpg,-152.84086540771565,177.95913459228439,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',109.63750900000001,254479.4666520087,3364562.3111264003,28.179385999999994
000007.jpg,254479.85193876142,3364559.104801173,108.167,29.19999999999999,254479.95451200838,3364563.1840484003,109.390883,28.179385999999994,254476.3860145092,3364565.30182311,109.43489011749625,-152.8437085514019,init,4.080536633002663,7.100402228736203,4.080536633002663,1.2238830000000007,1.2678901174962505,1.2238830000000007,1.0206139999999948,177.9562914485981,1.0206139999999948,0.9356274604797363,0.9763261079788208,0.05877966433763504,0.8426397735314933,0.830378627034678,0.989897381457891,0.0031537823767090836,0.004973366002862652,-0.0018195836261535683,False,True,prototype,prototype,prototype,27.156291448598097,2.043708551401892,124.27849800002377,first_pose_odom,first_pose_odom:000006.jpg->000007.jpg,-152.8437085514019,177.9562914485981,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',109.390883,254479.95451200838,3364563.1840484003,28.179385999999994
000008.jpg,254480.3397914293,3364559.977730127,108.096,29.19999999999999,254480.44237200858,3364564.0569704,109.320049,28.179385999999994,254476.88957509137,3364566.165697738,109.52693744748831,-152.83669041970194,init,4.080529864870089,7.0848384549957615,4.080529864870089,1.2240489999999937,1.4309374474883043,1.2240489999999937,1.0206139999999948,177.96330958029807,1.0206139999999948,0.9295533299446106,0.9764530658721924,0.05624542757868767,0.8447834890412419,0.8286739369827004,0.991137082164044,0.0031444061120661595,0.004967285591798524,-0.0018228794797323648,False,True,prototype,prototype,prototype,27.163309580298062,2.0366904197019267,115.93044600004987,first_pose_odom,first_pose_odom:000007.jpg->000008.jpg,-152.83669041970194,177.96330958029807,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',109.320049,254480.44237200858,3364564.0569704,28.179385999999994
000009.jpg,254480.82765338855,3364560.850647796,108.107,29.19999999999999,254480.93023200837,3364564.9298924,109.330906,28.179385999999994,254477.17196751432,3364566.7993403487,109.60991121549159,-152.8378039517872,init,4.080534145358186,6.982190365358401,4.080534145358186,1.2239059999999995,1.5029112154915936,1.2239059999999995,1.0206139999999948,177.96219604821283,1.0206139999999948,0.9362465143203735,0.9911043643951416,0.05629318207502365,0.8414709463393976,0.8237546540558663,0.9906477739937534,0.0031669148011133075,0.004968977610891064,-0.0018020628097777562,False,True,prototype,prototype,prototype,27.16219604821279,2.037803951787197,120.18775999996478,first_pose_odom,first_pose_odom:000008.jpg->000009.jpg,-152.8378039517872,177.96219604821283,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',109.330906,254480.93023200837,3364564.9298924,28.179385999999994
000010.jpg,254481.3155152743,3364561.723565482,108.129,29.19999999999999,254481.41809200888,3364565.8028144003,109.352755,28.179385999999994,254477.6451127104,3364567.794732585,109.67426070477813,-152.84217250643562,init,4.080538410955168,7.094429150668006,4.080538410955168,1.223754999999997,1.54526070477813,1.223754999999997,1.0206139999999948,177.95782749356442,1.0206139999999948,0.9241200089454651,0.9865717887878418,,0.8482653854306508,0.8262029251748746,,0.003164399842110773,0.005028840775291125,-0.0018644409331803522,False,True,prototype,prototype,,27.157827493564383,2.0421725064356053,128.18105499997046,first_pose_odom,first_pose_odom:000009.jpg->000010.jpg,-152.84217250643562,177.95782749356442,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',109.352755,254481.41809200888,3364565.8028144003,28.179385999999994
000011.jpg,254481.8033773379,3364562.5964942747,108.228,29.19999999999999,254481.90595200882,3364566.6757364,109.452592,28.179385999999994,254478.20376693114,3364568.3879053458,109.7470930442214,-152.8396582854691,init,4.080531568158928,6.818917602870234,4.080531568158928,1.2245920000000012,1.5190930442214068,1.2245920000000012,1.0206139999999948,177.9603417145309,1.0206139999999948,0.9370633363723755,0.9792741537094116,,0.8421192006214251,0.8283666407739566,,0.003206238072986404,0.004905292221034567,-0.001699054148048163,False,True,prototype,prototype,,27.160341714530887,2.039658285469102,120.95002799998156,first_pose_odom,first_pose_odom:000010.jpg->000011.jpg,-152.8396582854691,177.9603417145309,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',109.452592,254481.90595200882,3364566.6757364,28.179385999999994
