frame_id,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,refined_east,refined_north,refined_alt,refined_yaw,selected_method,init_xy_error_m,refined_xy_error_m,selected_xy_error_m,init_alt_error_m,refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,refined_chamfer,gt_chamfer,init_overlap,refined_overlap,gt_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,safe_gate_accepted,refine_success,renderer_backend_init,renderer_backend_refined,renderer_backend_gt,alt,chamfer,east,final_gate_pass,method,north,overlap,pose_gate_pass,pose_gate_reason,score,selectable,selected,temporal_gate_pass,temporal_gate_reason,visual_gate_pass,visual_gate_reason,xy_error_m,yaw,yaw_error_deg
000003.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76070200000001,0.979573130607605,254474.3563601642,False,refined_freeze_alt_init_yaw,3364561.7095512357,0.8285688713863779,True,ok,1.6349287223763502,True,False,False,temporal_xy,True,ok,7.051765926646319,28.179385999999994,1.0206139999999948
000003.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76070200000001,0.9358202815055847,254478.00307200936,True,temporal_predicted,3364559.692360401,0.8423341985142755,True,ok,1.1576658014857246,False,False,True,ok,True,ok,4.080530355171533,28.179385999999994,1.0206139999999948
000004.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.31851900000001,0.9384872317314148,254478.4909320093,True,init,3364560.5652824007,0.8408844299766974,True,disabled,1.1591155700233027,True,True,True,disabled,True,init,4.080534740235231,28.179385999999994,1.0206139999999948
000004.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.42022171989083,0.981985867023468,254474.97507151368,False,raw_refined_full,3364562.86981168,0.8275076934023516,False,pose_yaw_jump,8.829734455671254,True,False,False,temporal_xy,True,ok,7.238995766666681,-152.84397891465542,177.95602108534456
000004.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.42022171989083,0.9790241718292236,254474.97507151368,False,refined_corrected_yaw,3364562.86981168,0.8287528683494316,True,ok,1.6777920288284893,True,False,False,temporal_xy,True,ok,7.238995766666681,27.156021085344577,2.043978914655412
000004.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.31851900000001,0.9790241718292236,254474.97507151365,False,refined_freeze_alt_corrected_yaw,3364562.869811679,0.8287528683494316,True,ok,1.6757579743565247,True,False,False,temporal_xy,True,ok,7.238995765448462,27.156021085344577,2.043978914655412
000004.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.31851900000001,0.9846226572990417,254474.97507151365,False,refined_freeze_alt_init_yaw,3364562.869811679,0.8243947560346514,True,ok,1.645146926034056,True,False,False,temporal_xy,True,ok,7.238995765448462,28.179385999999994,1.0206139999999948
000004.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.31851900000001,0.9384872317314148,254478.4909320093,True,temporal_predicted,3364560.5652824007,0.8408844299766974,True,ok,1.1591155700233027,False,False,True,ok,True,ok,4.080534740235231,28.179385999999994,1.0206139999999948
000005.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.876675,0.9408660531044006,254478.9787920087,True,init,3364561.4382044007,0.8409748259239421,True,disabled,1.1590251740760578,True,True,True,disabled,True,init,4.080527994487972,28.179385999999994,1.0206139999999948
000005.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.27665308304131,0.9827938079833984,254475.2009706181,False,raw_refined_full,3364563.511742929,0.8293697554008213,False,pose_yaw_jump,8.842167129398232,True,False,False,temporal_xy,True,ok,7.1668739601347395,-152.84355697215457,177.95644302784547
000005.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.27665308304131,0.9806971549987793,254475.2009706181,False,refined_corrected_yaw,3364563.511742929,0.8292626316729156,True,ok,1.6929357490184471,True,False,False,temporal_xy,True,ok,7.1668739601347395,27.156443027845427,2.043556972154562
000005.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.876675,0.9806971549987793,254475.2009706181,False,refined_freeze_alt_corrected_yaw,3364563.511742929,0.8292626316729156,True,ok,1.6849361873576212,True,False,False,temporal_xy,True,ok,7.1668739601347395,27.156443027845427,2.043556972154562
000005.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.876675,0.9667290449142456,254475.2009706181,False,refined_freeze_alt_init_yaw,3364563.511742929,0.8323513658275308,True,ok,1.6260837208609802,True,False,False,temporal_xy,True,ok,7.1668739601347395,28.179385999999994,1.0206139999999948
000005.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.876675,0.9408660531044006,254478.9787920087,True,temporal_predicted,3364561.4382044007,0.8409748259239421,True,ok,1.1590251740760578,False,False,True,ok,True,ok,4.080527994487972,28.179385999999994,1.0206139999999948
000006.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.63750900000001,0.9363812208175659,254479.4666520087,True,init,3364562.3111264003,0.8404854558700713,True,disabled,1.1595145441299288,True,True,True,disabled,True,init,4.0805323221646175,28.179385999999994,1.0206139999999948
000006.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.76361420191824,0.979398787021637,254475.6293758394,False,raw_refined_full,3364564.52679051,0.830872292410754,False,pose_yaw_jump,8.850045630138242,True,False,False,temporal_xy,True,ok,7.319415549598837,-152.84086540771565,177.95913459228439
000006.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.76361420191824,0.9835885167121887,254475.6293758394,False,refined_corrected_yaw,3364564.52679051,0.8277093661709046,True,ok,1.7091384763951236,True,False,False,temporal_xy,True,ok,7.319415549598837,27.159134592284346,2.0408654077156427
000006.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.63750900000001,0.9835885167121887,254475.6293758394,False,refined_freeze_alt_corrected_yaw,3364564.52679051,0.8277093661709046,True,ok,1.706616372356759,True,False,False,temporal_xy,True,ok,7.319415549598837,27.159134592284346,2.0408654077156427
000006.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.63750900000001,0.9685172438621521,254475.6293758394,False,refined_freeze_alt_init_yaw,3364564.52679051,0.8330756792295254,True,ok,1.6443447711384525,True,False,False,temporal_xy,True,ok,7.319415549598837,28.179385999999994,1.0206139999999948
000006.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.63750900000001,0.9363812208175659,254479.4666520087,True,temporal_predicted,3364562.3111264003,0.8404854558700713,True,ok,1.1595145441299288,False,False,True,ok,True,ok,4.0805323221646175,28.179385999999994,1.0206139999999948
000007.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.390883,0.9356274604797363,254479.95451200838,True,init,3364563.1840484003,0.8426397735314933,True,disabled,1.1573602264685068,True,True,True,disabled,True,init,4.080536633002663,28.179385999999994,1.0206139999999948
000007.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.43489011749625,0.9763261079788208,254476.3860145092,False,raw_refined_full,3364565.30182311,0.830378627034678,False,pose_yaw_jump,8.816883713924183,True,False,False,temporal_xy,True,ok,7.100402228736203,-152.8437085514019,177.9562914485981
000007.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.43489011749625,0.9727222323417664,254476.3860145092,False,refined_corrected_yaw,3364565.30182311,0.8305024769992922,True,ok,1.6659079596675652,True,False,False,temporal_xy,True,ok,7.100402228736203,27.156291448598097,2.043708551401892
000007.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.390883,0.9727222323417664,254476.3860145092,False,refined_freeze_alt_corrected_yaw,3364565.3018231085,0.8305024769992922,True,ok,1.6650278172463442,True,False,False,temporal_xy,True,ok,7.100402227516958,27.156291448598097,2.043708551401892
000007.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.390883,0.9671425819396973,254476.3860145092,False,refined_freeze_alt_init_yaw,3364565.3018231085,0.8313163481953291,True,ok,1.6173266254730256,True,False,False,temporal_xy,True,ok,7.100402227516958,28.179385999999994,1.0206139999999948
000007.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.390883,0.9356274604797363,254479.95451200838,True,temporal_predicted,3364563.1840484003,0.8426397735314933,True,ok,1.1573602264685068,False,False,True,ok,True,ok,4.080536633002663,28.179385999999994,1.0206139999999948
000008.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.320049,0.9295533299446106,254480.44237200858,True,init,3364564.0569704,0.8447834890412419,True,disabled,1.1552165109587582,True,True,True,disabled,True,init,4.080529864870089,28.179385999999994,1.0206139999999948
000008.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.52693744748831,0.9764530658721924,254476.88957509137,False,raw_refined_full,3364566.165697738,0.8286739369827004,False,pose_yaw_jump,8.82740853692547,True,False,False,temporal_xy,True,ok,7.0848384549957615,-152.83669041970194,177.96330958029807
000008.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.52693744748831,0.9752004742622375,254476.88957509137,False,refined_corrected_yaw,3364566.165697738,0.8298639479947426,True,ok,1.6771710501260984,True,False,False,temporal_xy,True,ok,7.0848384549957615,27.163309580298062,2.0366904197019267
000008.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.320049,0.9752004742622375,254476.88957509137,False,refined_freeze_alt_corrected_yaw,3364566.165697738,0.8298639479947426,True,ok,1.6730332811763322,True,False,False,temporal_xy,True,ok,7.0848384549957615,27.163309580298062,2.0366904197019267
000008.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.320049,0.9632731676101685,254476.88957509137,False,refined_freeze_alt_init_yaw,3364566.165697738,0.8321018791517175,True,ok,1.6173210696017764,True,False,False,temporal_xy,True,ok,7.0848384549957615,28.179385999999994,1.0206139999999948
000008.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.320049,0.9295533299446106,254480.44237200858,True,temporal_predicted,3364564.0569704,0.8447834890412419,True,ok,1.1552165109587582,False,False,True,ok,True,ok,4.080529864870089,28.179385999999994,1.0206139999999948
000009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.330906,0.9362465143203735,254480.93023200837,True,init,3364564.9298924,0.8414709463393976,True,disabled,1.1585290536606023,True,True,True,disabled,True,init,4.080534145358186,28.179385999999994,1.0206139999999948
000009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.60991121549159,0.9911043643951416,254477.17196751432,False,raw_refined_full,3364566.7993403487,0.8237546540558663,False,pose_yaw_jump,8.847937171582174,True,False,False,temporal_xy,True,ok,6.982190365358401,-152.8378039517872,177.96219604821283
000009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.60991121549159,0.9891644716262817,254477.17196751432,False,refined_corrected_yaw,3364566.7993403487,0.8257486192232358,True,ok,1.6967950193371923,True,False,False,temporal_xy,True,ok,6.982190365358401,27.16219604821279,2.037803951787197
000009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.330906,0.9891644716262817,254477.17196751432,False,refined_freeze_alt_corrected_yaw,3364566.7993403487,0.8257486192232358,True,ok,1.6912149150273603,True,False,False,temporal_xy,True,ok,6.982190365358401,27.16219604821279,2.037803951787197
000009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.330906,0.9656800031661987,254477.17196751432,False,refined_freeze_alt_init_yaw,3364566.7993403487,0.8296483210107463,True,ok,1.6215439773647748,True,False,False,temporal_xy,True,ok,6.982190365358401,28.179385999999994,1.0206139999999948
000009.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.330906,0.9362465143203735,254480.93023200837,True,temporal_predicted,3364564.9298924,0.8414709463393976,True,ok,1.1585290536606023,False,False,True,ok,True,ok,4.080534145358186,28.179385999999994,1.0206139999999948
000010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.352755,0.9241200089454651,254481.41809200888,True,init,3364565.8028144003,0.8482653854306508,True,disabled,1.1517346145693492,True,True,True,disabled,True,init,4.080538410955168,28.179385999999994,1.0206139999999948
000010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.67426070477813,0.9865717887878418,254477.6451127104,False,raw_refined_full,3364567.794732585,0.8262029251748746,False,pose_yaw_jump,8.863055245379291,True,False,False,temporal_xy,True,ok,7.094429150668006,-152.84217250643562,177.95782749356442
000010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.67426070477813,0.984861433506012,254477.6451127104,False,refined_corrected_yaw,3364567.794732585,0.8262029251748746,True,ok,1.7134695030083562,True,False,False,temporal_xy,True,ok,7.094429150668006,27.157827493564383,2.0421725064356053
000010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.352755,0.984861433506012,254477.6451127104,False,refined_freeze_alt_corrected_yaw,3364567.794732585,0.8262029251748746,True,ok,1.7070393889127937,True,False,False,temporal_xy,True,ok,7.094429150668006,27.157827493564383,2.0421725064356053
000010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.352755,0.9657420516014099,254477.6451127104,False,refined_freeze_alt_init_yaw,3364567.794732585,0.8307425987423162,True,ok,1.640948090450081,True,False,False,temporal_xy,True,ok,7.094429150668006,28.179385999999994,1.0206139999999948
000010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.352755,0.9241200089454651,254481.41809200888,True,temporal_predicted,3364565.8028144003,0.8482653854306508,True,ok,1.1517346145693492,False,False,True,ok,True,ok,4.080538410955168,28.179385999999994,1.0206139999999948
000011.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.452592,0.9370633363723755,254481.90595200882,True,init,3364566.6757364,0.8421192006214251,True,disabled,1.157880799378575,True,True,True,disabled,True,init,4.080531568158928,28.179385999999994,1.0206139999999948
000011.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.7470930442214,0.9792741537094116,254478.20376693114,False,raw_refined_full,3364568.3879053458,0.8283666407739566,False,pose_yaw_jump,8.816196861203364,True,False,False,temporal_xy,True,ok,6.818917602870234,-152.8396582854691,177.9603417145309
000011.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.7470930442214,0.9720951914787292,254478.20376693114,False,refined_corrected_yaw,3364568.3879053458,0.831226608290375,True,ok,1.6607032387702885,True,False,False,temporal_xy,True,ok,6.818917602870234,27.160341714530887,2.039658285469102
000011.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.452592,0.9720951914787292,254478.20376693114,False,refined_freeze_alt_corrected_yaw,3364568.3879053458,0.831226608290375,True,ok,1.6548132178858606,True,False,False,temporal_xy,True,ok,6.818917602870234,27.160341714530887,2.039658285469102
000011.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.452592,0.9602328538894653,254478.20376693114,False,refined_freeze_alt_init_yaw,3364568.3879053458,0.8338394181201892,True,ok,1.5987795802759628,True,False,False,temporal_xy,True,ok,6.818917602870234,28.179385999999994,1.0206139999999948
000011.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.452592,0.9370633363723755,254481.90595200882,True,temporal_predicted,3364566.6757364,0.8421192006214251,True,ok,1.157880799378575,False,False,True,ok,True,ok,4.080531568158928,28.179385999999994,1.0206139999999948
000012.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.641196,0.9387311339378357,254482.39381200838,True,init,3364567.5486584003,0.8426525892053179,True,disabled,1.157347410794682,True,True,True,disabled,True,init,4.080535827140624,28.179385999999994,1.0206139999999948
000012.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.94058672618121,0.9666037559509277,254478.48166650473,False,raw_refined_full,3364569.4945967793,0.8327654089938028,False,pose_yaw_jump,8.828157403766859,True,False,False,temporal_xy,True,ok,7.128507489650009,-152.845954569547,177.954045430453
000012.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.94058672618121,0.9729419350624084,254478.48166650473,False,refined_corrected_yaw,3364569.4945967793,0.8317590352937022,True,ok,1.6886249465467982,True,False,False,temporal_xy,True,ok,7.128507489650009,27.15404543045301,2.0459545695469785
000012.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.641196,0.9729419350624084,254478.48166650473,False,refined_freeze_alt_corrected_yaw,3364569.4945967807,0.8317590352937022,True,ok,1.6826371320853895,True,False,False,temporal_xy,True,ok,7.128507490830772,27.15404543045301,2.0459545695469785
000012.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.641196,0.9608653783798218,254478.48166650473,False,refined_freeze_alt_init_yaw,3364569.4945967807,0.8334716361517682,True,ok,1.6270461421178086,True,False,False,temporal_xy,True,ok,7.128507490830772,28.179385999999994,1.0206139999999948
000012.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.641196,0.9387311339378357,254482.39381200838,True,temporal_predicted,3364567.5486584003,0.8426525892053179,True,ok,1.157347410794682,False,False,True,ok,True,ok,4.080535827140624,28.179385999999994,1.0206139999999948
000013.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.47422499999999,0.9381279945373535,254482.8816720086,True,init,3364568.4215804003,0.8415112335735481,True,disabled,1.1584887664264518,True,True,True,disabled,True,init,4.080528953534998,28.179385999999994,1.0206139999999948
000013.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.51931915897876,0.9736458659172058,254479.2015785843,False,raw_refined_full,3364570.281977687,0.8298184258866751,False,pose_yaw_jump,8.808236387395329,True,False,False,temporal_xy,True,ok,6.933821554283612,-152.83878691598636,177.96121308401365
000013.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.51931915897876,0.9790570139884949,254479.2015785843,False,refined_corrected_yaw,3364570.281977687,0.8282464321039988,True,ok,1.6693718392186963,True,False,False,temporal_xy,True,ok,6.933821554283612,27.16121308401364,2.03878691598635
000013.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.47422499999999,0.9790570139884949,254479.2015785843,False,refined_freeze_alt_corrected_yaw,3364570.281977687,0.8282464321039988,True,ok,1.6684699560391207,True,False,False,temporal_xy,True,ok,6.933821554283612,27.16121308401364,2.03878691598635
000013.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.47422499999999,0.9781565070152283,254479.2015785843,False,refined_freeze_alt_init_yaw,3364570.281977687,0.8263565069944891,True,ok,1.6286730667356206,True,False,False,temporal_xy,True,ok,6.933821554283612,28.179385999999994,1.0206139999999948
000013.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.47422499999999,0.9381279945373535,254482.8816720086,True,temporal_predicted,3364568.4215804003,0.8415112335735481,True,ok,1.1584887664264518,False,False,True,ok,True,ok,4.080528953534998,28.179385999999994,1.0206139999999948
000014.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.404569,0.9405413866043091,254483.36953200947,True,init,3364569.2945024,0.8420529918774163,True,disabled,1.1579470081225836,True,True,True,disabled,True,init,4.080533154223037,28.179385999999994,1.0206139999999948
000014.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.61970819160342,0.9686615467071533,254479.62280856483,False,raw_refined_full,3364571.237413618,0.8352782605611322,False,pose_yaw_jump,8.808600339120584,True,False,False,temporal_xy,True,ok,7.03890170616559,-152.83918073646078,177.96081926353924
000014.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.61970819160342,0.9672117233276367,254479.62280856483,False,refined_corrected_yaw,3364571.237413618,0.8356329585358068,True,ok,1.6598214718647322,True,False,False,temporal_xy,True,ok,7.03890170616559,27.160819263539224,2.0391807364607644
