frame_id,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,refined_east,refined_north,refined_alt,refined_yaw,selected_method,init_xy_error_m,refined_xy_error_m,selected_xy_error_m,init_alt_error_m,refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,refined_chamfer,gt_chamfer,init_overlap,refined_overlap,gt_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,safe_gate_accepted,refine_success,renderer_backend_init,renderer_backend_refined,renderer_backend_gt,elapsed_ms,renderer_fallback_gt,renderer_fallback_init,renderer_fallback_refined
000000.jpg,254476.43692124507,3364552.994355502,109.956,29.19999999999999,254476.53949200793,3364557.073594403,111.18,28.179385999999994,254472.7383266825,3364558.9550677636,111.36909975577146,-152.840350132482,init,4.08052824670161,7.014962038571477,4.08052824670161,1.2240000000000038,1.413099755771455,1.2240000000000038,1.0206139999999948,177.959649867518,1.0206139999999948,0.9393740892410278,0.993258535861969,0.05480720475316048,0.8440766706711373,0.8284771655519894,0.9912320022950996,,,,False,True,prototype,prototype,prototype,1514.8667149999824,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000001.jpg,254476.92477416995,3364553.8672732455,110.231,29.19999999999999,254476.03086971297,3364552.285125038,110.8,29.087871000000007,254477.69937645557,3364551.9473520685,110.97390115167946,-151.0227338114906,init,1.8172116355129764,2.070291290295353,1.8172116355129764,0.5690000000000026,0.7429011516794617,0.5690000000000026,0.11212899999998172,179.77726618850943,0.11212899999998172,0.8673178553581238,0.8403171896934509,0.0537356473505497,0.8922004824443849,0.8839095863486107,0.9909407665505227,,,,False,True,prototype,prototype,prototype,115.78937300001257,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
000002.jpg,254477.4126366352,3364554.740190791,109.979,29.19999999999999,254479.65329464382,3364549.1982149333,111.546,29.007136000000003,254482.84232149806,3364544.2231460223,111.76489169988781,-151.1841966218635,init,5.977795975003348,11.835949829902798,5.977795975003348,1.5670000000000073,1.785891699887813,1.5670000000000073,0.19286399999998594,179.61580337813655,0.19286399999998594,0.9503520727157593,0.9860912561416626,0.0648108720779419,0.8331758118301621,0.8257217754159459,0.9877668206216452,,,,False,True,prototype,prototype,prototype,122.0992410000008,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast'
