frame_index,frame_id,init_source,selected_method,yaw_policy,yaw_pred,yaw_obs_corrected,yaw_obs_delta_deg,accepted_yaw_delta_deg,yaw_obs_trusted,selected_yaw_source,refine_success,elapsed_ms,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,raw_refined_east,raw_refined_north,raw_refined_alt,raw_refined_yaw,selected_east,selected_north,selected_alt,selected_yaw,raw_delta_east_m,raw_delta_north_m,raw_delta_alt_m,applied_delta_east_m,applied_delta_north_m,applied_delta_alt_m,init_xy_error_m,raw_refined_xy_error_m,selected_xy_error_m,init_alt_error_m,raw_refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,raw_refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,raw_refined_chamfer,selected_chamfer,init_overlap,raw_refined_overlap,selected_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,failure_reason,renderer_backend_init,renderer_backend_raw_refined,renderer_backend_selected,selected_yaw_score
15,000015.jpg,previous_frame_refine_only:000014.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.037925587471904,28.878671679190433,-0.159253908281471,0.0,True,prediction,True,150.05350200002,254483.75481450863,3364566.0881765727,108.223,29.19999999999999,254483.0315501148,3364565.4854624504,111.18,29.037925587471904,254484.04361177213,3364566.1333035217,111.0132397133857,-151.12132832080957,254483.67939118601,3364566.497524108,111.18,29.037925587471904,1.0120616573258303,0.6478410712443292,-0.16676028661430564,0.6478410712443292,1.0120616573258303,0.0,0.9414752766665201,0.2923017292529606,0.4162380113543208,2.957000000000008,2.790239713385702,2.957000000000008,0.16207441252808508,179.67867167919042,0.16207441252808508,0.696994960308075,0.6461814641952515,0.5201157331466675,0.951920361479808,0.9571625247105338,0.9617692742163231,0.0006199544295668602,0.0005551696619174132,6.478476764944696e-05,,prototype,prototype,prototype,0.9238857704564306
16,000016.jpg,previous_frame_refine_only:000015.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.037925587471904,28.883043109550016,-0.15488247792188758,0.0,True,prediction,True,123.94139799999948,254484.24267621207,3364566.9611054524,105.565,29.19999999999999,254483.67939118601,3364566.497524108,111.18,29.037925587471904,254484.21214202745,3364566.9049238847,111.09381092805415,-151.11695689044998,254484.08679096308,3364567.0302749476,111.18,29.037925587471904,0.5327508414338809,0.4073997768573463,-0.0861890719458529,0.4073997768573463,0.5327508414338809,0.0,0.7295188027895118,0.06394298227576775,0.1705421646659546,5.615000000000009,5.528810928054156,5.615000000000009,0.16207441252808508,179.68304310955,0.16207441252808508,0.64390629529953,0.6451687812805176,0.49940225481987,0.9563105080913009,0.9587838315313405,0.9583774998233341,0.0005061260890215635,0.000507171091157943,-1.0450021363794804e-06,,prototype,prototype,prototype,0.9666240035241018
17,000017.jpg,previous_frame_refine_only:000016.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.037925587471904,28.875278302914495,-0.1626472845574085,0.0,True,prediction,True,133.82749699999863,254484.73052797906,3364567.8340234812,104.692,29.19999999999999,254484.08679096308,3364567.0302749476,111.18,29.037925587471904,254484.97951446474,3364567.3000396434,111.07060959469527,-151.1247216970855,254484.35655566034,3364567.922998448,111.18,29.037925587471904,0.8927235016599298,0.2697646957822144,-0.10939040530473676,0.2697646957822144,0.8927235016599298,0.0,1.0297616476662903,0.5891799462770301,0.3844110298369142,6.488000000000014,6.378609594695277,6.488000000000014,0.16207441252808508,179.67527830291453,0.16207441252808508,0.7276132106781006,0.6569245457649231,0.534397542476654,0.947827163113044,0.9515222234008699,0.9589300236908171,0.000680075065853695,0.0006343590212054551,4.5716044648239974e-05,,prototype,prototype,prototype,0.8997346427224087
18,000018.jpg,previous_frame_refine_only:000017.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.037925587471904,28.878384649453096,-0.1595409380188073,0.0,True,prediction,True,131.16029899998694,254485.2183895379,3364568.7069523972,98.985,29.19999999999999,254484.35655566034,3364567.922998448,111.18,29.037925587471904,254485.37099871345,3364568.312452216,111.03041497804224,-151.1216153505469,254484.74600942963,3364568.9374415,111.18,29.037925587471904,1.014443053107243,0.3894537682645023,-0.1495850219577619,0.3894537682645023,1.014443053107243,0.0,1.1650499676920607,0.4229893064006579,0.5256122079533369,12.195000000000007,12.045414978042245,12.195000000000007,0.16207441252808508,179.6783846494531,0.16207441252808508,0.7411462068557739,0.6450607776641846,0.541273832321167,0.9443024587996828,0.9570282894157046,0.9632325724861197,0.0007600132861019423,0.0005968206096440554,0.00016319267645788693,,prototype,prototype,prototype,0.8825543052294275
19,000019.jpg,previous_frame_refine_only:000018.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.037925587471904,28.8793825227537,-0.15854306471820223,0.0,True,prediction,True,123.09199899999612,254485.70625077296,3364569.579870243,99.026,29.19999999999999,254484.74600942963,3364568.9374415,111.18,29.037925587471904,254485.7765795705,3364569.412595995,111.27682381402701,-151.1206174772463,254485.2211639248,3364569.968011641,111.18,29.037925587471904,1.0305701408651657,0.4751544948667288,0.09682381402700457,0.4751544948667288,1.0305701408651657,0.0,1.1553259832254896,0.18145747136391407,0.6212592011145923,12.15400000000001,12.250823814027015,12.15400000000001,0.16207441252808508,179.6793825227537,0.16207441252808508,0.734711766242981,0.6468698382377625,0.5591302514076233,0.939239833436697,0.9578098697616727,0.9612651723221405,0.0007402897123635436,0.0005457252894605821,0.0001945644229029615,,prototype,prototype,prototype,0.931215696812323
20,000020.jpg,previous_frame_refine_only:000019.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.037925587471904,28.877541963502324,-0.1603836239695795,0.0,True,prediction,True,118.80229899998085,254486.1941119357,3364570.4527881066,99.04,29.19999999999999,254485.2211639248,3364569.968011641,111.18,29.037925587471904,254485.90929060747,3364570.4918708107,111.24469820130616,-151.12245803649768,254485.74502309508,3364570.6561383237,111.18,29.037925587471904,0.6881266826530918,0.5238591697998345,0.06469820130615744,0.5238591697998345,0.6881266826530918,0.0,1.0870308429793325,0.28749025510768844,0.49298285727255525,12.14,12.204698201306158,12.14,0.16207441252808508,179.67754196350234,0.16207441252808508,0.7121214866638184,0.646169900894165,0.5361420512199402,0.9479954747931839,0.9581771901293926,0.9629852223714912,0.0006868791727659603,0.0005472389505788063,0.000139640222187154,,prototype,prototype,prototype,0.9155223377636775
21,000021.jpg,previous_frame_refine_only:000020.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.037925587471904,28.872978021681377,-0.16494756579052705,0.0,True,prediction,True,182.86830700000678,254486.6819732777,3364571.3257170757,98.949,29.19999999999999,254485.74502309508,3364570.6561383237,111.18,29.037925587471904,254486.59912097076,3364571.2493378147,111.50603931210935,-151.12702197831862,254486.33822258792,3364571.5102361995,111.18,29.037925587471904,0.8540978756791446,0.5931994910351932,0.32603931210934434,0.5931994910351932,0.8540978756791446,0.0,1.151612499879696,0.11268671738402607,0.39014336308734815,12.231000000000009,12.557039312109353,12.231000000000009,0.16207441252808508,179.6729780216814,0.16207441252808508,0.7338728308677673,0.6561965942382812,0.5245347619056702,0.9414962874335785,0.9569623816729422,0.9588098673329345,0.0007399068854283541,0.0005399105527127782,0.00019999633271557593,,prototype,prototype,prototype,0.8695168205110296
22,000022.jpg,previous_frame_refine_only:000021.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.037925587471904,28.8860251692916,-0.1519004181803041,0.0,True,prediction,True,130.05540499997892,254487.1698342946,3364572.1986349765,98.853,29.19999999999999,254486.33822258792,3364571.5102361995,111.18,29.037925587471904,254487.46877507956,3364572.0893910956,111.21143381856382,-151.1139748307084,254486.9173774838,3364572.6407886907,111.18,29.037925587471904,1.1305524916388094,0.5791548960842192,0.03143381856381211,0.5791548960842192,1.1305524916388094,0.0,1.0795697786180831,0.3182763240385239,0.5091506144895854,12.327000000000012,12.358433818563825,12.327000000000012,0.16207441252808508,179.6860251692916,0.16207441252808508,0.7231671214103699,0.6436363458633423,0.5356029868125916,0.9465682552575354,0.9545318100753978,0.959546554129218,0.0006991536065470427,0.0006016960348157833,9.745757173125946e-05,,prototype,prototype,prototype,0.9127398956787705
23,000023.jpg,previous_frame_refine_only:000022.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.037925587471904,28.88174227629571,-0.15618331117619277,0.0,True,prediction,True,120.62110700000517,254487.65768563029,3364573.0715531097,98.747,29.19999999999999,254486.9173774838,3364572.6407886907,111.18,29.037925587471904,254487.465893104,3364573.3925607963,111.45579869393259,-151.1182577237043,254487.66914958914,3364573.1893043104,111.18,29.037925587471904,0.5485156202048529,0.7517721056938171,0.27579869393258605,0.7517721056938171,0.5485156202048529,0.0,0.8565127765858105,0.37393890949881786,0.11830793555408205,12.433000000000007,12.708798693932593,12.433000000000007,0.16207441252808508,179.68174227629572,0.16207441252808508,0.6756280064582825,0.6457268595695496,0.501003086566925,0.9531002429491919,0.9524312524206894,0.9587162423858315,0.0005765827324163789,0.0005876215388222287,-1.1038806405849755e-05,,prototype,prototype,prototype,0.9238277323224678
24,000024.jpg,previous_frame_refine_only:000023.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.037925587471904,28.879929748160833,-0.15799583931107009,0.0,True,prediction,True,129.33680699998718,254488.14554675412,3364573.944482133,98.727,29.19999999999999,254487.66914958914,3364573.1893043104,111.18,29.037925587471904,254488.42205124497,3364573.3749323576,111.54123290162534,-151.12007025183917,254487.8547776367,3364573.9422059655,111.18,29.037925587471904,0.7529016558255535,0.18562804721295834,0.3612329016253284,0.18562804721295834,0.7529016558255535,0.0,0.8928873402011388,0.6331205887559632,0.29077802630510646,12.453000000000003,12.814232901625331,12.453000000000003,0.16207441252808508,179.67992974816082,0.16207441252808508,0.6945424675941467,0.6638769507408142,0.5207779407501221,0.9553256109620003,0.9481565192823845,0.9594222347789235,0.0005993935531781366,0.0006352333487787595,-3.583979560062289e-05,,prototype,prototype,prototype,0.9311588133109997
25,000025.jpg,previous_frame_refine_only:000024.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.037925587471904,28.873182341030855,-0.16474324644104854,0.0,True,prediction,True,114.1404069999794,254488.63340755538,3364574.8174000834,98.748,29.19999999999999,254487.8547776367,3364573.9422059655,111.18,29.037925587471904,254488.96607323506,3364574.210660434,111.3758292356506,-151.12681765896914,254488.12323210546,3364575.0535015627,111.18,29.037925587471904,1.1112955983553547,0.2684544683434069,0.19582923565059218,0.2684544683434069,1.1112955983553547,0.0,1.1714219112863722,0.6919533631506414,0.562159139580175,12.432000000000002,12.627829235650594,12.432000000000002,0.16207441252808508,179.67318234103084,0.16207441252808508,0.7471564412117004,0.6613762378692627,0.5547862648963928,0.9437386249182761,0.9496580849221635,0.962892937289064,0.0007504872337449342,0.0006657710182480514,8.47162154968828e-05,,prototype,prototype,prototype,0.9061182139200917
26,000026.jpg,previous_frame_refine_only:000025.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.037925587471904,28.87697643768658,-0.16094914978532415,0.0,True,prediction,True,120.44870100001503,254489.12126853588,3364575.6903291424,98.767,29.19999999999999,254488.12323210546,3364575.0535015627,111.18,29.037925587471904,254488.97822202762,3364575.52249374,111.50604079756886,-151.12302356231342,254488.59222428253,3364575.908491485,111.18,29.037925587471904,0.8549899221688975,0.4689921773970127,0.32604079756885085,0.4689921773970127,0.8549899221688975,0.0,1.1839029025699128,0.22052443354231085,0.5722609803713318,12.413000000000011,12.739040797568862,12.413000000000011,0.16207441252808508,179.67697643768656,0.16207441252808508,0.7294219732284546,0.6626811623573303,0.5562567114830017,0.9408334943186807,0.9555680441158392,0.9640856324967949,0.0007420765274825195,0.0005627817396695415,0.00017929478781297803,,prototype,prototype,prototype,0.923994942761109
27,000027.jpg,previous_frame_refine_only:000026.jpg,swap_xy_freeze_alt_constrained_yaw,constrained_search,29.037925587471904,28.881498496133077,-0.15642709133882704,0.0,True,prediction,True,123.5313999999903,254489.60912919132,3364576.5632471307,98.764,29.19999999999999,254488.59222428253,3364575.908491485,111.18,29.037925587471904,254489.783291054,3364576.472863113,111.2064827401191,-151.11850150386692,254489.1565959107,3364577.099558255,111.18,29.037925587471904,1.1910667714546435,0.5643716282211244,0.026482740119092796,0.5643716282211244,1.1910667714546435,0.0,1.2094629177226064,0.1962183096953731,0.7017235868070149,12.416000000000011,12.442482740119104,12.416000000000011,0.16207441252808508,179.6814984961331,0.16207441252808508,0.7320971488952637,0.6469806432723999,0.5865923762321472,0.9386074943024222,0.9551083864812819,0.9571400809144391,0.0007662908174097538,0.0005411869108987352,0.00022510390651101864,,prototype,prototype,prototype,0.9945098499666036
