frame_index,frame_id,init_source,selected_method,yaw_policy,yaw_pred,yaw_obs_corrected,yaw_obs_delta_deg,accepted_yaw_delta_deg,yaw_obs_trusted,selected_yaw_source,refine_success,elapsed_ms,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,raw_refined_east,raw_refined_north,raw_refined_alt,raw_refined_yaw,selected_east,selected_north,selected_alt,selected_yaw,raw_delta_east_m,raw_delta_north_m,raw_delta_alt_m,applied_delta_east_m,applied_delta_north_m,applied_delta_alt_m,init_xy_error_m,raw_refined_xy_error_m,selected_xy_error_m,init_alt_error_m,raw_refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,raw_refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,raw_refined_chamfer,selected_chamfer,init_overlap,raw_refined_overlap,selected_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,failure_reason,candidate_source,candidate_yaw,candidate_yaw_delta_deg,chamfer_norm,edge_chamfer,edge_overlap,feature_loss,feature_norm,grid_offset_deg,render_failed,score,selected
0,000000.jpg,,,,28.179385999999994,27.15964970940786,-1.0197362905921352,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prediction,28.179385999999994,0.0,0.9519780417386153,0.894263505935669,0.8574886589804738,0.002293835006033381,0.7268375135140785,,False,1.2761987611366612,False
0,000000.jpg,,,,28.179385999999994,27.15964970940786,-1.0197362905921352,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,25.179385999999994,-3.0,1.0622057042596607,0.9978085160255432,0.8204622474045651,0.006439938675612211,2.040595335694781,-3.0,False,1.841892290778791,False
0,000000.jpg,,,,28.179385999999994,27.15964970940786,-1.0197362905921352,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,26.179385999999994,-2.0,1.0393905945413229,0.9763765931129456,0.8293378279033906,0.0052668810822069645,1.6688936822816713,-2.0,False,1.6872761872083504,False
0,000000.jpg,,,,28.179385999999994,27.15964970940786,-1.0197362905921352,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,27.179385999999994,-1.0,1.0171741492207973,0.9555070400238037,0.8349859245844614,0.0037990156561136246,1.2037775541954123,-1.0,False,1.5131326131851888,False
0,000000.jpg,,,,28.179385999999994,27.15964970940786,-1.0197362905921352,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,27.679385999999994,-0.5,0.9972634025635145,0.93680340051651,0.8420325975865594,0.003027663993028303,0.9593627103347004,-0.5,False,1.4100714825606302,False
0,000000.jpg,,,,28.179385999999994,27.15964970940786,-1.0197362905921352,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,28.679385999999994,0.5,0.9084339789602618,0.8533593416213989,0.8743612271610693,0.0017303588004627575,0.5482912610137626,0.5,False,1.1861455670526329,True
0,000000.jpg,,,,28.179385999999994,27.15964970940786,-1.0197362905921352,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,29.179385999999994,1.0,0.9384354091558661,0.881541907787323,0.8683186602356063,0.0015897216799203306,0.5037281888076225,1.0,False,1.2260487961221653,False
0,000000.jpg,,,,28.179385999999994,27.15964970940786,-1.0197362905921352,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,30.179385999999994,2.0,0.9621412502802967,0.9038105607032776,0.85157160531459,0.0025254165132840476,0.8002177376641094,2.0,False,1.3706240793817341,False
0,000000.jpg,,,,28.179385999999994,27.15964970940786,-1.0197362905921352,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,31.179385999999994,3.0,1.0061084707554186,0.9451122283935547,0.8416560578078213,0.004145108551407854,1.313442503417521,3.0,False,1.5828130388019777,False
0,000000.jpg,,,,28.179385999999994,27.15964970940786,-1.0197362905921352,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clamped_raw_observation,27.15964970940786,-1.0197362905921352,1.02351428120742,0.9614627957344055,0.8336770005917054,0.003825713531114161,1.2122371936334972,,False,1.523488667741853,False
1,000001.jpg,,,,28.679385999999994,28.157216344848678,-0.5221696551513162,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,prediction,28.679385999999994,0.0,0.9613269415579273,0.7755911350250244,0.9108907352809792,0.0012250251117317628,0.8607369158076433,,False,1.265620435228859,False
1,000001.jpg,,,,28.679385999999994,28.157216344848678,-0.5221696551513162,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,25.679385999999994,-3.0,1.220563090511275,0.9847408533096313,0.8257124988832306,0.006030552942926685,4.237235213383941,-3.0,False,2.544159394974029,False
1,000001.jpg,,,,28.679385999999994,28.157216344848678,-0.5221696551513162,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,26.679385999999994,-2.0,1.2061704401861504,0.9731289744377136,0.8305905476637184,0.004729739855974913,3.32324754588031,-2.0,False,2.2663917789925097,False
1,000001.jpg,,,,28.679385999999994,28.157216344848678,-0.5221696551513162,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,27.679385999999994,-1.0,1.138236524847426,0.9183204174041748,0.8506923970338605,0.0030813131791849933,2.165016845034172,-1.0,False,1.8587983390721086,False
1,000001.jpg,,,,28.679385999999994,28.157216344848678,-0.5221696551513162,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,28.179385999999994,-0.5,1.0812334585919576,0.8723307847976685,0.8671491110515501,0.002150953863747418,1.5113203615142534,-0.5,False,1.6069144379189708,False
1,000001.jpg,,,,28.679385999999994,28.157216344848678,-0.5221696551513162,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,29.179385999999994,0.5,0.9266489397541086,0.7476131916046143,0.947234878942196,0.0007181254671498513,0.5045750440851631,0.5,False,1.1205578218332033,True
1,000001.jpg,,,,28.679385999999994,28.157216344848678,-0.5221696551513162,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,29.679385999999994,1.0,0.9254230729222691,0.7466241717338562,0.9163584383096578,0.001043324708007276,0.7330691287516473,1.0,False,1.222331916800523,False
1,000001.jpg,,,,28.679385999999994,28.157216344848678,-0.5221696551513162,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,grid,30.679385999999994,2.0,1.1482359131330062,0.9263878464698792,0.8483516483516483,0.0028467762361591062,2.000224627266755,2.0,False,1.8599404215980466,False
