frame_id,gt_east,gt_north,gt_alt,gt_yaw,init_east,init_north,init_alt,init_yaw,refined_east,refined_north,refined_alt,refined_yaw,selected_method,init_xy_error_m,refined_xy_error_m,selected_xy_error_m,init_alt_error_m,refined_alt_error_m,selected_alt_error_m,init_yaw_error_deg,refined_yaw_error_deg,selected_yaw_error_deg,init_chamfer,refined_chamfer,gt_chamfer,init_overlap,refined_overlap,gt_overlap,feature_loss_initial,feature_loss_refined,feature_loss_drop,safe_gate_accepted,refine_success,renderer_backend_init,renderer_backend_refined,renderer_backend_gt,corrected_refined_downward_yaw,corrected_yaw_error_deg,elapsed_ms,init_pose_policy,init_source,raw_refined_yaw,raw_yaw_error_deg,renderer_fallback_gt,renderer_fallback_init,renderer_fallback_refined,selected_alt,selected_east,selected_north,selected_yaw
000010.jpg,254793.52005368512,3363811.38233351,89.049,29.19999999999999,254793.622639647,3363815.4615779486,90.27376699999999,28.179385999999994,254790.01824174088,3363817.788548462,90.68646878656,-152.8499873772884,init,4.080534164675666,7.300840835416602,4.080534164675666,1.2247669999999857,1.6374687865599924,1.2247669999999857,1.0206139999999948,177.9500126227116,1.0206139999999948,1.1326299905776978,1.2723541259765625,,0.7840622048454763,0.7478419399477233,,0.0026461605254250267,0.004343962956530352,-0.0016978024311053255,False,True,prototype,prototype,,27.150012622711614,2.0499873772883745,210.31418399996937,first_pose_odom,first_pose_odom:000009.jpg->000010.jpg,-152.8499873772884,177.9500126227116,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.27376699999999,254793.622639647,3363815.4615779486,28.179385999999994
000011.jpg,254794.0079158972,3363812.2552538086,88.89,29.19999999999999,254794.11049964683,3363816.334499949,90.11470499999999,28.179385999999994,254790.50186220132,3363818.707302011,90.38594590779394,-152.83316266892797,init,4.080535810513903,7.343115042405412,4.080535810513903,1.224704999999986,1.4959459077939385,1.224704999999986,1.0206139999999948,177.96683733107204,1.0206139999999948,1.1659932136535645,1.2477047443389893,,0.7757402642710741,0.7500545113601674,,0.002662331098690629,0.004300028861810763,-0.0016376977631201344,False,True,prototype,prototype,,27.16683733107203,2.0331626689279574,131.9097900000088,first_pose_odom,first_pose_odom:000010.jpg->000011.jpg,-152.83316266892797,177.96683733107204,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.11470499999999,254794.11049964683,3363816.334499949,28.179385999999994
000012.jpg,254794.4957782856,3363813.1281852094,88.843,29.19999999999999,254794.59835964744,3363817.207421949,90.06748699999999,28.179385999999994,254790.91955999305,3363819.7623540103,90.46144972741604,-152.83161186683444,init,4.080526352686935,7.536679172871999,4.080526352686935,1.2244869999999821,1.618449727416035,1.2244869999999821,1.0206139999999948,177.9683881331656,1.0206139999999948,1.1566832065582275,1.251006841659546,,0.775591158516429,0.7511514643982634,,0.0026111839106306434,0.004398298372204105,-0.001787114461573462,False,True,prototype,prototype,,27.168388133165564,2.0316118668344245,131.35839099999203,first_pose_odom,first_pose_odom:000011.jpg->000012.jpg,-152.83161186683444,177.9683881331656,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.06748699999999,254794.59835964744,3363817.207421949,28.179385999999994
000013.jpg,254794.98363073997,3363814.001105759,88.98,29.19999999999999,254795.08621964877,3363818.0803439487,90.20448999999999,28.179385999999994,254791.49313921016,3363820.4324055607,90.4996653907001,-152.85523496921056,init,4.080527992030018,7.317455039957562,4.080527992030018,1.2244899999999888,1.5196653907000979,1.2244899999999888,1.0206139999999948,177.94476503078943,1.0206139999999948,1.1272279024124146,1.2418465614318848,,0.7830356164383562,0.757786301369863,,0.0026879169357319674,0.004362769036864241,-0.0016748521011322732,False,True,prototype,prototype,,27.144765030789443,2.055234969210545,134.7998169999869,first_pose_odom,first_pose_odom:000012.jpg->000013.jpg,-152.85523496921056,177.94476503078943,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.20448999999999,254795.08621964877,3363818.0803439487,28.179385999999994
000014.jpg,254795.471492734,3363814.87402611,88.941,29.19999999999999,254795.5740796483,3363818.9532659487,90.166247,28.179385999999994,254791.8070828102,3363821.2562677367,90.62339218053967,-152.84186139041668,init,4.080529590271682,7.359409505640408,4.080529590271682,1.225246999999996,1.682392180539665,1.225246999999996,1.0206139999999948,177.95813860958333,1.0206139999999948,1.1549715995788574,1.2606316804885864,,0.7762587090837386,0.7489154725910345,,0.0026246378353486457,0.004410115381081899,-0.001785477545733253,False,True,prototype,prototype,,27.158138609583318,2.0418613904166705,126.84587500001498,first_pose_odom,first_pose_odom:000013.jpg->000014.jpg,-152.84186139041668,177.95813860958333,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.166247,254795.5740796483,3363818.9532659487,28.179385999999994
000015.jpg,254795.95935465567,3363815.7469464773,88.798,29.19999999999999,254796.06193964859,3363819.826187948,90.023394,28.179385999999994,254792.55308714486,3363822.254499643,90.2812675749883,-152.83641401741605,init,4.080531173594546,7.345128083339558,4.080531173594546,1.2253939999999943,1.4832675749883037,1.2253939999999943,1.0206139999999948,177.96358598258394,1.0206139999999948,1.1270993947982788,1.239707589149475,,0.7861119056524896,0.7581244911879249,,0.0026677946055618427,0.004417198710143566,-0.0017494041045817235,False,True,prototype,prototype,,27.163585982583953,2.0364140174160354,128.9995419999741,first_pose_odom,first_pose_odom:000014.jpg->000015.jpg,-152.83641401741605,177.96358598258394,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.023394,254796.06193964859,3363819.826187948,28.179385999999994
000016.jpg,254796.44721650638,3363816.6198668643,88.813,29.19999999999999,254796.5497996485,3363820.6991099482,90.037716,28.179385999999994,254793.13976617533,3363823.2674204158,90.38884383253753,-152.8434945255281,init,4.08053273960655,7.424903764501164,4.08053273960655,1.2247160000000008,1.5758438325375295,1.2247160000000008,1.0206139999999948,177.9565054744719,1.0206139999999948,1.1227586269378662,1.2549328804016113,,0.7815491349784842,0.7500219548608061,,0.0026661109489699206,0.004467659901517133,-0.0018015489525472126,False,True,prototype,prototype,,27.156505474471913,2.043494525528075,120.96289999999499,first_pose_odom,first_pose_odom:000015.jpg->000016.jpg,-152.8434945255281,177.9565054744719,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.037716,254796.5497996485,3363820.6991099482,28.179385999999994
000017.jpg,254796.93506867034,3363817.492787484,88.871,29.19999999999999,254797.03765964895,3363821.572031948,90.095831,28.179385999999994,254793.25160628732,3363824.034638166,90.47036065533757,-152.84225351421983,init,4.080534315939084,7.507576537817078,4.080534315939084,1.2248310000000089,1.599360655337577,1.2248310000000089,1.0206139999999948,177.95774648578015,1.0206139999999948,1.145180344581604,1.269516944885254,,0.779508305062343,0.7511565405119619,,0.0026799853270252547,0.004592819915463527,-0.001912834588438272,False,True,prototype,prototype,,27.157746485780166,2.042253514219823,119.21490000003132,first_pose_odom,first_pose_odom:000016.jpg->000017.jpg,-152.84225351421983,177.95774648578015,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.095831,254797.03765964895,3363821.572031948,28.179385999999994
000018.jpg,254797.42293037643,3363818.365707906,88.877,29.19999999999999,254797.52551964903,3363822.444953948,90.101676,28.179385999999994,254794.0135155324,3363824.7010993087,90.5247637135908,-152.84550466126157,init,4.080535850675013,7.194532215805089,4.080535850675013,1.2246760000000023,1.6477637135908054,1.2246760000000023,1.0206139999999948,177.9544953387384,1.0206139999999948,1.1291170120239258,1.2162926197052002,,0.786552217453505,0.7627819962583912,,0.0026665606807606914,0.004342585724468033,-0.0016760250437073414,False,True,prototype,prototype,,27.15449533873843,2.0455046612615604,122.90226600003962,first_pose_odom,first_pose_odom:000017.jpg->000018.jpg,-152.84550466126157,177.9544953387384,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.101676,254797.52551964903,3363822.444953948,28.179385999999994
000019.jpg,254797.91079225895,3363819.238639433,88.825,29.19999999999999,254798.01337964856,3363823.3178759473,90.049764,28.179385999999994,254794.88215900373,3363825.568899038,90.19780644122511,-152.8397897105911,init,4.080526278916453,7.017464361103823,4.080526278916453,1.2247639999999933,1.3728064412251086,1.2247639999999933,1.0206139999999948,177.9602102894089,1.0206139999999948,1.129782795906067,1.245568037033081,,0.783511903463024,0.7575446789010846,,0.002624498233975222,0.00420542045806845,-0.0015809222240932281,False,True,prototype,prototype,,27.160210289408894,2.0397897105910943,125.07528100002219,first_pose_odom,first_pose_odom:000018.jpg->000019.jpg,-152.8397897105911,177.9602102894089,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.049764,254798.01337964856,3363823.3178759473,28.179385999999994
000020.jpg,254798.39865382045,3363820.11155989,88.833,29.19999999999999,254798.5012396501,3363824.1907979464,90.058105,28.179385999999994,254795.0476646856,3363826.3573216004,90.3111494872719,-152.83946495233909,init,4.080527781015299,7.087924062984345,4.080527781015299,1.2251049999999992,1.4781494872719065,1.2251049999999992,1.0206139999999948,177.96053504766093,1.0206139999999948,1.1371564865112305,1.2184832096099854,,0.7850926230406664,0.7600350761810808,,0.0026310382915350297,0.004289824631996453,-0.0016587863404614231,False,True,prototype,prototype,,27.160535047660915,2.039464952339074,209.5090139999911,first_pose_odom,first_pose_odom:000019.jpg->000020.jpg,-152.83946495233909,177.96053504766093,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.058105,254798.5012396501,3363824.1907979464,28.179385999999994
000021.jpg,254798.88651530858,3363820.9844803642,88.975,29.19999999999999,254798.98909964992,3363825.0637199464,90.20022999999999,28.179385999999994,254795.36476093915,3363827.385442081,90.33397401310503,-152.82945516583575,init,4.080529269088659,7.305824028591376,4.080529269088659,1.2252299999999963,1.3589740131050405,1.2252299999999963,1.0206139999999948,177.97054483416423,1.0206139999999948,1.1534526348114014,1.226978063583374,,0.7767286084701815,0.7599178910976664,,0.0026535398016373315,0.004469495615921915,-0.001815955814284583,False,True,prototype,prototype,,27.170544834164247,2.029455165835742,114.76594999999179,first_pose_odom,first_pose_odom:000020.jpg->000021.jpg,-152.82945516583575,177.97054483416423,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.20022999999999,254798.98909964992,3363825.0637199464,28.179385999999994
000022.jpg,254799.37436711232,3363821.8574010744,89.037,29.19999999999999,254799.47695965032,3363825.9366419455,90.26159899999999,28.179385999999994,254795.99930922763,3363828.333617766,90.60348777938634,-152.83644169895595,init,4.080530763703514,7.302903419935631,4.080530763703514,1.2245989999999836,1.5664877793863354,1.2245989999999836,1.0206139999999948,177.96355830104403,1.0206139999999948,1.1221873760223389,1.2615941762924194,,0.7843378433784338,0.7516022528646339,,0.0026816469229136906,0.004353298805654049,-0.0016716518827403584,False,True,prototype,prototype,,27.16355830104405,2.03644169895594,118.45662000001767,first_pose_odom,first_pose_odom:000021.jpg->000022.jpg,-152.83644169895595,177.96355830104403,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.26159899999999,254799.47695965032,3363825.9366419455,28.179385999999994
000023.jpg,254799.86222845587,3363822.7303215843,89.012,29.19999999999999,254799.96481965165,3363826.809563945,90.236629,28.179385999999994,254796.36360013555,3363829.309774465,90.7516646804288,-152.85029509418425,init,4.080532219137513,7.451818592298957,4.080532219137513,1.224628999999993,1.7396646804288025,1.224628999999993,1.0206139999999948,177.9497049058158,1.0206139999999948,1.123282790184021,1.2433871030807495,,0.7882248031667319,0.7539692896602723,,0.0026524457692479095,0.004489571088925004,-0.0018371253196770945,False,True,prototype,prototype,,27.149704905815753,2.0502950941842357,121.46162899995261,first_pose_odom,first_pose_odom:000022.jpg->000023.jpg,-152.85029509418425,177.9497049058158,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.236629,254799.96481965165,3363826.809563945,28.179385999999994
000024.jpg,254800.350089727,3363823.603242111,88.902,29.19999999999999,254800.45267965115,3363827.6824859455,90.12697999999999,28.179385999999994,254796.602715465,3363829.9384761746,90.7476817984134,-152.8466858448726,init,4.08053366051889,7.360570935804834,4.08053366051889,1.224979999999988,1.8456817984133949,1.224979999999988,1.0206139999999948,177.95331415512737,1.0206139999999948,1.1371554136276245,1.268393874168396,,0.7835213169011018,0.7514262073770849,,0.002634996509489914,0.004423792435166736,-0.0017887959256768222,False,True,prototype,prototype,,27.15331415512739,2.0466858448725986,126.97968999998466,first_pose_odom,first_pose_odom:000023.jpg->000024.jpg,-152.8466858448726,177.95331415512737,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.12697999999999,254800.45267965115,3363827.6824859455,28.179385999999994
000025.jpg,254800.83795092715,3363824.4761626585,88.922,29.19999999999999,254800.94053965135,3363828.5554079455,90.147319,28.179385999999994,254797.5441344468,3363830.825318849,90.40103113092482,-152.83911333738897,init,4.080535082289213,7.152692593658474,4.080535082289213,1.225318999999999,1.4790311309248239,1.225318999999999,1.0206139999999948,177.96088666261107,1.0206139999999948,1.146480917930603,1.261704444885254,,0.7825061148509708,0.7526353384272387,,0.002692474673191706,0.004376732278615236,-0.00168425760542353,False,True,prototype,prototype,,27.160886662611034,2.0391133373889545,135.73411599998053,first_pose_odom,first_pose_odom:000024.jpg->000025.jpg,-152.83911333738897,177.96088666261107,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.147319,254800.94053965135,3363828.5554079455,28.179385999999994
000026.jpg,254801.3258123037,3363825.349094307,89.106,29.19999999999999,254801.42839965233,3363829.428329945,90.331136,28.179385999999994,254797.8328713511,3363832.080881984,90.58624575380236,-152.84248526611245,init,4.080525401788691,7.584035985244256,4.080525401788691,1.2251360000000062,1.4802457538023646,1.2251360000000062,1.0206139999999948,177.9575147338876,1.0206139999999948,1.1196060180664062,1.2787573337554932,,0.7860997194042737,0.7488236563781567,,0.002639961584160725,0.004493629133018355,-0.0018536675488576297,False,True,prototype,prototype,,27.157514733887552,2.042485266112436,181.61524000004192,first_pose_odom,first_pose_odom:000025.jpg->000026.jpg,-152.84248526611245,177.9575147338876,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.331136,254801.42839965233,3363829.428329945,28.179385999999994
000027.jpg,254801.81367335806,3363826.2220148887,89.275,29.19999999999999,254801.91625965285,3363830.301251945,90.499621,28.179385999999994,254798.33295530314,3363832.4869145914,91.15717577748,-152.84383329466723,init,4.08052679325025,7.166893780663073,4.08052679325025,1.224620999999999,1.8821757774800005,1.224620999999999,1.0206139999999948,177.95616670533275,1.0206139999999948,1.1369154453277588,1.2228337526321411,,0.7814938684503902,0.7641156797167027,,0.0026840815359416106,0.004384017471844952,-0.001699935935903341,False,True,prototype,prototype,,27.156166705332765,2.0438332946672233,260.64166099996555,first_pose_odom,first_pose_odom:000026.jpg->000027.jpg,-152.84383329466723,177.95616670533275,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.499621,254801.91625965285,3363830.301251945,28.179385999999994
000028.jpg,254802.30152472804,3363827.094935705,89.046,29.19999999999999,254802.40411965284,3363831.174173944,90.27106400000001,28.179385999999994,254799.0442860194,3363833.74599202,90.83279313426465,-152.84883780255538,init,4.080528192627586,7.4058189356716015,4.080528192627586,1.2250640000000033,1.7867931342646415,1.2250640000000033,1.0206139999999948,177.95116219744466,1.0206139999999948,1.1080456972122192,1.2630999088287354,,0.7925013623978202,0.7506702997275204,,0.0026787733271097145,0.004464950179681182,-0.0017861768525714674,False,True,prototype,prototype,,27.15116219744462,2.0488378025553686,199.2652849999672,first_pose_odom,first_pose_odom:000027.jpg->000028.jpg,-152.84883780255538,177.95116219744466,,RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',RuntimeError: ModuleNotFoundError: No module named 'nvdiffrast',90.27106400000001,254802.40411965284,3363831.174173944,28.179385999999994
